sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_254182,邢夫人,贾赦,贾赦 垂涎 贾母 丫环 鸳鸯 ， 让 邢夫人 找 贾母 。,人物二 垂涎 贾母 丫环 鸳鸯  人物一 找 贾母,-1
TRAIN_SENT_ID_277538,柴绍,平阳公主,他 派 柴绍 带 了 几百 骑兵 去 迎接 平阳公主 。,派 人物一 带 几百 骑兵 迎接 人物二,-1
TRAIN_SENT_ID_265243,贾琏,贾赦,薛蟠 已 拜见 过 贾政 ， 贾琏 又 引着 拜见 了 贾赦 ， 贾珍 等 。,薛蟠 拜见 贾政  人物一 引着 拜见 人物二  贾珍,-1
TRAIN_SENT_ID_258634,刘禅,刘备,8 蜀汉 ： 汉昭烈 帝 刘备 ， 后主 刘禅 。,蜀汉  汉昭烈 帝 人物二  后主 人物一,-1
TRAIN_SENT_ID_257279,金蛇郎君,温仪,金蛇郎君 本想 化解 恩怨 ， 但是 温家 却 利用 单纯 无知 的 温仪 ， 给 夏雪宜 下 了 毒 。,人物一 本想 化解 恩怨  温家 利用 单纯 无知 人物二  夏雪宜 毒,-1
TRAIN_SENT_ID_258062,周海婴,鲁迅,雏 ： 指 鲁迅 的 幼儿 周海婴 。,雏  指 人物二 幼儿 人物一,-1
TRAIN_SENT_ID_272199,马小玲,况天佑,"马小玲 已死 , 况天佑 欲 使 她 复活 , 就 请求 人王 告知 永恒 国度 的 秘密 。",人物一 已死  人物二 欲 复活  请求 人王 告知 永恒 国度 秘密,-1
TRAIN_SENT_ID_270478,关平,关羽,4 、 关平 、 马良 、 周仓 在 麦城 之战会 死 ， 但 还是 建议 多练 下 ， 不然 敌人 太 多 ， 光靠 关羽 一人 根本 逃不掉 （ 修改 的 除外 ） 。,人物一  马良  周仓 麦城 之战会 死  建议 多练  敌人 太  光靠 人物二 一人 根本 逃不掉  修改,-1
TRAIN_SENT_ID_253618,沈浪,朱七七,因 朱七七 已亡 ， 沈浪 决定 与 王怜花 结伴 前往 东海 极境 ， 一去不返 。,人物二 已亡  人物一 决定 王怜花 结伴 前往 东海 极境  一去不返,-1
TRAIN_SENT_ID_263302,胡亥,秦始皇,赵高 思来想去 ， 决定 冒险 扣留 秦始皇 遗诏 ， 进而 谋划 胡亥 继位 ， 以 保住 自己 的 政治 地位 。,赵高 思来想去  决定 冒险 扣留 人物二 遗诏  谋划 人物一 继位  保住 政治 地位,-1
TRAIN_SENT_ID_279097,高兰英,张奎,黄飞虎 随 武王伐纣 ， 一路上 屡 立大功 ， 后 在 渑池县 被 高兰英 用 太原 神针 遮住 眼目 ， 死 于 张奎 刀下 。,黄飞虎 武王伐纣  一路上 屡 立大功  渑池县 人物一 太原 神针 遮住 眼目  死 人物二 刀下,-1
TRAIN_SENT_ID_272108,张翠山,殷素素,在 扬刀立 威 大会 ， 金毛狮 王 谢逊 一声 狮子吼 ， 把 众人 都 吼 晕 了 ， 夺 了 屠龙刀 ， 并 把 张翠山 和 殷素素 强行 带走 ， 想 找 清静 的 地方 研究 。,扬刀立 威 大会  金毛狮 王 谢逊 一声 狮子吼  众人 吼 晕  夺 屠龙刀  人物一 人物二 强行 带走  想 找 清静 地方 研究,-1
TRAIN_SENT_ID_268635,潘金莲,武大郎,潘金莲 试图 勾引 武松 ， 被 拒绝 ， 被 当地 富户 西门庆 勾引 ， 奸情 败露 后 ， 两人 毒死 了 武大郎 。,人物一 试图 勾引 武松  拒绝  富户 西门庆 勾引  奸情 败露  两人 毒死 人物二,-1
TRAIN_SENT_ID_282750,苏三,王景隆,正当 苏三 在 洪洞 死牢 含冤负屈 之际 ， 适值 王景隆 升任 山西 巡按 。,正当 人物一 洪洞 死牢 含冤负屈 之际  适值 人物二 升任 山西 巡按,-1
TRAIN_SENT_ID_270828,石之轩,石青璇,从 石之轩 的 深情 忏悔 ， 可以 想像 她 的 至情至性 ； 从 石青璇 蕙质兰心 可以 想像 她 的 风华绝代 。,人物一 深情 忏悔  想像 至情至性  人物二 蕙质兰心 想像 风华绝代,-1
TRAIN_SENT_ID_278098,徐克,施南生,艺术 指导 施南生 NansunShi 徐克 HarkTsui .....,艺术 指导 人物二  人物一,-1
TRAIN_SENT_ID_253519,祝彪,扈三娘,扈三娘 手刃 祝彪 ， 与 王英 同 上 梁山 。,人物二 手刃 人物一  王英 梁山,-1
TRAIN_SENT_ID_264163,刘备,孙尚香,3 . 三国 杀 online 武将 秀 刘备 或 孙尚香 ！,三国 杀  武将 秀 人物一 人物二,-1
TRAIN_SENT_ID_284424,陈尊佑,陈坤,陈尊佑 第三 猜想 : 优优 是 至亲 过继 给 陈坤 的,人物一 第三 猜想  优优 至亲 过继 人物二,-1
TRAIN_SENT_ID_285508,华筝,成吉思汗,成吉思汗 的 三公主 ， 《 射雕 英雄传 》 里 华筝 的 原型 。,人物二 三公主   射雕 英雄传  里 人物一 原型,-1
TRAIN_SENT_ID_255866,蒋介石,宋美龄,《 宋美龄 和 蒋介石 》 作者 是 王朝柱 编著 的 纪实 体 的 长篇 文学作品 。,人物二 人物一  作者 王朝柱 编著 纪实 体 长篇 文学作品,-1
TRAIN_SENT_ID_273779,霍震霆,霍英东,由于 霍震宇 和 霍震霆 虽 是 霍英东 集团 的 董事 ， 但 两 人均 不 担任 具体 管理 职务 。,霍震宇 人物一 人物二 集团 董事  两 人均 担任 具体 管理 职务,-1
TRAIN_SENT_ID_253589,沈浪,朱七七,看不出 沈浪 的 庐山真面目 ， 倒 也 未必 是 她 肤浅 ， 只是 朱七七 更 有识 人之明 。,看不出 人物一 庐山真面目  倒 未必 肤浅  人物二 更 有识 人之明,-1
