sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_277670,曾叔常,曾书书,诛 仙风 回峰 : 曾书书 ： 青云 门风 回峰 首座 曾叔常 独子 ， 性子 活泼 机灵 ， 喜欢 收集 奇珍异宝 。,诛 仙风 回峰  人物二  青云 门风 回峰 首座 人物一 独子  性子 活泼 机灵  喜欢 收集 奇珍异宝,-1
TRAIN_SENT_ID_254203,邢夫人,贾赦,贾赦 垂涎 贾母 丫环 鸳鸯 ， 让 其妻 邢夫人 找 贾母 。,人物二 垂涎 贾母 丫环 鸳鸯  其妻 人物一 找 贾母,-1
TRAIN_SENT_ID_281701,李惠文,朱李月华,朱李月华 以及 其父 李惠文 现 分持 公司 46.58% 及 9.5% 股权 。,人物二 其父 人物一 现 分持 公司   股权,-1
TRAIN_SENT_ID_278836,卫少儿,霍去病,主角 ： 霍去病 ┃ 配角 ： 绿阶 、 卫青 、 刘彻 、 卫少儿 、 卫子夫 … …,主角  人物二 ┃ 配角  绿阶  卫青  刘彻  人物一  卫子夫,-1
TRAIN_SENT_ID_251253,廖仲恺,何香凝,已经 被 囚禁 62 天 的 廖仲恺 立刻 在 何香凝 的 陪同 下 逃往 香港 。,已经 囚禁  天 人物一 立刻 人物二 陪同 逃往 香港,-1
TRAIN_SENT_ID_264331,贾环,赵姨娘,赵姨娘 、 贾环 一伙人 终于 霸占 下 园子 ， 在 荣禧堂 摆开 宴席 ， 庆功 贺喜 。,人物二  人物一 一伙人 终于 霸占 园子  荣禧堂 摆开 宴席  庆功 贺喜,-1
TRAIN_SENT_ID_275286,潘巧云,杨雄,杨雄 假称 还愿 ， 将 潘巧云 与 迎儿 带上 翠屏山 。,人物二 假称 还愿  人物一 迎儿 带上 翠屏山,-1
TRAIN_SENT_ID_271883,阎婆惜,宋江,宋江 也 楞住 了 ， 他 也 没想到 自己 会 刺出 那一剑 ， 但是 他 不 后悔 ， 因为 他 觉得 是 阎婆惜 对不起 他 。,人物二 楞住  没想到 会 刺出 那一剑  后悔  觉得 人物一 对不起,-1
TRAIN_SENT_ID_284277,芮玮,高莫静,使用者 高莫静 ， 芮玮 及其 子芮白 。,使用者 人物二  人物一 子芮白,-1
TRAIN_SENT_ID_268400,秦始皇,扶苏,扶苏 ： 秦始皇 长子 ， 曾 反对 实行 焚书坑儒 、 重法 绳之臣 等 政策 。,人物二  人物一 长子  反对 实行 焚书坑儒  重法 绳之臣 政策,-1
