rule_id,rule,pattern,frequence,original_label
340,人物二/派/人物一,.*人物二.*派.*人物一.*,9,-1
343,内容简介/人物二/人物一,.*内容简介.*人物二.*人物一.*,9,0
355,主要/人物二/人物一,.*主要.*人物二.*人物一.*,8,-1
367,人物一/人物二/死,.*人物一.*人物二.*死.*,8,-1
369,人物一/人物二/赵高,.*人物一.*人物二.*赵高.*,8,-1
371,人物一/先生/人物二,.*人物一.*先生.*人物二.*,8,0
372,人物一/关系/人物二,.*人物一.*关系.*人物二.*,8,-1
373,人物一/其父/人物二,.*人物一.*其父.*人物二.*,8,-1
374,人物一/前/人物二,.*人物一.*前.*人物二.*,8,0
376,人物一/妻/人物二,.*人物一.*妻.*人物二.*,8,1
378,人物一/字/人物二,.*人物一.*字.*人物二.*,8,-1
381,人物一/诸葛亮/人物二,.*人物一.*诸葛亮.*人物二.*,8,-1
386,人物二/人物一/会,.*人物二.*人物一.*会.*,8,0
390,人物二/人物一/子女,.*人物二.*人物一.*子女.*,8,0
394,人物二/人物一/改嫁,.*人物二.*人物一.*改嫁.*,8,0
396,人物二/人物一/父,.*人物二.*人物一.*父.*,8,-1
397,人物二/人物一/诸葛亮,.*人物二.*人物一.*诸葛亮.*,8,-1
399,人物二/即位/人物一,.*人物二.*即位.*人物一.*,8,0
404,人物二/角色/人物一,.*人物二.*角色.*人物一.*,8,-1
405,剧情/人物一/人物二,.*剧情.*人物一.*人物二.*,8,0
406,孙权/人物二/人物一,.*孙权.*人物二.*人物一.*,8,0
423,生平/人物一/人物二,.*生平.*人物一.*人物二.*,8,-1
427,角色/人物一/人物二,.*角色.*人物一.*人物二.*,8,-1
428,个人/生活/月/人物一/人物二,.*个人.*生活.*月.*人物一.*人物二.*,7,1
429,主席/人物二/人物一,.*主席.*人物二.*人物一.*,7,1
430,人物/生平/人物一/人物二,.*人物.*生平.*人物一.*人物二.*,7,-1
431,人物一/人物一/人物二/两人,.*人物一.*人物一.*人物二.*两人.*,7,1
432,人物一/人物一/人物二/儿子,.*人物一.*人物一.*人物二.*儿子.*,7,-1
433,人物一/人物一/人物二/年,.*人物一.*人物一.*人物二.*年.*,7,-1
434,人物一/人物二/一位,.*人物一.*人物二.*一位.*,7,-1
435,人物一/人物二/二人,.*人物一.*人物二.*二人.*,7,0
436,人物一/人物二/作,.*人物一.*人物二.*作.*,7,0
438,人物一/人物二/前妻,.*人物一.*人物二.*前妻.*,7,0
439,人物一/人物二/年/人物一,.*人物一.*人物二.*年.*人物一.*,7,-1
440,人物一/人物二/更,.*人物一.*人物二.*更.*,7,-1
441,人物一/人物二/最后,.*人物一.*人物二.*最后.*,7,-1
442,人物一/人物二/注册,.*人物一.*人物二.*注册.*,7,1
443,人物一/人物二/注册/结婚,.*人物一.*人物二.*注册.*结婚.*,7,1
444,人物一/人物二/活动,.*人物一.*人物二.*活动.*,7,0
445,人物一/人物二/王夫人,.*人物一.*人物二.*王夫人.*,7,1
447,人物一/人物二/结婚/人物一,.*人物一.*人物二.*结婚.*人物一.*,7,1
448,人物一/人物二/结婚/人物二,.*人物一.*人物二.*结婚.*人物二.*,7,0
449,人物一/人物二/结婚/年,.*人物一.*人物二.*结婚.*年.*,7,1
450,人物一/人物二/著名,.*人物一.*人物二.*著名.*,7,0
451,人物一/人物二/蒙恬,.*人物一.*人物二.*蒙恬.*,7,-1
453,人物一/人物二/诸葛亮,.*人物一.*人物二.*诸葛亮.*,7,-1
454,人物一/人物二/非常,.*人物一.*人物二.*非常.*,7,0
455,人物一/公子/人物二,.*人物一.*公子.*人物二.*,7,-1
456,人物一/北京/人物二,.*人物一.*北京.*人物二.*,7,-1
457,人物一/年/月/人物一/人物二,.*人物一.*年.*月.*人物一.*人物二.*,7,0
458,人物一/当时/人物二,.*人物一.*当时.*人物二.*,7,0
459,人物一/携/人物二,.*人物一.*携.*人物二.*,7,0
460,人物一/月/人物二/人物一,.*人物一.*月.*人物二.*人物一.*,7,0
461,人物一/演员/人物二,.*人物一.*演员.*人物二.*,7,1
462,人物一/男/人物二,.*人物一.*男.*人物二.*,7,0
463,人物一/简介/人物二,.*人物一.*简介.*人物二.*,7,-1
464,人物一/结婚/年/人物二,.*人物一.*结婚.*年.*人物二.*,7,0
465,人物二/中国/人物一,.*人物二.*中国.*人物一.*,7,-1
466,人物二/人物一/一位,.*人物二.*人物一.*一位.*,7,-1
467,人物二/人物一/一直,.*人物二.*人物一.*一直.*,7,0
468,人物二/人物一/人物二/中,.*人物二.*人物一.*人物二.*中.*,7,0
469,人物二/人物一/便,.*人物二.*人物一.*便.*,7,0
470,人物二/人物一/兄弟,.*人物二.*人物一.*兄弟.*,7,-1
471,人物二/人物一/出,.*人物二.*人物一.*出.*,7,0
472,人物二/人物一/北京,.*人物二.*人物一.*北京.*,7,1
473,人物二/人物一/娶,.*人物二.*人物一.*娶.*,7,0
474,人物二/人物一/恋爱,.*人物二.*人物一.*恋爱.*,7,1
475,人物二/人物一/日本,.*人物二.*人物一.*日本.*,7,0
476,人物二/人物一/时间,.*人物二.*人物一.*时间.*,7,0
477,人物二/人物一/来到,.*人物二.*人物一.*来到.*,7,-1
478,人物二/人物一/皇帝,.*人物二.*人物一.*皇帝.*,7,-1
479,人物二/人物一/经营,.*人物二.*人物一.*经营.*,7,-1
