rule_id,rule,pattern,frequence,original_label
599,人物一/死/人物二,.*人物一.*死.*人物二.*,27,-1
609,人物二/人物一/道,.*人物二.*人物一.*道.*,27,0
658,人物二/发现/人物一,.*人物二.*发现.*人物一.*,26,0
760,杀/人物一/人物二,.*杀.*人物一.*人物二.*,26,-1
770,人物一/人物二/杀死,.*人物一.*人物二.*杀死.*,25,-1
775,人物一/派/人物二,.*人物一.*派.*人物二.*,25,-1
778,人物一/西门庆/人物二,.*人物一.*西门庆.*人物二.*,25,0
786,人物二/人物一/遂,.*人物二.*人物一.*遂.*,25,-1
795,剧情/人物一/人物二,.*剧情.*人物一.*人物二.*,25,0
817,人物一/发现/人物二,.*人物一.*发现.*人物二.*,24,0
820,人物一/最后/人物二,.*人物一.*最后.*人物二.*,24,0
823,人物一/赵高/人物二,.*人物一.*赵高.*人物二.*,24,-1
825,人物二/人物一/之妻,.*人物二.*人物一.*之妻.*,24,-1
831,人物二/人物一/知道,.*人物二.*人物一.*知道.*,24,0
834,人物二/怒/人物一,.*人物二.*怒.*人物一.*,24,0
835,人物二/怒/杀/人物一,.*人物二.*怒.*杀.*人物一.*,24,0
848,记载/人物二/人物一,.*记载.*人物二.*人物一.*,24,-1
859,人物一/人物二/回,.*人物一.*人物二.*回.*,23,0
860,人物一/人物二/娶,.*人物一.*人物二.*娶.*,23,-1
861,人物一/人物二/感动,.*人物一.*人物二.*感动.*,23,0
862,人物一/人物二/找,.*人物一.*人物二.*找.*,23,0
864,人物一/人物二/知道,.*人物一.*人物二.*知道.*,23,0
865,人物一/人物二/赴,.*人物一.*人物二.*赴.*,23,0
866,人物一/内容简介/人物二,.*人物一.*内容简介.*人物二.*,23,-1
871,人物二/人物一/要求,.*人物二.*人物一.*要求.*,23,0
885,太子/人物一/人物二,.*太子.*人物一.*人物二.*,23,-1
886,孙权/人物二/人物一,.*孙权.*人物二.*人物一.*,23,-1
891,没有/人物一/人物二,.*没有.*人物一.*人物二.*,23,-1
894,人物二/著名/歌手/演员/父亲/人物一,.*人物二.*著名.*歌手.*演员.*父亲.*人物一.*,22,-1
895,人物二/著名/歌手/父亲/人物一,.*人物二.*著名.*歌手.*父亲.*人物一.*,22,-1
896,人物二/著名/歌手/父亲/人物一/母亲,.*人物二.*著名.*歌手.*父亲.*人物一.*母亲.*,22,-1
897,人物二/著名/歌手/父亲/人物一/狄波拉,.*人物二.*著名.*歌手.*父亲.*人物一.*狄波拉.*,22,-1
898,人物二/著名/演员/人物一/母亲,.*人物二.*著名.*演员.*人物一.*母亲.*,22,-1
899,人物二/著名/演员/人物一/母亲/狄波拉,.*人物二.*著名.*演员.*人物一.*母亲.*狄波拉.*,22,-1
900,人物二/著名/演员/人物一/狄波拉,.*人物二.*著名.*演员.*人物一.*狄波拉.*,22,-1
901,人物二/著名/演员/父亲/人物一,.*人物二.*著名.*演员.*父亲.*人物一.*,22,-1
902,人物二/著名/演员/父亲/人物一/母亲,.*人物二.*著名.*演员.*父亲.*人物一.*母亲.*,22,-1
903,人物二/著名/演员/父亲/人物一/狄波拉,.*人物二.*著名.*演员.*父亲.*人物一.*狄波拉.*,22,-1
904,人物二/著名/父亲/人物一/母亲,.*人物二.*著名.*父亲.*人物一.*母亲.*,22,-1
905,人物二/著名/父亲/人物一/母亲/狄波拉,.*人物二.*著名.*父亲.*人物一.*母亲.*狄波拉.*,22,-1
906,人物二/著名/父亲/人物一/狄波拉,.*人物二.*著名.*父亲.*人物一.*狄波拉.*,22,-1
907,人物二/香港/人物一/之子,.*人物二.*香港.*人物一.*之子.*,22,-1
908,人物二/香港/足球/人物一,.*人物二.*香港.*足球.*人物一.*,22,-1
909,年/人物一/人物二/夫妇,.*年.*人物一.*人物二.*夫妇.*,22,1
