rule_id,rule,pattern,frequence,original_label
384,人物一/人物二/父,.*人物一.*人物二.*父.*,8,-1
485,人物二/之孙/人物一,.*人物二.*之孙.*人物一.*,7,-1
560,一个/人物二/人物一,.*一个.*人物二.*人物一.*,6,-1
561,三年/年/人物二/人物一,.*三年.*年.*人物二.*人物一.*,6,-1
562,个人/年/人物二/人物一,.*个人.*年.*人物二.*人物一.*,6,1
563,个人/年/月/人物一/人物二,.*个人.*年.*月.*人物一.*人物二.*,6,0
564,个人/生活/年/月/人物一/人物二,.*个人.*生活.*年.*月.*人物一.*人物二.*,6,0
565,主席/人物二/夫人/人物一,.*主席.*人物二.*夫人.*人物一.*,6,1
566,事件/人物一/人物二,.*事件.*人物一.*人物二.*,6,0
567,人物/人物一/人物一/人物二,.*人物.*人物一.*人物一.*人物二.*,6,-1
568,人物/人物一/父亲/人物二,.*人物.*人物一.*父亲.*人物二.*,6,-1
569,人物/人物二/人物二/人物一,.*人物.*人物二.*人物二.*人物一.*,6,0
570,人物/简介/人物一/人物二,.*人物.*简介.*人物一.*人物二.*,6,-1
571,人物一/个人/人物二/年,.*人物一.*个人.*人物二.*年.*,6,1
572,人物一/个人/妻子/人物二,.*人物一.*个人.*妻子.*人物二.*,6,0
573,人物一/中/人物二/之妻,.*人物一.*中.*人物二.*之妻.*,6,1
574,人物一/举行/人物二,.*人物一.*举行.*人物二.*,6,1
575,人物一/人物/人物二/之妻,.*人物一.*人物.*人物二.*之妻.*,6,0
576,人物一/人物/年/人物二,.*人物一.*人物.*年.*人物二.*,6,-1
577,人物一/人物/简介/人物二,.*人物一.*人物.*简介.*人物二.*,6,-1
578,人物一/人物一/人物二/之妻,.*人物一.*人物一.*人物二.*之妻.*,6,0
579,人物一/人物二/一子,.*人物一.*人物二.*一子.*,6,1
580,人物一/人物二/办理,.*人物一.*人物二.*办理.*,6,1
581,人物一/人物二/办理/离婚,.*人物一.*人物二.*办理.*离婚.*,6,1
582,人物一/人物二/名,.*人物一.*人物二.*名.*,6,0
583,人物一/人物二/娶,.*人物一.*人物二.*娶.*,6,-1
584,人物一/人物二/子女,.*人物一.*人物二.*子女.*,6,-1
585,人物一/人物二/孩子,.*人物一.*人物二.*孩子.*,6,0
586,人物一/人物二/封,.*人物一.*人物二.*封.*,6,-1
587,人物一/人物二/希望,.*人物一.*人物二.*希望.*,6,-1
588,人物一/人物二/曝光,.*人物一.*人物二.*曝光.*,6,1
589,人物一/人物二/演员,.*人物一.*人物二.*演员.*,6,0
590,人物一/人物二/照片,.*人物一.*人物二.*照片.*,6,1
591,人物一/人物二/第七,.*人物一.*人物二.*第七.*,6,-1
592,人物一/人物二/美国,.*人物一.*人物二.*美国.*,6,0
593,人物一/人物二/诗,.*人物一.*人物二.*诗.*,6,0
594,人物一/人物二/长,.*人物一.*人物二.*长.*,6,-1
595,人物一/写/人物二,.*人物一.*写.*人物二.*,6,-1
596,人物一/出/生于/人物二,.*人物一.*出.*生于.*人物二.*,6,-1
597,人物一/出生/人物二,.*人物一.*出生.*人物二.*,6,-1
598,人物一/去世/人物二,.*人物一.*去世.*人物二.*,6,-1
599,人物一/妻子/人物二/人物二,.*人物一.*妻子.*人物二.*人物二.*,6,0
600,人物一/妻子/人物二/张,.*人物一.*妻子.*人物二.*张.*,6,1
601,人物一/嫁/人物二,.*人物一.*嫁.*人物二.*,6,1
602,人物一/子/人物二,.*人物一.*子.*人物二.*,6,-1
603,人物一/带/人物二,.*人物一.*带.*人物二.*,6,-1
604,人物一/携/夫人/人物二,.*人物一.*携.*夫人.*人物二.*,6,1
605,人物一/月/人物二/女儿,.*人物一.*月.*人物二.*女儿.*,6,-1
606,人物一/武侠小说/人物二,.*人物一.*武侠小说.*人物二.*,6,0
607,人物一/死/人物二,.*人物一.*死.*人物二.*,6,-1
608,人物一/没有/人物二,.*人物一.*没有.*人物二.*,6,-1
609,人物一/父亲/人物二/母亲,.*人物一.*父亲.*人物二.*母亲.*,6,-1
610,人物一/生日/人物二,.*人物一.*生日.*人物二.*,6,0
611,人物一/经历/人物一/人物二,.*人物一.*经历.*人物一.*人物二.*,6,-1
612,人物一/结婚/人物一/人物二,.*人物一.*结婚.*人物一.*人物二.*,6,0
613,人物一/结婚/月/人物二,.*人物一.*结婚.*月.*人物二.*,6,0
614,人物一/老公/人物二,.*人物一.*老公.*人物二.*,6,1
