rule_id,rule,pattern,frequence,original_label
374,人物一/人物二/父,.*人物一.*人物二.*父.*,8,-1
460,人物一/携/人物二,.*人物一.*携.*人物二.*,7,0
546,一个/人物二/人物一,.*一个.*人物二.*人物一.*,6,0
547,一年/人物二/人物一,.*一年.*人物二.*人物一.*,6,-1
548,个人/年/人物二/人物一,.*个人.*年.*人物二.*人物一.*,6,1
549,个人/年/月/人物一/人物二,.*个人.*年.*月.*人物一.*人物二.*,6,1
550,个人/生活/年/月/人物一/人物二,.*个人.*生活.*年.*月.*人物一.*人物二.*,6,1
551,主席/人物二/夫人/人物一,.*主席.*人物二.*夫人.*人物一.*,6,1
552,事件/人物一/人物二,.*事件.*人物一.*人物二.*,6,0
553,人物/人物一/人物一/人物二,.*人物.*人物一.*人物一.*人物二.*,6,0
554,人物/人物一/父亲/人物二,.*人物.*人物一.*父亲.*人物二.*,6,-1
555,人物/人物二/人物二/人物一,.*人物.*人物二.*人物二.*人物一.*,6,0
556,人物/简介/人物一/人物二,.*人物.*简介.*人物一.*人物二.*,6,-1
557,人物一/个人/人物二/年,.*人物一.*个人.*人物二.*年.*,6,1
558,人物一/个人/妻子/人物二,.*人物一.*个人.*妻子.*人物二.*,6,0
559,人物一/中/人物二/之妻,.*人物一.*中.*人物二.*之妻.*,6,1
560,人物一/举行/人物二,.*人物一.*举行.*人物二.*,6,1
561,人物一/人物/人物二/之妻,.*人物一.*人物.*人物二.*之妻.*,6,0
562,人物一/人物/年/人物二,.*人物一.*人物.*年.*人物二.*,6,-1
563,人物一/人物/简介/人物二,.*人物一.*人物.*简介.*人物二.*,6,-1
564,人物一/人物一/人物二/之妻,.*人物一.*人物一.*人物二.*之妻.*,6,0
566,人物一/人物二/作,.*人物一.*人物二.*作.*,6,0
567,人物一/人物二/前妻,.*人物一.*人物二.*前妻.*,6,0
568,人物一/人物二/办理,.*人物一.*人物二.*办理.*,6,1
569,人物一/人物二/办理/离婚,.*人物一.*人物二.*办理.*离婚.*,6,1
570,人物一/人物二/名,.*人物一.*人物二.*名.*,6,0
571,人物一/人物二/娶,.*人物一.*人物二.*娶.*,6,0
572,人物一/人物二/子女,.*人物一.*人物二.*子女.*,6,-1
573,人物一/人物二/孩子,.*人物一.*人物二.*孩子.*,6,0
574,人物一/人物二/成,.*人物一.*人物二.*成.*,6,0
575,人物一/人物二/曝光,.*人物一.*人物二.*曝光.*,6,1
576,人物一/人物二/更,.*人物一.*人物二.*更.*,6,-1
577,人物一/人物二/演员,.*人物一.*人物二.*演员.*,6,0
578,人物一/人物二/照片,.*人物一.*人物二.*照片.*,6,1
579,人物一/人物二/王夫人,.*人物一.*人物二.*王夫人.*,6,1
580,人物一/人物二/第七,.*人物一.*人物二.*第七.*,6,-1
581,人物一/人物二/美国,.*人物一.*人物二.*美国.*,6,0
582,人物一/人物二/长,.*人物一.*人物二.*长.*,6,-1
583,人物一/人物二/非常,.*人物一.*人物二.*非常.*,6,0
584,人物一/写/人物二,.*人物一.*写.*人物二.*,6,-1
586,人物一/太子/人物二,.*人物一.*太子.*人物二.*,6,-1
587,人物一/妻子/人物二/人物二,.*人物一.*妻子.*人物二.*人物二.*,6,1
588,人物一/妻子/人物二/张,.*人物一.*妻子.*人物二.*张.*,6,1
589,人物一/娶/人物二/为妻,.*人物一.*娶.*人物二.*为妻.*,6,1
590,人物一/嫁/人物二,.*人物一.*嫁.*人物二.*,6,1
591,人物一/嫁给/人物二,.*人物一.*嫁给.*人物二.*,6,1
592,人物一/子/人物二,.*人物一.*子.*人物二.*,6,-1
593,人物一/带/人物二,.*人物一.*带.*人物二.*,6,-1
594,人物一/携/夫人/人物二,.*人物一.*携.*夫人.*人物二.*,6,1
595,人物一/武侠小说/人物二,.*人物一.*武侠小说.*人物二.*,6,0
596,人物一/没有/人物二,.*人物一.*没有.*人物二.*,6,-1
597,人物一/父亲/人物二/母亲,.*人物一.*父亲.*人物二.*母亲.*,6,-1
598,人物一/生日/人物二,.*人物一.*生日.*人物二.*,6,0
599,人物一/经历/人物一/人物二,.*人物一.*经历.*人物一.*人物二.*,6,-1
600,人物一/结婚/人物一/人物二,.*人物一.*结婚.*人物一.*人物二.*,6,1
638,人物二/人物一/赵高,.*人物二.*人物一.*赵高.*,6,-1
678,关系/人物二/人物一,.*关系.*人物二.*人物一.*,6,-1
