rule_id,rule,pattern,frequence,original_label
227,人物一/家庭/人物二,.*人物一.*家庭.*人物二.*,11,0
240,后来/人物二/人物一,.*后来.*人物二.*人物一.*,11,0
248,父亲/人物一/人物二,.*父亲.*人物一.*人物二.*,11,-1
249,简介/人物一/人物二,.*简介.*人物一.*人物二.*,11,0
251,个人/年/人物一/人物二,.*个人.*年.*人物一.*人物二.*,10,1
252,个人/生活/年/人物一/人物二,.*个人.*生活.*年.*人物一.*人物二.*,10,1
253,人物一/个人/生活/人物一/人物二,.*人物一.*个人.*生活.*人物一.*人物二.*,10,1
257,人物一/人物二/去世,.*人物一.*人物二.*去世.*,10,-1
258,人物一/人物二/婚后,.*人物一.*人物二.*婚后.*,10,1
263,人物一/年/人物二/女儿,.*人物一.*年.*人物二.*女儿.*,10,0
278,人物二/立/人物一,.*人物二.*立.*人物一.*,10,-1
279,介绍/人物一/人物二,.*介绍.*人物一.*人物二.*,10,1
280,夫人/人物一/人物二,.*夫人.*人物一.*人物二.*,10,1
281,年/人物一/人物一/人物二,.*年.*人物一.*人物一.*人物二.*,10,0
283,年/人物二/人物二/人物一,.*年.*人物二.*人物二.*人物一.*,10,0
289,一个/人物一/人物二,.*一个.*人物一.*人物二.*,9,0
290,丈夫/人物二/人物一,.*丈夫.*人物二.*人物一.*,9,0
291,个人/人物一/妻子/人物二,.*个人.*人物一.*妻子.*人物二.*,9,1
292,中国/人物一/人物二,.*中国.*人物一.*人物二.*,9,0
293,人物一/人物二/做,.*人物一.*人物二.*做.*,9,-1
294,人物一/人物二/出生,.*人物一.*人物二.*出生.*,9,0
295,人物一/人物二/前,.*人物一.*人物二.*前.*,9,0
297,人物一/名/人物二,.*人物一.*名.*人物二.*,9,-1
298,人物一/女/人物二,.*人物一.*女.*人物二.*,9,0
299,人物一/家族/人物二,.*人物一.*家族.*人物二.*,9,-1
300,人物一/年/人物二/人物一,.*人物一.*年.*人物二.*人物一.*,9,0
301,人物一/年/年/人物二,.*人物一.*年.*年.*人物二.*,9,-1
303,人物一/经历/人物二,.*人物一.*经历.*人物二.*,9,-1
305,人物二/人物一/月/日,.*人物二.*人物一.*月.*日.*,9,1
307,人物二/人物一/长子,.*人物二.*人物一.*长子.*,9,-1
310,国家/人物二/人物一,.*国家.*人物二.*人物一.*,9,1
311,岁/人物二/人物一,.*岁.*人物二.*人物一.*,9,0
315,月/人物二/妻子/人物一,.*月.*人物二.*妻子.*人物一.*,9,1
316,个人/人物一/人物二/结婚,.*个人.*人物一.*人物二.*结婚.*,8,1
317,个人/生活/人物一/人物二/结婚,.*个人.*生活.*人物一.*人物二.*结婚.*,8,1
318,个人/生活/人物一/妻子/人物二,.*个人.*生活.*人物一.*妻子.*人物二.*,8,1
319,之后/人物二/人物一,.*之后.*人物二.*人物一.*,8,1
320,之子/人物一/人物二,.*之子.*人物一.*人物二.*,8,-1
321,人物一/一直/人物二,.*人物一.*一直.*人物二.*,8,-1
322,人物一/人物二/一女,.*人物一.*人物二.*一女.*,8,1
323,人物一/人物二/一起,.*人物一.*人物二.*一起.*,8,1
324,人物一/人物二/便,.*人物一.*人物二.*便.*,8,0
325,人物一/人物二/号,.*人物一.*人物二.*号.*,8,0
326,人物一/人物二/夫妇,.*人物一.*人物二.*夫妇.*,8,1
327,人物一/人物二/女,.*人物一.*人物二.*女.*,8,0
328,人物一/人物二/婚姻,.*人物一.*人物二.*婚姻.*,8,1
329,人物一/人物二/完婚,.*人物一.*人物二.*完婚.*,8,1
330,人物一/人物二/已经,.*人物一.*人物二.*已经.*,8,1
331,人物一/人物二/年/人物二,.*人物一.*人物二.*年.*人物二.*,8,0
332,人物一/人物二/恋爱,.*人物一.*人物二.*恋爱.*,8,1
333,人物一/人物二/父子,.*人物一.*人物二.*父子.*,8,-1
334,人物一/人物二/皇后,.*人物一.*人物二.*皇后.*,8,-1
336,人物一/妻子/人物二/人物一,.*人物一.*妻子.*人物二.*人物一.*,8,1
337,人物一/字/人物二,.*人物一.*字.*人物二.*,8,-1
338,人物一/成为/人物二,.*人物一.*成为.*人物二.*,8,-1
339,人物一/父母/人物二,.*人物一.*父母.*人物二.*,8,-1
341,人物二/个人/人物二/人物一,.*人物二.*个人.*人物二.*人物一.*,8,0
342,人物二/个人/生活/人物一,.*人物二.*个人.*生活.*人物一.*,8,0
343,人物二/人物一/之后,.*人物二.*人物一.*之后.*,8,0
344,人物二/人物一/二人,.*人物二.*人物一.*二人.*,8,1
345,人物二/人物一/做,.*人物二.*人物一.*做.*,8,0
346,人物二/人物一/即位,.*人物二.*人物一.*即位.*,8,-1
347,人物二/人物一/已经,.*人物二.*人物一.*已经.*,8,0
349,人物二/人物一/最后,.*人物二.*人物一.*最后.*,8,-1
350,人物二/人物一/求婚,.*人物二.*人物一.*求婚.*,8,1
351,人物二/人物一/继承,.*人物二.*人物一.*继承.*,8,-1
352,人物二/小儿子/人物一,.*人物二.*小儿子.*人物一.*,8,-1
353,人物二/杀/人物一,.*人物二.*杀.*人物一.*,8,-1
354,人物二/香港/人物一,.*人物二.*香港.*人物一.*,8,-1
355,介绍/人物二/人物一,.*介绍.*人物二.*人物一.*,8,-1
357,内容简介/人物二/人物一,.*内容简介.*人物二.*人物一.*,8,0
358,年/人物一/人物二/婚礼,.*年.*人物一.*人物二.*婚礼.*,8,1
359,年/人物一/结婚/人物二,.*年.*人物一.*结婚.*人物二.*,8,1
360,年/日/人物一/人物二/人物一,.*年.*日.*人物一.*人物二.*人物一.*,8,1
361,年/月/人物二/人物一/年,.*年.*月.*人物二.*人物一.*年.*,8,1
362,年/月/人物二/妻子/人物一,.*年.*月.*人物二.*妻子.*人物一.*,8,1
363,年/月/日/人物一/人物二/人物一,.*年.*月.*日.*人物一.*人物二.*人物一.*,8,1
364,日/人物一/人物二/人物一,.*日.*人物一.*人物二.*人物一.*,8,1
365,日/人物一/夫人/人物二,.*日.*人物一.*夫人.*人物二.*,8,1
366,月/人物一/人物二/婚礼,.*月.*人物一.*人物二.*婚礼.*,8,1
367,月/人物一/夫人/人物二,.*月.*人物一.*夫人.*人物二.*,8,1
368,月/人物二/人物一/人物二,.*月.*人物二.*人物一.*人物二.*,8,1
369,月/人物二/人物一/年,.*月.*人物二.*人物一.*年.*,8,1
370,月/日/人物一/人物二/人物一,.*月.*日.*人物一.*人物二.*人物一.*,8,1
371,月/日/人物一/夫人/人物二,.*月.*日.*人物一.*夫人.*人物二.*,8,1
372,歌手/简介/人物二/人物一,.*歌手.*简介.*人物二.*人物一.*,8,-1
373,没有/人物二/人物一,.*没有.*人物二.*人物一.*,8,-1
374,生活/人物一/人物二/结婚,.*生活.*人物一.*人物二.*结婚.*,8,1
375,生活/人物一/妻子/人物二,.*生活.*人物一.*妻子.*人物二.*,8,1
376,经历/人物一/人物二,.*经历.*人物一.*人物二.*,8,0
377,角色/人物一/人物二,.*角色.*人物一.*人物二.*,8,-1
378,说/人物一/人物二,.*说.*人物一.*人物二.*,8,0
379,日/人物一/人物二/婚礼,.*日.*人物一.*人物二.*婚礼.*,7,1
380,日/人物二/人物一/人物二,.*日.*人物二.*人物一.*人物二.*,7,1
381,月/人物一/人物二/离婚,.*月.*人物一.*人物二.*离婚.*,7,1
382,月/人物二/人物一/月,.*月.*人物二.*人物一.*月.*,7,1
383,月/人物二/夫人/人物一,.*月.*人物二.*夫人.*人物一.*,7,1
384,月/日/人物一/人物二/婚礼,.*月.*日.*人物一.*人物二.*婚礼.*,7,1
385,月/日/人物二/人物一/人物二,.*月.*日.*人物二.*人物一.*人物二.*,7,1
386,月/日/人物二/妻子/人物一,.*月.*日.*人物二.*妻子.*人物一.*,7,1
