rule_id,rule,pattern,frequence,original_label
62,人物二/人物一/举行,.*人物二.*人物一.*举行.*,25,1
68,年/人物二/人物一/婚礼,.*年.*人物二.*人物一.*婚礼.*,23,1
89,人物二/人物一/离婚,.*人物二.*人物一.*离婚.*,20,1
92,人物二/年/人物二/人物一,.*人物二.*年.*人物二.*人物一.*,20,0
96,年/人物二/人物一/举行,.*年.*人物二.*人物一.*举行.*,20,1
97,人物二/人物一/举行/婚礼,.*人物二.*人物一.*举行.*婚礼.*,19,1
103,年/月/人物二/人物一/婚礼,.*年.*月.*人物二.*人物一.*婚礼.*,18,1
104,月/人物二/人物一/婚礼,.*月.*人物二.*人物一.*婚礼.*,18,1
105,人物一/人物二/举行,.*人物一.*人物二.*举行.*,17,1
109,人物一/日/人物二,.*人物一.*日.*人物二.*,17,0
110,人物一/月/日/人物二,.*人物一.*月.*日.*人物二.*,17,0
114,人物二/太子/人物一,.*人物二.*太子.*人物一.*,17,-1
115,年/月/人物二/人物一/举行,.*年.*月.*人物二.*人物一.*举行.*,17,1
116,月/人物二/人物一/举行,.*月.*人物二.*人物一.*举行.*,17,1
117,人物一/人物二/丈夫,.*人物一.*人物二.*丈夫.*,16,1
123,年/人物二/人物一/举行/婚礼,.*年.*人物二.*人物一.*举行.*婚礼.*,16,1
125,年/日/人物二/人物一/举行,.*年.*日.*人物二.*人物一.*举行.*,16,1
127,年/月/日/人物二/人物一/举行,.*年.*月.*日.*人物二.*人物一.*举行.*,16,1
129,日/人物二/人物一/举行,.*日.*人物二.*人物一.*举行.*,16,1
132,月/日/人物二/人物一/举行,.*月.*日.*人物二.*人物一.*举行.*,16,1
133,生活/人物二/人物一,.*生活.*人物二.*人物一.*,16,1
135,个人/人物二/人物一,.*个人.*人物二.*人物一.*,15,1
138,人物一/人物二/生,.*人物一.*人物二.*生.*,15,0
139,人物二/人物一/母亲,.*人物二.*人物一.*母亲.*,15,-1
141,年/人物一/人物二/人物一,.*年.*人物一.*人物二.*人物一.*,15,1
142,年/日/人物二/人物一/婚礼,.*年.*日.*人物二.*人物一.*婚礼.*,15,1
143,年/月/日/人物二/人物一/婚礼,.*年.*月.*日.*人物二.*人物一.*婚礼.*,15,1
144,日/人物二/人物一/婚礼,.*日.*人物二.*人物一.*婚礼.*,15,1
145,月/日/人物二/人物一/婚礼,.*月.*日.*人物二.*人物一.*婚礼.*,15,1
149,人物一/人物二/举行/婚礼,.*人物一.*人物二.*举行.*婚礼.*,14,1
151,人物二/人物一/夫人,.*人物二.*人物一.*夫人.*,14,1
154,年/月/人物二/人物一/举行/婚礼,.*年.*月.*人物二.*人物一.*举行.*婚礼.*,14,1
156,月/人物二/人物一/举行/婚礼,.*月.*人物二.*人物一.*举行.*婚礼.*,14,1
159,三年/人物二/人物一,.*三年.*人物二.*人物一.*,13,-1
160,人物一/人物一/人物二/结婚,.*人物一.*人物一.*人物二.*结婚.*,13,0
