sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_272924,,王岳伦,王诗龄,王岳伦 父女 （ 王岳伦 ： 天秤座 ； 王诗龄 ： 天秤座 ）,人物一 父女  人物一  天秤座  人物二  天秤座,-1
TRAIN_SENT_ID_254198,,邢夫人,贾赦,伯母 ： 邢夫人 （ 贾赦 填房 ）,伯母  人物一  人物二 填房,1
TRAIN_SENT_ID_258893,,王熙凤,贾琏,8 、 王熙凤 ， 贾琏 之妻 ， 精明强干 ， 深得 贾母 和 王夫人 的 信任 ， 是 贾府 的 实际 大管家 。,人物一  人物二 之妻  精明强干  深得 贾母 王夫人 信任  贾府 实际 大管家,1
TRAIN_SENT_ID_273994,,白素,卫斯理,（ 倪匡 笔下 《 卫斯理 系列 》 人物 ） : 白素 ， 是 香港 作家 倪匡 的 科幻小说 《 卫斯理 系列 》 中 的 主角 卫斯理 之妻 。,倪匡 笔下  人物二 系列  人物   人物一  香港 作家 倪匡 科幻小说  人物二 系列  中 主角 人物二 之妻,1
TRAIN_SENT_ID_259000,,王熙凤,贾琏,简介 ： 王熙凤 是 贾琏 之妻 ， 王夫人 的 内侄女 。,简介  人物一 人物二 之妻  王夫人 内侄女,1
TRAIN_SENT_ID_254063,,朱芳雨,胡美,朱芳雨 的 桌上 摆着 厚厚的 一叠 红包 ， 他 说 有 160 个 ， 就 怕 到 了 女方 “ 家里 ” 红包 不够 ， 所以 多 准备 一 胡美 结婚 时 的 照片 ( 20 张 ),人物一 桌上 摆着 厚厚的 一叠 红包  说   怕 女方  家里  红包 不够  准备 人物二 结婚 时 照片   张,1
TRAIN_SENT_ID_283539,,高炜晟,高天峰,高炜晟 的 姑父 说 ， 高炜晟 是 高天峰 夫妻 超生 的 。,人物一 姑父 说  人物一 人物二 夫妻 超生,-1
TRAIN_SENT_ID_278124,,慕容秋荻,谢晓峰,慕容秋荻 ， 古龙 武侠小说 《 三 少爷 的 剑 》 中 的 人物 ， 「 天下第一 神剑 」 谢晓峰 之妻 ， 「 天尊 」 的 首领 。,人物一  古龙 武侠小说  三 少爷 剑  中 人物   天下第一 神剑  人物二 之妻   天尊  首领,1
TRAIN_SENT_ID_281887,,张静,黄茂如,张静 及其 丈夫 黄茂如 以 财富 185 亿元 排名 第七 。,人物一 丈夫 人物二 财富  亿元 排名 第七,1
TRAIN_SENT_ID_262004,,王明华,梅兰芳,姑母 王明华 是 梅兰芳 夫人 。,姑母 人物一 人物二 夫人,1
TRAIN_SENT_ID_284406,,国仲凉子,向井理,个人 生活 : 2014 年 12 月 28 日 ， 向井理 与 女演员 国仲凉子 正式 登记 结婚 。,个人 生活   年  月  日  人物二 女演员 人物一 正式 登记 结婚,1
TRAIN_SENT_ID_252293,,文姜,鲁桓公,文姜 ， 嫁 鲁桓公 宣姜 丈夫 : 第一任 丈夫 ： 卫宣公,人物一  嫁 人物二 宣姜 丈夫  第一任 丈夫  卫宣公,1
TRAIN_SENT_ID_283516,,许誉卿,王微,许誉卿 事件 : 许誉卿 石刻像 许誉卿 曾 娶 “ 秦淮 八艳 ” 之一 的 王微 为妻 。,人物一 事件  人物一 石刻像 人物一 娶  秦淮 八艳  人物二 为妻,1
TRAIN_SENT_ID_258286,,陈建斌,蒋勤勤,重要 事件 : 2005 年底 ， 卓伟 去 了 《 新 京报 》 ， 狗 仔 不 丢人 很快 挖到 了 演员 陈建斌 和 蒋勤勤 恋爱 的 独家新闻 。,重要 事件   年底  卓伟  新 京报   狗 仔 丢人 很快 挖到 演员 人物一 人物二 恋爱 独家新闻,1
TRAIN_SENT_ID_283279,,赵文卓,张丹露,社会活动 : 赵文卓 携 夫人 张丹露 来到 了 重庆市 巫溪县 巫溪 中学 老 校区 探访 ， 夫妇 两人 为此 地区 的 贫困学生 捐资助学 基金 10 万元 。,社会活动  人物一 携 夫人 人物二 来到 重庆市 巫溪县 巫溪 中学 老 校区 探访  夫妇 两人 地区 贫困学生 捐资助学 基金  万元,1
TRAIN_SENT_ID_264095,,刘备,孙尚香,三国 时 ， 蜀王 刘备 娶 吴王孙 权之妹 孙尚香 为妻 。,三国 时  蜀王 人物一 娶 吴王孙 权之妹 人物二 为妻,1
TRAIN_SENT_ID_271092,,彭丽媛,习近平,国家 主席 习近平 夫人 彭丽媛 邀请 出席 青奥会 开幕式 的 部分 外国 领导人 夫人 参观 南京博物院 。,国家 主席 人物二 夫人 人物一 邀请 出席 青奥会 开幕式 部分 外国 领导人 夫人 参观 南京博物院,1
TRAIN_SENT_ID_267628,,金正恩,李雪主,8 金正恩 专机 : 据 朝鲜 《 劳动新闻 》 报道 ， 金正恩 携 夫人 李雪主 观看 朝鲜 空军 指挥官 飞行技术 大赛 ， 两人 搭乘 专机 前往 大赛 现场 。,人物一 专机  朝鲜  劳动新闻  报道  人物一 携 夫人 人物二 观看 朝鲜 空军 指挥官 飞行技术 大赛  两人 搭乘 专机 前往 大赛 现场,1
TRAIN_SENT_ID_256028,,蒋介石,宋美龄,原来 ， 卫立煌 夫妇 在 上海 举行 婚礼 的 时候 ， 正赶上 蒋介石 与 宋美龄 举行 “ 世纪 婚礼 ” ， 朱韵 珩 因此 结识 了 宋美龄 。,原来  卫立煌 夫妇 上海 举行 婚礼  正赶上 人物一 人物二 举行  世纪 婚礼   朱韵 珩 结识 人物二,1
TRAIN_SENT_ID_255855,,蒋介石,宋美龄,晚年 的 蒋介石 与 妻子 宋美龄,晚年 人物一 妻子 人物二,1
TRAIN_SENT_ID_277544,,柴绍,平阳公主,同年 柴绍 的 妻子 平阳公主 去世 。,同年 人物一 妻子 人物二 去世,1
TRAIN_SENT_ID_283687,,全智贤,崔俊赫,崔俊浩 人物 家庭 : 韩国 艺人 全智贤 老公 崔俊赫 的 大哥 。,崔俊浩 人物 家庭  韩国 艺人 人物一 老公 人物二 大哥,1
TRAIN_SENT_ID_278667,,叶一茜,田亮,田亮 个人 生活 : 2007 年 11 月 29 日 田亮 叶一茜 在 在 西安 香格里拉 饭店 举行 婚礼 。,人物二 个人 生活   年  月  日 人物二 人物一 西安 香格里拉 饭店 举行 婚礼,1
TRAIN_SENT_ID_282582,,林于超,林依晨,林依晨 个人 情感 : 2014 年 10 月 29 日 下午 ， 林依晨 在 台北 举办 与 林于超 的 订 订婚 喜宴 ( 5 张 ),人物二 个人 情感   年  月  日 下午  人物二 台北 举办 人物一 订 订婚 喜宴   张,1
TRAIN_SENT_ID_249806,,张承中,任家萱,2016 年 3 月 4 日 ， 任家萱 在 社交 网站 Facebook 宣布 与 张承中 离婚 ， 4 月 27 日 任家萱 与 张承中 办理 离婚 手续 。,年  月  日  人物二 社交 网站  宣布 人物一 离婚   月  日 人物二 人物一 办理 离婚 手续,1
TRAIN_SENT_ID_284175,,水均益,杨迪,2010 年 ， 水均益 与 央视 体育频道 记者 杨迪 结婚 ， 水均益 比 杨迪 大 13 岁 。,年  人物一 央视 体育频道 记者 人物二 结婚  人物一 人物二  岁,1
TRAIN_SENT_ID_249800,,张承中,任家萱,2016 年 3 月 4 日 ， 任家萱 在 社交 网站 Facebook 宣布 与 张承中 离婚 ， 4 月 27 日 ， 任家萱 与 张承中 办理 离婚 手续 。,年  月  日  人物二 社交 网站  宣布 人物一 离婚   月  日  人物二 人物一 办理 离婚 手续,1
TRAIN_SENT_ID_254102,,霍启刚,郭晶晶,霍启刚 举行 婚礼 : 2012 年 11 月 10 日 ， 霍启刚 和 郭晶晶 在 广州 南沙 举行 婚宴 。,人物一 举行 婚礼   年  月  日  人物一 人物二 广州 南沙 举行 婚宴,1
TRAIN_SENT_ID_281865,,张末,张艺谋,2006 年 5 月 ， 托 维和 张末 的 婚礼 在 洛杉矶 举行 ， 张艺谋 赴美 参加 了 女儿 的 婚礼 ， 而且 还 成为 了 张末 结婚 的 主婚人 。,年  月  托 维和 人物一 婚礼 洛杉矶 举行  人物二 赴美 参加 女儿 婚礼  成为 人物一 结婚 主婚人,-1
TRAIN_SENT_ID_249805,,张承中,任家萱,2011 年 10 月 31 日 ， 任家萱 与 张承中 在 台北市 喜来登 饭店 举行 婚礼 ； 12 月 16 日 ， 任家萱 回到 张承中 的 家乡 彰化县 宴客 。,年  月  日  人物二 人物一 台北市 喜来登 饭店 举行 婚礼   月  日  人物二 回到 人物一 家乡 彰化县 宴客,1
TRAIN_SENT_ID_283737,,刘德成,刘铁男,随后 ， 中 金 石化 董事长 孙永根 出资 人民币 33 万余元 为 刘德成 购买 尼桑 牌 天籁 轿车 一辆 ， 刘铁男 对此 知情 。,中 金 石化 董事长 孙永根 出资 人民币  万余元 人物一 购买 尼桑 牌 天籁 轿车 一辆  人物二 对此 知情,-1
TRAIN_SENT_ID_283894,,曾柔,韦小宝,2 精彩 表现 : 丽春院 大床 压塌 后 ， 当 韦小宝 逼 着 阿 珂 承认 其 婚事 ， 曾柔 一改 往日 的 2014 韩栋 版 鹿鼎记 曾柔 ( 2 张 ),精彩 表现  丽春院 大床 压塌  人物二 逼 珂 承认 婚事  人物一 一改 往日  韩栋 版 鹿鼎记 人物一   张,1
TRAIN_SENT_ID_262038,,李纨,贾兰,李纨 — — 金陵 十二钗 之 十一 ， 贾珠 遗孀 ， 生子 贾兰 。,人物一   金陵 十二钗 十一  贾珠 遗孀  生子 人物二,-1
