sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_284358,,唐筼,陈寅恪,陈唐 结婚 甚晚 ， 于 1928 年 在 上海 结婚 ， 陈寅恪 时 年三十 有 八 ， 唐筼 亦 三十 。,陈唐 结婚 甚晚   年 上海 结婚  人物二 时 年三十 八  人物一 三十,1
TRAIN_SENT_ID_283687,,全智贤,崔俊赫,崔俊浩 人物 家庭 : 韩国 艺人 全智贤 老公 崔俊赫 的 大哥 。,崔俊浩 人物 家庭  韩国 艺人 人物一 老公 人物二 大哥,1
TRAIN_SENT_ID_255128,,胡斐,胡一刀,红花 会 三 当家 赵半山 在 商家堡 路遇 胡一刀 遗孤 胡斐 ， 结为 忘年之交 。,红花 会 三 当家 赵半山 商家堡 路遇 人物二 遗孤 人物一  结为 忘年之交,-1
TRAIN_SENT_ID_271129,,彭丽媛,习近平,会见 前 ， 习近平 和 夫人 彭丽媛 在 卡莫 纳 总统 夫妇 陪同 下 ， 专门 会见 了 特多 中学生 代表 。,会见 前  人物二 夫人 人物一 卡莫 纳 总统 夫妇 陪同  专门 会见 特多 中学生 代表,1
TRAIN_SENT_ID_286881,,陈珊珊,王光亚,王光亚 1975 年 回国 ， 1 年 多 后 ， 陈珊珊 的 3 个 哥哥 凑钱 为 最小 的 妹妹 张罗 了 婚礼 。,人物二  年 回国   年  人物一  哥哥 凑钱 最小 妹妹 张罗 婚礼,1
TRAIN_SENT_ID_267765,,张学友,罗美薇,个人 生活 : 家庭 生活 : 罗美薇 和 张学友 的 恋爱 过程 ， 也 和 普通人 一样 ， 经历 了 甜蜜 、 争吵 ， 直到 平淡 。,个人 生活  家庭 生活  人物二 人物一 恋爱 过程  普通人  经历 甜蜜  争吵  平淡,1
TRAIN_SENT_ID_276571,,孔子,亓官氏,19 岁 ： 公元前 533 年 （ 鲁昭公 九年 ） 孔子 娶 宋人 亓官氏 之女 为 妻 。,岁  公元前  年  鲁昭公 九年  人物一 娶 宋人 人物二 之女 妻,1
TRAIN_SENT_ID_278667,,叶一茜,田亮,田亮 个人 生活 : 2007 年 11 月 29 日 田亮 叶一茜 在 在 西安 香格里拉 饭店 举行 婚礼 。,人物二 个人 生活   年  月  日 人物二 人物一 西安 香格里拉 饭店 举行 婚礼,1
TRAIN_SENT_ID_282582,,林于超,林依晨,林依晨 个人 情感 : 2014 年 10 月 29 日 下午 ， 林依晨 在 台北 举办 与 林于超 的 订 订婚 喜宴 ( 5 张 ),人物二 个人 情感   年  月  日 下午  人物二 台北 举办 人物一 订 订婚 喜宴   张,1
TRAIN_SENT_ID_261942,,安雯,苏越,结婚 以后 ， 安雯 和 苏越 经常 回忆 婚前 的 热恋 情景 ， 使 他们 之间 的 感情 时时 新鲜 。,结婚 以后  人物一 人物二 经常 回忆 婚前 热恋 情景  之间 感情 时时 新鲜,1
TRAIN_SENT_ID_254107,,霍启刚,郭晶晶,据知 33 岁 的 霍启刚 与 30 岁 的 郭晶晶 ， 婚后 会 火速 造 人 ， 为 霍家 添丁 。,据知  岁 人物一  岁 人物二  婚后 会 火速 造  霍家 添丁,1
TRAIN_SENT_ID_284687,,丁芯,赵宝刚,赵宝刚 承认 对 妻子 一见钟情 ， 一年 多 之后 两人 重逢 ， 几个 月 之后 赵宝刚 和 丁芯 “ 闪婚 ” 。,人物二 承认 妻子 一见钟情  一年 之后 两人 重逢  几个 月 之后 人物二 人物一  闪婚,1
TRAIN_SENT_ID_261041,,岳不群,岳灵珊,2 冲灵 点滴 : 令狐冲 从小 被 岳灵珊 之 父 华山 掌门 岳不群 收养 ， 与 岳灵珊 青梅竹马 ， 两小无猜 ， 感情 甚笃 。,冲灵 点滴  令狐冲 从小 人物二 父 华山 掌门 人物一 收养  人物二 青梅竹马  两小无猜  感情 甚笃,-1
TRAIN_SENT_ID_286029,,蒋英,蒋百里,钱均夫 夫妇 希望 有个 女儿 ， 见 蒋百里 的 三 女儿 蒋英 长得 漂亮 ， 天真活泼 ， 便 恳求 蒋百里 夫妇 将 此 女 过继 给 他们 。,钱均夫 夫妇 希望 有个 女儿  见 人物二 三 女儿 人物一 长得 漂亮  天真活泼  便 恳求 人物二 夫妇 女 过继,-1
TRAIN_SENT_ID_255612,,蒋介石,宋美龄,朱韵 珩 与 宋美龄 的 “ 太太 路线 ” 是 双向 的 ， 不但 朱韵 珩 利用 这个 关系 帮助 丈夫 接近 蒋介石 ， 宋美龄 也 以此 帮助 蒋介石 笼络 人才 。,朱韵 珩 人物二  太太 路线  双向  朱韵 珩 利用 关系 帮助 丈夫 接近 人物一  人物二 以此 帮助 人物一 笼络 人才,1
TRAIN_SENT_ID_279152,,赵薇,黄有龙,2011 年 7 月 23 日 赵薇 老公 黄有龙 微薄 登 了 一张 女儿 手 捧 “ 小金 ” 人 的 照片 。,年  月  日 人物一 老公 人物二 微薄 登 一张 女儿 手 捧  小金  照片,1
TRAIN_SENT_ID_269143,,胡中惠,郭德纲,胡中惠 相关 事件 : 网上 盛传 的 郭德纲 和 前妻 胡中惠 的 结婚照 并 不 属实 ， 当中 照片 的 女人 并 不是 郭德纲 前妻 胡中惠 ， 而是 演员 乌兰 。,人物一 相关 事件  网上 盛传 人物二 前妻 人物一 结婚照 属实  当中 照片 女人 人物二 前妻 人物一  演员 乌兰,1
TRAIN_SENT_ID_282765,,申爱罗,车仁表,（ 韩国电视剧 ） : 1994 年 韩国电视剧 ， 车仁表 和 申爱罗 因戏 结缘 ， 申爱罗 表示 当初 是 自己 先 追 车仁表 ， 两人于 一年 后 结婚 。,韩国电视剧    年 韩国电视剧  人物二 人物一 因戏 结缘  人物一 表示 当初 先 追 人物二  两人于 一年 结婚,1
TRAIN_SENT_ID_255852,,蒋介石,宋美龄,"蒋介石 与 宋美龄 结婚 前 , 在 上海 的 住所 大多 是 临时 的 , 到 了 1927 年 蒋介石 与 宋美龄 结婚 , 才 在 上海 真正 安置 了 一个 家 。",人物一 人物二 结婚 前  上海 住所 大多 临时   年 人物一 人物二 结婚  上海 真正 安置 一个 家,1
TRAIN_SENT_ID_285501,,刘明轩,王傲山,刘明轩 ， 女 ， 35 岁 ， 于 2013 年 1 月 7 日 与 34 岁 金融 才俊 王傲山 结婚 ， 在 九 刘明轩 结婚 ( 5 张 ),人物一  女   岁   年  月  日  岁 金融 才俊 人物二 结婚  九 人物一 结婚   张,1
TRAIN_SENT_ID_286744,,孙国升,孙治强,2011 年 6 月 14 日 ， 上海市 侨办 副 主任 蔡建国 会见 了 孙中山 先生 的 孙媳妇 林伦 可 女士 ( 孙治强 夫人 ) 及其 子 孙国升 。,年  月  日  上海市 侨办 副 主任 蔡建国 会见 孙中山 先生 孙媳妇 林伦 女士  人物二 夫人  子 人物一,-1
TRAIN_SENT_ID_249806,,张承中,任家萱,2016 年 3 月 4 日 ， 任家萱 在 社交 网站 Facebook 宣布 与 张承中 离婚 ， 4 月 27 日 任家萱 与 张承中 办理 离婚 手续 。,年  月  日  人物二 社交 网站  宣布 人物一 离婚   月  日 人物二 人物一 办理 离婚 手续,1
TRAIN_SENT_ID_265048,,李铭顺,范文芳,范文芳 个人 生活 : 2009 年 9 月 范文芳 与 演员 李铭顺 在 新加坡 香格里拉酒店 举行 婚礼 ； 2014 年 3 月 正式 宣布 怀孕 。,人物二 个人 生活   年  月 人物二 演员 人物一 新加坡 香格里拉酒店 举行 婚礼   年  月 正式 宣布 怀孕,1
TRAIN_SENT_ID_262136,,刘翔,葛天,2014 年 5 月 ， 葛天 与 刘翔 恋爱 ， 同年 9 月 8 日 ， 与 刘翔 在 上海市 民政局 婚姻登记 处 领取 了 结婚证 。,年  月  人物二 人物一 恋爱  同年  月  日  人物一 上海市 民政局 婚姻登记 处 领取 结婚证,1
TRAIN_SENT_ID_282950,,王晓蓉,王中磊,补办 婚礼 : 2014 年 8 月 30 日 ， 娱乐圈 大佬 、 华谊 兄弟 总裁 王中磊 在 结婚 20 周年 纪念日 上 与 妻子 王晓蓉 补办 婚礼 。,补办 婚礼   年  月  日  娱乐圈 大佬  华谊 兄弟 总裁 人物二 结婚  周年 纪念日 妻子 人物一 补办 婚礼,1
TRAIN_SENT_ID_276591,,韩寒,金丽华,2012 年 11 月 4 日 韩寒 获得 中国 房车 锦标赛 年度 总冠军 ， 其 妻子 金丽华 来到 赛场 ， 疑似 韩寒 女儿 的 一名 女童 现身 ， 引发 热烈 关注 。,年  月  日 人物一 获得 中国 房车 锦标赛 年度 总冠军  妻子 人物二 来到 赛场  疑似 人物一 女儿 一名 女童 现身  引发 热烈 关注,1
TRAIN_SENT_ID_272807,,谢烨,顾城,英儿 内容摘要 : 1993 年 10 月 8 日 ， 新西兰 激流 岛 ， 诗人 顾城 的 妻子 谢烨 死 于 顾城 之手 ， 而后 ， 顾城 自缢身亡 。,英儿 内容摘要   年  月  日  新西兰 激流 岛  诗人 人物二 妻子 人物一 死 人物二 之手   人物二 自缢身亡,1
TRAIN_SENT_ID_275937,,黄日华,黄芷晴,梁洁华 个人 生活 : 1988 年 12 月 7 日 与 黄日华 结婚 ， 1990 年 5 月 2 日生 下 女儿 黄芷晴 ， 婚后 息影 转 作 保险经纪 。,梁洁华 个人 生活   年  月  日 人物一 结婚   年  月  日生 女儿 人物二  婚后 息影 转 作 保险经纪,-1
TRAIN_SENT_ID_251617,,吴绮莉,吴卓林,吴绮莉 个人 生活 : 1999 年 11 月 19 日 ， 吴绮莉 未婚 怀孕 生 下 女儿 吴卓林 ， 其 生父 就是 成龙 。,人物一 个人 生活   年  月  日  人物一 未婚 怀孕 生 女儿 人物二  生父 成龙,-1
TRAIN_SENT_ID_284175,,水均益,杨迪,2010 年 ， 水均益 与 央视 体育频道 记者 杨迪 结婚 ， 水均益 比 杨迪 大 13 岁 。,年  人物一 央视 体育频道 记者 人物二 结婚  人物一 人物二  岁,1
TRAIN_SENT_ID_284647,,李燃,郭涛,2014 年 1 月 15 日 ， 郭涛 携 妻子 李燃 、 儿子 郭子睿 出席 年度 网络 盛宴 “ 2013 新浪 微博之夜 ” 。,年  月  日  人物二 携 妻子 人物一  儿子 郭子睿 出席 年度 网络 盛宴   新浪 微博之夜,1
