sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_252231,,秦嘉,徐淑,5 后代 评价 : 说 到 徐淑 的 诗歌 成就 ， 还是 要 联系 着 她 老公 秦嘉 一起 说 的 。,后代 评价  说 人物二 诗歌 成就  联系 老公 人物一 一起 说,1
TRAIN_SENT_ID_250300,,秦始皇,胡亥,好 在 胡亥 也 不愧 是 秦始皇 帝 的 儿子 ， 他 差不多 是 用不着 我教 ， 便是 天生 的 一个 坏蛋 。,人物二 不愧 人物一 帝 儿子  差不多 用不着 我教  便是 天生 一个 坏蛋,-1
TRAIN_SENT_ID_283894,,曾柔,韦小宝,2 精彩 表现 : 丽春院 大床 压塌 后 ， 当 韦小宝 逼 着 阿 珂 承认 其 婚事 ， 曾柔 一改 往日 的 2014 韩栋 版 鹿鼎记 曾柔 ( 2 张 ),精彩 表现  丽春院 大床 压塌  人物二 逼 珂 承认 婚事  人物一 一改 往日  韩栋 版 鹿鼎记 人物一   张,1
TRAIN_SENT_ID_270508,,关平,关羽,关羽 回到 营寨 ， 对 关平 说 ： “ 庞德 的 刀法 非常 娴熟 ， 真 不愧为 曹营 勇 将 啊 。 ”,人物二 回到 营寨  人物一 说   庞德 刀法 非常 娴熟  真 不愧为 曹营 勇,-1
TRAIN_SENT_ID_264972,,刘星,刘梅,夏东海 转而 劝 刘梅 对 刘星 要 慢慢来 ， 要 说服 不能 压服 。,夏东海 转而 劝 人物二 人物一 慢慢来  说服 不能 压服,-1
TRAIN_SENT_ID_273514,,殷素素,张翠山,对此 懵然 不知 的 武当 五侠 张翠山 与 殷素素 婚后 十年 方知 此事 ， 愧怒 之余 ， 自刎 于 群雄 面前 。,对此 懵然 不知 武当 五侠 人物二 人物一 婚后 十年 方知 此事  愧怒 之余  自刎 群雄 面前,1
TRAIN_SENT_ID_266089,,江浩坤,甘敬,江浩坤 是 李潇 编剧 的 都市 情感 剧 《 好 先生 》 中 的 男 二号 ， 陆远 的 发小 、 江莱 的 哥哥 、 甘敬 的 未婚夫 ， 商海 一 “ 壕 ” 。,人物一 李潇 编剧 都市 情感 剧  先生  中 男 二号  陆远 发小  江莱 哥哥  人物二 未婚夫  商海  壕,1
TRAIN_SENT_ID_264606,,纪晓芙,杨不悔,但是 ， 自古 男女授受不亲 ， 纪晓芙 如此 珍重 的 把 杨不悔 付托 给 张无忌 ， 是否 也 有 托付 其 终身 的 想法 在 其中 ， 不得而知 。,自古 男女授受不亲  人物一 珍重 人物二 付托 张无忌  是否 托付 终身 想法  不得而知,-1
TRAIN_SENT_ID_261548,,关兴,关羽,关羽 = 简雍 + 关索 + 关兴 ( 2 ),人物二  简雍  关索  人物一,-1
TRAIN_SENT_ID_275981,,况天佑,况天涯,因为 马小玲 阻止 况天佑 去 参加 人神 之战 ， 导致 地球 毁灭 ， 人类 灭绝 ， 况天涯 一直 恨 马小玲 。,马小玲 阻止 人物一 参加 人神 之战  导致 地球 毁灭  人类 灭绝  人物二 一直 恨 马小玲,-1
