sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_268656,,潘金莲,武大郎,武大郎 潘金莲 离婚案,人物二 人物一 离婚案,1
TRAIN_SENT_ID_258387,,张兆和,沈从文,与 妻子 于立群 及 子女 1940 年 与 友人 沈从文 、 肖珊 、 张兆和 、 王树 藏 等 在 昆明 西山 。,妻子 于立群 子女  年 友人 人物二  肖珊  人物一  王树 藏 昆明 西山,1
TRAIN_SENT_ID_286500,,纪嫣然,项少龙,纪嫣然 随 项少龙 返回 秦国 后 ， 多次 为 丈夫 出谋划策 ， 同时 也 会 和 丈夫 切磋 武艺 ， 后来 更 成为 小盘 的 太傅 。,人物一 人物二 返回 秦国  多次 丈夫 出谋划策  会 丈夫 切磋 武艺  后来 更 成为 小盘 太傅,1
TRAIN_SENT_ID_266597,,许晋亨,李嘉欣,在 婚礼 过程 中 ， 李嘉欣 和 许晋亨 不停 地大秀 甜蜜 ， 全程 双手 紧握 ， 似乎 在 昭示 人们 ， 这 对 璧 人 的 甜蜜 爱情 。,婚礼 过程 中  人物二 人物一 不停 地大秀 甜蜜  全程 双手 紧握  似乎 昭示  璧 甜蜜 爱情,1
TRAIN_SENT_ID_271320,,何泽慧,钱三强,与 钱三强 结婚 后 ， 已 在 德国 做过 两年 核物理 研究 的 何泽慧 顺利 进入 巴黎大学 居里 实验室 ， 与 钱三强 成为 同事 。,人物二 结婚  德国 做过 两年 核物理 研究 人物一 顺利 进入 巴黎大学 居里 实验室  人物二 成为 同事,1
TRAIN_SENT_ID_273862,,范柳原,白流苏,其实 ， 白流苏 已经 28 岁 ， 离婚 数年 ， 很 愿意 嫁给 范柳原 作为 终身 依靠 。,其实  人物二 已经  岁  离婚 数年  愿意 嫁给 人物一 终身 依靠,1
TRAIN_SENT_ID_261313,,朱兆祥,胡静,比婚 胡静 : 胡静 的 婚礼 堪称 世纪 婚礼 ， 在 胡静 和 朱兆祥 大婚 期间 其婚 房选 在 半山 别墅 ， 别墅 价值 千万 ， 且 处于 吉隆坡 市中心 。,比婚 人物二  人物二 婚礼 堪称 世纪 婚礼  人物二 人物一 大婚 期间 其婚 房选 半山 别墅  别墅 价值 千万  处于 吉隆坡 市中心,1
TRAIN_SENT_ID_252107,,黄毅清,黄奕,事实上 ， 黄奕 前夫 黄毅清 就 在 微博 发表 长文 《 爱 ， 不 只是 依赖 》 ， 透露 已 做好 离婚 准备 。,事实上  人物二 前夫 人物一 微博 发表 长文  爱  依赖   透露 做好 离婚 准备,1
TRAIN_SENT_ID_250947,,霍震霆,朱玲玲,朱玲玲 透过 好友 承认 跟 霍震霆 两年 前 已 正式 离婚 ， 结束 维持 了 26 年 的 童话 式 婚姻 。,人物二 透过 好友 承认 人物一 两年 前 正式 离婚  结束 维持  年 童话 式 婚姻,1
TRAIN_SENT_ID_266435,,严世蕃,严嵩,29 、 《 贪婪 无比 、 狼狈为奸 的 严嵩 和 严世蕃 》 载 《 贪官 传 》 河南人民出版社 1992 年 4 月 版,贪婪 无比  狼狈为奸 人物二 人物一  载  贪官 传  河南人民出版社  年  月 版,-1
TRAIN_SENT_ID_267765,,张学友,罗美薇,个人 生活 : 家庭 生活 : 罗美薇 和 张学友 的 恋爱 过程 ， 也 和 普通人 一样 ， 经历 了 甜蜜 、 争吵 ， 直到 平淡 。,个人 生活  家庭 生活  人物二 人物一 恋爱 过程  普通人  经历 甜蜜  争吵  平淡,1
TRAIN_SENT_ID_251262,,廖仲恺,何香凝,何香凝 （ 1878 － 1972 年 ） ， 廖仲恺 夫人 ， 广东 南海 人 ， 生于 香港 ， 早年 留学 日本 。,人物二     年   人物一 夫人  广东 南海  生于 香港  早年 留学 日本,1
TRAIN_SENT_ID_285163,,敖寸心,杨戬,"在 《 宝前 》 中 , 杨戬 与 西海 三公主 敖寸心 曾 有 过 一段 彼此 折磨 、 纠缠 千年 的 婚姻 。",宝前  中  人物二 西海 三公主 人物一 一段 折磨  纠缠 千年 婚姻,1
TRAIN_SENT_ID_283061,,余克稷,张瑞芳,余克稷 ， 张瑞芳 的 第一任 丈夫 ， 在 重庆 电力公司 担任 工程师 。,人物一  人物二 第一任 丈夫  重庆 电力公司 担任 工程师,1
TRAIN_SENT_ID_251804,,贾珠,贾兰,她 与其 夫 贾珠 婚后 生 了 贾兰 ， 不久 丈夫 就 死 了 。,夫 人物一 婚后 生 人物二  不久 丈夫 死,-1
TRAIN_SENT_ID_271905,,阎婆惜,宋江,发现 妻子 与 一个 年轻人 搀扶着 走来 ， 悲愤 交集 的 宋江 怒斥 阎婆惜 的 不孝 和 不贞 ， 并 捡起 地上 的 天师 剑 向 阎婆惜 索要 天师 符 。,发现 妻子 一个 年轻人 搀扶着 走来  悲愤 交集 人物二 怒斥 人物一 不孝 不贞  捡起 地上 天师 剑 人物一 索要 天师 符,1
TRAIN_SENT_ID_265627,,袁泉,夏雨,对于 自己 与 袁泉 的 爱情 ， 夏雨 透露 ： “ 目前 我们 已经 28 岁 了 ， 我 与 袁泉 的 爱情 正向 婚姻 发展 ， 也 是 该 考虑 成家 的 时候 了 。,人物一 爱情  人物二 透露   目前 已经  岁  人物一 爱情 正向 婚姻 发展  考虑 成家,1
TRAIN_SENT_ID_264968,,刘星,刘梅,刘星 被 刘梅 正式 撤职 ， 可是 刘星 却 不 甘心 ， 发誓 一定 要 破个 奇案 ， 给 刘梅 他们 看看 。,人物一 人物二 正式 撤职  人物一 甘心  发誓 一定 破个 奇案  人物二 看看,-1
TRAIN_SENT_ID_255913,,蒋介石,宋美龄,宋庆龄 从 民族 与 革命 的 前途 出发 ， 果断 表明 了 自己 的 立场 和 态度 ， 坚决 反对 宋美龄 与 蒋介石 的 婚姻 。,宋庆龄 民族 革命 前途 出发  果断 表明 立场 态度  坚决 反对 人物二 人物一 婚姻,1
TRAIN_SENT_ID_265931,,杨绛,钱钟书,婚后 钱瑗 夫妇俩 的 婚姻生活 非常 幸福 ， 王德一 与 钱钟书 、 杨绛 夫妇 的 关系 也 非常 亲密 ， 杨绛 还 亲手 帮 王德一 理过 发 。,婚后 钱瑗 夫妇俩 婚姻生活 非常 幸福  王德一 人物二  人物一 夫妇 关系 非常 亲密  人物一 亲手 帮 王德一 理过 发,1
TRAIN_SENT_ID_273912,,江冬秀,胡适,当年 有 传言 ， 说 最初 是 胡适 看 上 陆小曼 ， 因 其 无法 跟 太太 江冬秀 离婚 ， 陆小曼 才 转向 徐志摩 的 。,当年 传言  说 最初 人物二 陆小曼  无法 太太 人物一 离婚  陆小曼 转向 徐志摩,1
TRAIN_SENT_ID_273219,,秦香莲,陈世美,非常 有意思 的 是 ， 在 《 秦香莲 》 中 与 周春桃 演 对手戏 的 负心郎 “ 陈世美 ” ， 就是 她 现实生活 中 的 模范丈夫 卜胜军 。,非常 有意思   人物一  中 周春桃 演 对手戏 负心郎  人物二   现实生活 中 模范丈夫 卜胜军,1
TRAIN_SENT_ID_275374,,谭嗣同,李闰,（ 谭嗣同 夫人 ） : 李闰 （ 1865 ～ 1925 年 ） ， 自号 “ 臾 生 ” ， 谭嗣同 的 夫人 ， 长沙市 望城县 李篁仙 之女 。,人物一 夫人   人物二     年   自号  臾 生   人物一 夫人  长沙市 望城县 李篁仙 之女,1
TRAIN_SENT_ID_263895,,刘嘉玲,梁朝伟,比婚 女 刘嘉玲 : 刘嘉玲 和 梁朝伟 两人 举办 婚礼 远 赴 不丹 ， 举行 的 是 王室 式 婚礼 ， 除了 不丹 国王 证婚 外 ， 约 有 20 名 喇嘛 僧侣 诵经 。,比婚 女 人物一  人物一 人物二 两人 举办 婚礼 远 赴 不丹  举行 王室 式 婚礼  不丹 国王 证婚 外  约  名 喇嘛 僧侣 诵经,1
TRAIN_SENT_ID_251563,,田灵儿,苏茹,苏茹 角色 分析 : 许多 人 都 说 诛 仙 的 剧情 类似 笑傲江湖 ： 田灵儿 像 岳灵珊 ， 苏茹 像宁 夫人 。,人物二 角色 分析  说 诛 仙 剧情 类似 笑傲江湖  人物一 岳灵珊  人物二 像宁 夫人,-1
TRAIN_SENT_ID_264116,,刘备,孙尚香,望夫台 历史 记载 : 赤壁大战 后 ， 刘备 娶 了 孙权 的 妹妹 孙尚香 ， 夫妻 双双 住 在 东岳 山麓 。,望夫台 历史 记载  赤壁大战  人物一 娶 孙权 妹妹 人物二  夫妻 双双 住 东岳 山麓,1
TRAIN_SENT_ID_265681,,贾环,贾政,贾政 妾 赵姨娘 所 生子 ， 宝玉 庶弟 贾环 嫉妒 宝玉 ， 抄写 经书 时装 失手 弄倒 蜡烛 烫伤 宝玉 ， 王夫人 大骂 赵姨娘 。,人物二 妾 赵姨娘 生子  宝玉 庶弟 人物一 嫉妒 宝玉  抄写 经书 时装 失手 弄倒 蜡烛 烫伤 宝玉  王夫人 大骂 赵姨娘,-1
TRAIN_SENT_ID_271069,,彭丽媛,习近平,习近平 主席 和 夫人 彭丽媛 身着 中式服装 ， 出席 威廉 - 亚历山大 国王 举行 的 盛大 国宴 。,人物二 主席 夫人 人物一 身着 中式服装  出席 威廉  亚历山大 国王 举行 盛大 国宴,1
TRAIN_SENT_ID_276779,,丁夫人,曹操,曹操 原配 正室 丁夫人 没有 生育 ， 曹操 另 一位 刘夫人 生 了 曹昂 和 清河 长 公主 后 就 死 了 ， 曹昂 就 归 丁夫人 抚养 ， 母子 们 感情 很深 。,人物二 原配 正室 人物一 没有 生育  人物二 一位 刘夫人 生 曹昂 清河 长 公主 死  曹昂 人物一 抚养  母子 感情 很深,1
