sent_id,sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_265419,,薛谭,秦青,《 列子 · 汤问 》 ： “ 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ， 遂 辞 归 ， 秦青 弗止 ， 饯于 郊衢 ， 抚节 悲歌 ， 声振林木 ， 响遏行云 。,列子  汤问    人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞  人物二 弗止  饯于 郊衢  抚节 悲歌  声振林木  响遏行云,1
TRAIN_SENT_ID_284900,,陆启铿,华罗庚,此外 ， 万哲元 、 陆启铿 、 王元 、 潘承洞 、 段学复 等 人 也 是 在 华罗庚 的 悉心 培育 下 成长 起来 的 。,万哲元  人物一  王元  潘承洞  段学复 人物二 悉心 培育 成长 起来,1
TRAIN_SENT_ID_265397,,薛谭,秦青,《 列子 · 汤问 》 ： “ 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ； 遂 辞 归 。,列子  汤问    人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,1
TRAIN_SENT_ID_263012,,龙俊杰,王学明,获奖 情况 : 周艳霞 副教授 2004 年 在 上海戏剧学院 新 空间 剧场 举办 个人 独唱 音乐会 ， 龙俊杰 、 李学通 、 王学明 。,获奖 情况  周艳霞 副教授  年 上海戏剧学院 新 空间 剧场 举办 个人 独唱 音乐会  人物一  李学通  人物二,1
TRAIN_SENT_ID_274108,,南宫敬叔,孔子,南宫敬叔 人物 简介 : 前 518 年 ， 孟僖子 临终 之前 ， 让 孟懿子 、 南宫敬叔 都 要 将 孔子 作为 老师 。,人物一 人物 简介  前  年  孟僖子 临终 之前  孟懿子  人物一 人物二 老师,1
TRAIN_SENT_ID_265459,,薛谭,秦青,《 列子 · 汤问 》 ： “ 薛谭 学 讴于 秦青 … …,列子  汤问    人物一 学 讴于 人物二,1
TRAIN_SENT_ID_274065,,南宫敬叔,孔子,连鲁 大夫 孟僖子 其子 孟懿子 和 南宫敬叔 来学礼 ， 可见 孔子 办学 已 名闻遐迩 。,连鲁 大夫 孟僖子 其子 孟懿子 人物一 来学礼  人物二 办学 名闻遐迩,1
TRAIN_SENT_ID_252568,,颜回,孔子,归鲁 之后 ， 颜回 除 讲学 外 ， 便是 帮助 孔子 整理 古代 典籍 。,归鲁 之后  人物一 讲学 外  便是 帮助 人物二 整理 古代 典籍,1
TRAIN_SENT_ID_271271,,马季,侯宝林,当时 领导 确定 侯宝林 、 刘宝瑞 、 郭启儒 、 郭全宝 都 是 马季 的 老师 ， 侯宝林 为 责任 老师 。,当时 领导 确定 人物二  刘宝瑞  郭启儒  郭全宝 人物一 老师  人物二 责任 老师,1
TRAIN_SENT_ID_255290,,卫夫人,王羲之,③ 卫氏 夫人 ： 卫夫人 是 运城 夏县 人 ， 曾任 王羲之 的 老师 。,③ 卫氏 夫人  人物一 运城 夏县  曾任 人物二 老师,1
TRAIN_SENT_ID_267789,,万剑一,林惊羽,真法 剑诀 四 式 剑诀 : 真法 剑诀 斩 鬼神 真诀 : 斩 鬼神 是 青云 门 掌门 道 玄 真人 的 师弟 万剑一 的 绝学 ， 后 林惊羽 在 祖师 斩 鬼神 精通 者 ( 2 张 ),真法 剑诀 四 式 剑诀  真法 剑诀 斩 鬼神 真诀  斩 鬼神 青云 门 掌门 道 玄 真人 师弟 人物一 绝学  人物二 祖师 斩 鬼神 精通   张,1
TRAIN_SENT_ID_265408,,薛谭,秦青,薜 谭学 讴 原文 : 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ， 遂 辞 归 。,薜 谭学 讴 原文  人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,1
TRAIN_SENT_ID_251928,,张豪龙,张柏芝,张豪龙 一直 坚持 认为 ， 张柏芝 是 自己 的 启蒙 老师 ， 能够 有幸 接触 这项 运动 全靠 张柏芝 推荐 。,人物一 一直 坚持 认为  人物二 启蒙 老师  能够 有幸 接触 这项 运动 全靠 人物二 推荐,-1
TRAIN_SENT_ID_252692,,颜回,孔子,颜回 为 人 谦逊 好学 ， “ 不 迁怒 ， 不 贰 过 ” ， 他 异常 尊重 老师 ， 对 孔子 无事 不 从 无言 不悦 。,人物一 谦逊 好学   迁怒  贰   异常 尊重 老师  人物二 无事 无言 不悦,1
TRAIN_SENT_ID_265418,,薛谭,秦青,列子 · 汤问 第十一部分 : 列子 · 汤问 原文 : 薛谭 学 讴于 秦青 ① ， 未穷 青之技 ， 自谓 尽 之 ， 遂 辞 归 。,列子  汤问 第十一部分  列子  汤问 原文  人物一 学 讴于 人物二 ①  未穷 青之技  自谓  遂 辞,1
TRAIN_SENT_ID_265432,,薛谭,秦青,秦青 原文 : 薛谭 学 讴 ① 于 秦青 ， 未穷 ② 青之技 ， 自谓 ③ 尽 之 ④ ， 遂 辞 归 。,人物二 原文  人物一 学 讴 ① 人物二  未穷 ② 青之技  自谓 ③ ④  遂 辞,1
TRAIN_SENT_ID_265441,,薛谭,秦青,绕梁三日 典源 : 《 列子 》 卷 五 〈 汤 问篇 〉 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ； 遂 辞 归 。,绕梁三日 典源   列子  卷 五  汤 问篇  人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,1
TRAIN_SENT_ID_255278,,卫夫人,王羲之,一说 为 卫铄 ， 即 卫夫人 ， 王羲之 的 老师 。,一说 卫铄  人物一  人物二 老师,1
TRAIN_SENT_ID_268935,,韩非,荀子,韩非 之学 ， 出于 荀子 ， 是 主张 性恶 的 。,人物一 之学  人物二  主张 性恶,1
TRAIN_SENT_ID_258815,,张无忌,殷离,1349 张无忌 遇 胡青牛 并学 医术 ， 初遇 周芷若 、 殷离 、 金花婆婆 。,人物一 遇 胡青牛 并学 医术  初遇 周芷若  人物二  金花婆婆,-1
TRAIN_SENT_ID_257591,,毛泽民,毛泽东,毛泽民 辍学 、 劳动 、 结婚 ， 毛泽覃 订婚 、 上学 ， 毛泽东 求学 长沙 ， 积极探索 自己 和 中国 的 出路 。,人物一 辍学  劳动  结婚  毛泽覃 订婚  上学  人物二 求学 长沙  积极探索 中国 出路,-1
TRAIN_SENT_ID_286299,,赵秀春,宋锦春,赵秀春 教育 背景 : 1998 年 － 2002 年 ， 东北大学 ， 机械工程 与 自动化 学院 机械工程 及 自动化系 ， 本科 / 工学 学士学位 ， 导师 宋锦春,人物一 教育 背景   年   年  东北大学  机械工程 自动化 学院 机械工程 自动化系  本科  工学 学士学位  导师 人物二,1
TRAIN_SENT_ID_251884,,曹薰铉,李昌镐,曹薰铉 对 韩国 围棋 事业 的 另 一 贡献 是 ： 培养 了 一位 了不起 的 学生 李昌镐 。,人物一 韩国 围棋 事业 贡献  培养 一位 了不起 学生 人物二,1
TRAIN_SENT_ID_255318,,卫夫人,王羲之,这些 记载 ， 都 提到 卫夫人 是 王羲之 的 书法 老师 及 卫夫人 书 法学 钟繇 。,记载  提到 人物一 人物二 书法 老师 人物一 书 法学 钟繇,1
TRAIN_SENT_ID_265460,,薛谭,秦青,读后感 : “ 薛谭 学 讴 ” 全文 的 重心 是 刻画 人物 秦青 和 薛谭 。,读后感   人物一 学 讴  全文 重心 刻画 人物 人物二 人物一,1
TRAIN_SENT_ID_265434,,薛谭,秦青,原文 ： 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ； 遂 辞 归 。,原文  人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,1
TRAIN_SENT_ID_265463,,薛谭,秦青,“ 高云 不 动 ” 出自 《 列子 · 汤问 》 ： “ 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 自谓 尽 之 ， 遂 辞 归 。,高云 动  出自  列子  汤问    人物一 学 讴于 人物二  未穷 青之技  自谓  遂 辞,1
TRAIN_SENT_ID_252738,,颜回,孔子,天资聪颖 的 颜回 ， 一生 清贫 ， 但 求学 之心 甚坚 ， 很受 孔子 喜爱 。,天资聪颖 人物一  一生 清贫  求学 之心 甚坚  很受 人物二 喜爱,1
TRAIN_SENT_ID_265398,,薛谭,秦青,② 《 列子 》 ： 薛谭 学 讴于 秦青 ， 未穷 青之技 ， 遂 辞 归 。,②  列子   人物一 学 讴于 人物二  未穷 青之技  遂 辞,1
TRAIN_SENT_ID_265412,,薛谭,秦青,薛谭 学 讴于 秦青,人物一 学 讴于 人物二,1
TRAIN_SENT_ID_268928,,韩非,荀子,韩非 与 李斯 为 同学 ， 同 师事 于 荀子 。,人物一 李斯 同学  师事 人物二,1
TRAIN_SENT_ID_274675,,马冬晗,马冬昕,"马冬晗 学生会 主席 : 马冬昕 , 马冬晗 ( 3 张 )",人物一 学生会 主席  人物二  人物一   张,-1
TRAIN_SENT_ID_279413,,王学明,龙俊杰,指导 教师 ： 王学明 副教授 、 李学通 教授 、 龙俊杰 教授 、 周艳霞 副教授 等 。,指导 教师  人物一 副教授  李学通 教授  人物二 教授  周艳霞 副教授,1
TRAIN_SENT_ID_274071,,南宫敬叔,孔子,鲁昭公 二十四年 （ 公元前 518 年 ） ， 孟懿子 和 南宫敬叔 学礼于 孔子 。,鲁昭公 二十四年  公元前  年   孟懿子 人物一 学礼于 人物二,1
TRAIN_SENT_ID_265422,,薛谭,秦青,薛谭 学 讴 读后感 : “ 薛谭 学 讴 ” 全文 的 重心 是 刻画 人物 秦青 和 薛谭 。,人物一 学 讴 读后感   人物一 学 讴  全文 重心 刻画 人物 人物二 人物一,1
TRAIN_SENT_ID_250641,,鲁西西,皮皮鲁,鲁西西 和 大 侦探 乔 麦皮 人物 介绍 : 皮皮鲁 他 学习成绩 不高 ， 不是 学校 老师 喜欢 的 那种 乖孩子 ， 但 他 心地善良 、 正义 勇敢 ， 身上 有 故事 。,人物一 侦探 乔 麦皮 人物 介绍  人物二 学习成绩 不高  学校 老师 喜欢 那种 乖孩子  心地善良  正义 勇敢  身上 故事,-1
TRAIN_SENT_ID_252593,,颜回,孔子,在 孔门 弟子 中 ， 颜回 最称 高足 ， 其 品德 与 学业 均 翘 居 群首 ， 是 孔子 多次 赞许 的 弟子 。,孔门 弟子 中  人物一 最称 高足  品德 学业 均 翘 居 群首  人物二 多次 赞许 弟子,1
TRAIN_SENT_ID_264533,,岳云鹏,郭德纲,扰民 了 你 岳云鹏 : 岳云鹏 ， 喜爱 相声 艺术 ， 2004 年 跟随 郭德纲 老师 学习 ， 主攻 相声 、 太平 歌词 、 竹板书 。,扰民 人物一  人物一  喜爱 相声 艺术   年 跟随 人物二 老师 学习  主攻 相声  太平 歌词  竹板书,1
TRAIN_SENT_ID_260961,,杨露禅,陈长兴,危急 时刻 ， 杨露禅 用学来 的 功夫 保护 了 陈家和 太极 的 秘籍 ， 感动 了 陈长兴 ， 终于 被 陈 师傅 收为 徒弟 。,危急 时刻  人物一 用学来 功夫 保护 陈家和 太极 秘籍  感动 人物二  终于 陈 师傅 收为 徒弟,1
TRAIN_SENT_ID_275531,,王小虎,赵本山,感情 : 王小虎 张可 婚礼 王小虎 和 张可 当年 一起 学 二人转 ， 2001 年 俩 人 同时 拜 赵本山 为师 。,感情  人物一 张可 婚礼 人物一 张可 当年 一起 学 二人转   年 俩 拜 人物二 为师,1
TRAIN_SENT_ID_264524,,岳云鹏,郭德纲,教室 Style 主演 简介 : 岳云鹏 ， 自幼 喜爱 相声 艺术 ， 2004 年 跟随 郭德纲 老师 学习 ， 主攻 相声 、 太平 歌词 、 竹板书 。,教室  主演 简介  人物一  自幼 喜爱 相声 艺术   年 跟随 人物二 老师 学习  主攻 相声  太平 歌词  竹板书,1
TRAIN_SENT_ID_275532,,王小虎,赵本山,张可 感情 : 王小虎 张可 婚礼 王小虎 和 张可 当年 一起 学 二人转 ， 2001 年 俩 人 同时 拜 赵本山 为师 。,张可 感情  人物一 张可 婚礼 人物一 张可 当年 一起 学 二人转   年 俩 拜 人物二 为师,1
TRAIN_SENT_ID_283269,,葛珊珊,赵本山,葛珊珊 ， 赵本山 老师 收下 的 第五批 徒弟 ， 电视 演员 ， 二人转 演员 。,人物一  人物二 老师 收下 第五批 徒弟  电视 演员  二人转 演员,1
TRAIN_SENT_ID_257555,,毛泽民,毛泽东,闻 毛泽民 陈潭秋 被害 作品 注释 : ① 毛泽民 ： （ 1896 — 1943 ） ， 湖南 湘潭人 ， 毛泽东 的 弟弟 。,闻 人物一 陈潭秋 被害 作品 注释  ① 人物一        湖南 湘潭人  人物二 弟弟,-1
TRAIN_SENT_ID_260938,,杨露禅,陈长兴,杨氏 太极拳 发展 历史 : 杨氏 太极拳 杨露禅 偷师 : 杨露禅 杨福 魁 （ 1799 年 － 1872 年 ） ， 字露 禅 ， 河北 永年 人 ， 就学 于 陈长兴 。,杨氏 太极拳 发展 历史  杨氏 太极拳 人物一 偷师  人物一 杨福 魁   年   年   字露 禅  河北 永年  就学 人物二,1
TRAIN_SENT_ID_271541,,应天文,韩慕侠,应天文 是 韩慕侠 的 老师 ， 据说 是 他 在 华山 遇到 的 一名 道士 。,人物一 人物二 老师  据说 华山 遇到 一名 道士,1
TRAIN_SENT_ID_260940,,杨露禅,陈长兴,发展 历史 : 杨露禅 偷师 : 杨露禅 杨福 魁 （ 1799 年 － 1872 年 ） ， 字露 禅 ， 河北 永年 人 ， 就学 于 陈长兴 。,发展 历史  人物一 偷师  人物一 杨福 魁   年   年   字露 禅  河北 永年  就学 人物二,1
TRAIN_SENT_ID_252776,,颜回,孔子,颜渊 ： 即 颜回 ， 是 孔子 得意 的 学生 ， 孔子 常常 称赏 其 品质 。,颜渊  人物一  人物二 得意 学生  人物二 常常 称赏 品质,1
TRAIN_SENT_ID_268968,,韩非,荀子,《 史记 》 记载 ， 韩非 精于 “ 刑名 法术 之学 ” ， 与 秦相 李斯 都 是 荀子 的 学生 。,史记  记载  人物一 精于  刑名 法术 之学   秦相 李斯 人物二 学生,1
TRAIN_SENT_ID_276973,,樊迟,孔子,37 孔子 反对 樊迟 学稼 、 学圃 ， 说明 孔子 轻视 农业 劳动 吗 ？,人物二 反对 人物一 学稼  学圃  说明 人物二 轻视 农业 劳动,1
TRAIN_SENT_ID_286137,,姚建威,黄祖洽,终于 功夫不负有心人 ， 在 大 一 上半 学期末 姚建威 即 成功 写出 一篇 关于 巨 磁阻 效应 的 物理学 论文 ， 得到 了 黄祖洽 老先生 的 赞赏 。,终于 功夫不负有心人  上半 学期末 人物一 成功 写出 一篇 巨 磁阻 效应 物理学 论文  得到 人物二 老先生 赞赏,1
TRAIN_SENT_ID_282623,,茅于杭,茅于轼,茅于杭 ， 茅以新 的 二 儿子 ， 著名 经济学家 茅于轼 的 二弟 ， 茅以升 的 侄子 。,人物一  茅以新 二 儿子  著名 经济学家 人物二 二弟  茅以升 侄子,-1
TRAIN_SENT_ID_255314,,卫夫人,王羲之,卫夫人 教 王羲之 书法 : 东晋 著名 的 书法家 王羲之 ， 书法 的 启蒙 老师 叫卫铄 ， 是 很 有名气 的 女 书法家 ， 人们 称 她 卫夫人 。,人物一 教 人物二 书法  东晋 著名 书法家 人物二  书法 启蒙 老师 叫卫铄  有名气 女 书法家  称 人物一,1
TRAIN_SENT_ID_269430,,刘伟,马季,刘伟 早上 八点 多 接到 电话 ， 等 开车 赶到 医院 时 ， 这时 的 马季 老师 已经 去世 了 。,人物一 早上 八点 接到 电话  开车 赶到 医院 时  人物二 老师 已经 去世,1
TRAIN_SENT_ID_252841,,颜回,孔子,这里 指 颜回 死 了 ， 再也 没有 这么 优秀 的 学生 来 继承 ， 传播 孔子 的 理想 了 。,指 人物一 死  再也 没有 优秀 学生 继承  传播 人物二 理想,1
TRAIN_SENT_ID_268934,,韩非,荀子,在 兰陵 时 荀子 开始 教书 与 写 书 ， 有名 的 韩非 和 李斯 就是 他 这时候 的 学生 ， 他 也 在 这 段时间 完成 他 的 代表作品 － 《 荀子 》 。,兰陵 时 人物二 教书 写 书  有名 人物一 李斯 这时候 学生  段时间 完成 代表作品   人物二,1
TRAIN_SENT_ID_252857,,颜回,孔子,不堪其忧 成语故事 : 春秋时期 ， 孔子 的 学生 颜回 生活 困难 ， 可 他 的 志向 远大 ， 勤奋好学 ， 深得 孔子 的 喜爱 。,不堪其忧 成语故事  春秋时期  人物二 学生 人物一 生活 困难  志向 远大  勤奋好学  深得 人物二 喜爱,1
TRAIN_SENT_ID_253155,,颜回,孔子,颜回 死时 ， 孔子 失声 恸哭 ， 大喊 “ 天丧予 ” 由于 颜回 仁德 突出 ， 屡受 老师 称赞 ， 成为 孔子 最 得意 的 学生 。,人物一 死时  人物二 失声 恸哭  大喊  天丧予  人物一 仁德 突出  屡受 老师 称赞  成为 人物二 得意 学生,1
TRAIN_SENT_ID_253004,,颜回,孔子,相传 孔子 有 三千个 弟子 ， 颜回 因为 刻苦 好学 ， 品德高尚 而 被 孔子 欣赏 。,相传 人物二 三千个 弟子  人物一 刻苦 好学  品德高尚 人物二 欣赏,1
TRAIN_SENT_ID_286574,,谢虹雯,梅兰芳,早年 谢虹雯 为 生活 所迫 ， 十六七岁 时 高中 辍学 改学 京剧 青衣 ， 先后 受教于 王瑶卿 、 梅兰芳 ， 后 又 拜 梅兰芳 为师 。,早年 人物一 生活 所迫  十六七岁 时 高中 辍学 改学 京剧 青衣  先后 受教于 王瑶卿  人物二  拜 人物二 为师,1
TRAIN_SENT_ID_264205,,陈真,霍元甲,每天 ， 当 霍元甲 在 教师 兄 师姐 们 武功 的 时候 ， 陈真 趴在 房梁 上 偷偷 学习 霍元甲 的 武功 ， 并 私下里 刻苦 练习 。,每天  人物二 教师 兄 师姐 武功  人物一 趴在 房梁 偷偷 学习 人物二 武功  私下里 刻苦 练习,1
TRAIN_SENT_ID_265402,,薛谭,秦青,1 译文 : 薛谭 向 秦青 学习 唱歌 ， 还 没有 学完 秦青 的 技艺 ， 就 以为 学尽 了 ， 于是 就 告辞 回家 。,译文  人物一 人物二 学习 唱歌  没有 学完 人物二 技艺  学尽  告辞 回家,1
TRAIN_SENT_ID_265457,,薛谭,秦青,」 绕梁三日 典源 译文 : 薛谭 向 秦青 学习 唱歌 ， 还 没有 把 秦青 的 本领 完全 学到 手 ， 自 以为 没有 什么 可学 的 了 ， 于是 告辞 回家 。,绕梁三日 典源 译文  人物一 人物二 学习 唱歌  没有 人物二 本领 完全 学到 手  没有 可学  告辞 回家,1
TRAIN_SENT_ID_265465,,薛谭,秦青,」 歌梁 典源 译文 : 薛谭 向 秦青 学习 唱歌 ， 还 没有 把 秦青 的 本领 完全 学到 手 ， 自 以为 没有 什么 可学 的 了 ， 于是 告辞 回家 。,歌梁 典源 译文  人物一 人物二 学习 唱歌  没有 人物二 本领 完全 学到 手  没有 可学  告辞 回家,1
TRAIN_SENT_ID_265450,,薛谭,秦青,遏云 译文 : 薛谭 向 秦青 学习 唱歌 ， 还 没有 把 秦青 的 本领 完全 学到 手 ， 自 以为 没有 什么 可学 的 了 ， 于是 告辞 回家 。,遏云 译文  人物一 人物二 学习 唱歌  没有 人物二 本领 完全 学到 手  没有 可学  告辞 回家,1
TRAIN_SENT_ID_265428,,薛谭,秦青,薜 谭学 讴 译文 : 薛谭 向 秦青 学习 唱歌 ， 还 没有 学尽 秦青 的 技艺 ， 就 自己 说 已经 学完 了 ， 于是 告辞 回去 。,薜 谭学 讴 译文  人物一 人物二 学习 唱歌  没有 学尽 人物二 技艺  说 已经 学完  告辞 回去,1
TRAIN_SENT_ID_265458,,薛谭,秦青,列子 · 汤问 译文 : 薛谭 向 秦青 学习 唱歌 ， 还 未曾 学完 秦青 的 唱歌 技巧 ， 就 自 以为 已经 完全 学会 了 ， 便 告辞 回家 。,列子  汤问 译文  人物一 人物二 学习 唱歌  未曾 学完 人物二 唱歌 技巧  已经 完全 学会  便 告辞 回家,1
TRAIN_SENT_ID_265452,,薛谭,秦青,[ 译文 ] : 薛谭 向 秦青 学习 唱歌 ， 还 没有 学尽 秦青 的 技艺 ， 就 自己 说 已经 学完 了 ， 于是 告辞 回去 。,译文   人物一 人物二 学习 唱歌  没有 学尽 人物二 技艺  说 已经 学完  告辞 回去,1
TRAIN_SENT_ID_265464,,薛谭,秦青,秦青 [ 译文 ] : 薛谭 向 秦青 学习 唱歌 ， 还 没有 学尽 秦青 的 技艺 ， 就 自己 说 已经 学完 了 ， 于是 告辞 回去 。,人物二  译文   人物一 人物二 学习 唱歌  没有 学尽 人物二 技艺  说 已经 学完  告辞 回去,1
TRAIN_SENT_ID_265409,,薛谭,秦青,薛谭 学 讴 译文 : 薛谭 向 秦青 学习 唱歌 ， 还 没有 学尽 秦青 的 技艺 ， 就 以为 学尽 了 ， 于是 就 告辞 回去 。,人物一 学 讴 译文  人物一 人物二 学习 唱歌  没有 学尽 人物二 技艺  学尽  告辞 回去,1
TRAIN_SENT_ID_256987,,仲由,孔子,注释 : 仲由 ， 字 子路 、 季路 ， 春秋时期 鲁国 人 ， 孔子 的 得意 弟子 ， 性格 直率 勇敢 ， 十分 孝顺 。,注释  人物一  字 子路  季路  春秋时期 鲁国  人物二 得意 弟子  性格 直率 勇敢  十分 孝顺,1
