rule_id,rule,pattern,frequence,original_label
560,人物一/立/人物二,.*人物一.*立.*人物二.*,6,-1
701,人物二/十年/人物一,.*人物二.*十年.*人物一.*,5,0
702,人物二/参加/人物一,.*人物二.*参加.*人物一.*,5,0
703,人物二/夫人/人物一/人物二,.*人物二.*夫人.*人物一.*人物二.*,5,1
704,人物二/夫人/人物一/出席,.*人物二.*夫人.*人物一.*出席.*,5,0
705,人物二/夫妇/人物一,.*人物二.*夫妇.*人物一.*,5,0
706,人物二/妹妹/人物一,.*人物二.*妹妹.*人物一.*,5,0
707,人物二/孩子/人物一,.*人物二.*孩子.*人物一.*,5,0
708,人物二/宣布/人物一/离婚,.*人物二.*宣布.*人物一.*离婚.*,5,1
709,人物二/年/人物一/婚礼,.*人物二.*年.*人物一.*婚礼.*,5,1
710,人物二/年/名宿/人物一,.*人物二.*年.*名宿.*人物一.*,5,-1
711,人物二/年/名宿/人物一/之子,.*人物二.*年.*名宿.*人物一.*之子.*,5,-1
712,人物二/年/已故/人物一,.*人物二.*年.*已故.*人物一.*,5,-1
713,人物二/年/已故/人物一/之子,.*人物二.*年.*已故.*人物一.*之子.*,5,-1
714,人物二/年/已故/名宿/人物一,.*人物二.*年.*已故.*名宿.*人物一.*,5,-1
715,人物二/年/已故/名宿/人物一/之子,.*人物二.*年.*已故.*名宿.*人物一.*之子.*,5,-1
716,人物二/年/已故/足球/人物一,.*人物二.*年.*已故.*足球.*人物一.*,5,-1
717,人物二/年/已故/足球/人物一/之子,.*人物二.*年.*已故.*足球.*人物一.*之子.*,5,-1
718,人物二/年/已故/足球/名宿/人物一,.*人物二.*年.*已故.*足球.*名宿.*人物一.*,5,-1
719,人物二/年/日/人物二/人物一,.*人物二.*年.*日.*人物二.*人物一.*,5,1
720,人物二/年/月/日/人物二/人物一,.*人物二.*年.*月.*日.*人物二.*人物一.*,5,1
721,人物二/年/足球/人物一,.*人物二.*年.*足球.*人物一.*,5,-1
722,人物二/年/足球/人物一/之子,.*人物二.*年.*足球.*人物一.*之子.*,5,-1
723,人物二/年/足球/名宿/人物一,.*人物二.*年.*足球.*名宿.*人物一.*,5,-1
724,人物二/年/足球/名宿/人物一/之子,.*人物二.*年.*足球.*名宿.*人物一.*之子.*,5,-1
725,人物二/庶子/人物一,.*人物二.*庶子.*人物一.*,5,-1
726,人物二/承认/人物一,.*人物二.*承认.*人物一.*,5,1
727,人物二/时/人物一/人物二,.*人物二.*时.*人物一.*人物二.*,5,0
728,人物二/本名/中华民国/人物一,.*人物二.*本名.*中华民国.*人物一.*,5,-1
729,人物二/本名/中华民国/人物一/之女,.*人物二.*本名.*中华民国.*人物一.*之女.*,5,-1
730,人物二/本名/中华民国/侨务/人物一,.*人物二.*本名.*中华民国.*侨务.*人物一.*,5,-1
731,人物二/本名/中华民国/侨务/人物一/之女,.*人物二.*本名.*中华民国.*侨务.*人物一.*之女.*,5,-1
732,人物二/本名/中华民国/侨务/委员会/人物一,.*人物二.*本名.*中华民国.*侨务.*委员会.*人物一.*,5,-1
733,人物二/本名/中华民国/侨务/委员长/人物一,.*人物二.*本名.*中华民国.*侨务.*委员长.*人物一.*,5,-1
734,人物二/本名/中华民国/委员会/人物一,.*人物二.*本名.*中华民国.*委员会.*人物一.*,5,-1
735,人物二/本名/中华民国/委员会/人物一/之女,.*人物二.*本名.*中华民国.*委员会.*人物一.*之女.*,5,-1
736,人物二/本名/中华民国/委员会/委员长/人物一,.*人物二.*本名.*中华民国.*委员会.*委员长.*人物一.*,5,-1
737,人物二/本名/中华民国/委员长/人物一,.*人物二.*本名.*中华民国.*委员长.*人物一.*,5,-1
738,人物二/本名/中华民国/委员长/人物一/之女,.*人物二.*本名.*中华民国.*委员长.*人物一.*之女.*,5,-1
739,人物二/本名/中华民国/行政院/人物一,.*人物二.*本名.*中华民国.*行政院.*人物一.*,5,-1
740,人物二/本名/中华民国/行政院/人物一/之女,.*人物二.*本名.*中华民国.*行政院.*人物一.*之女.*,5,-1
741,人物二/本名/中华民国/行政院/侨务/人物一,.*人物二.*本名.*中华民国.*行政院.*侨务.*人物一.*,5,-1
742,人物二/本名/中华民国/行政院/委员会/人物一,.*人物二.*本名.*中华民国.*行政院.*委员会.*人物一.*,5,-1
743,人物二/本名/中华民国/行政院/委员长/人物一,.*人物二.*本名.*中华民国.*行政院.*委员长.*人物一.*,5,-1
744,人物二/本名/人物一/之女,.*人物二.*本名.*人物一.*之女.*,5,-1
745,人物二/本名/侨务/人物一,.*人物二.*本名.*侨务.*人物一.*,5,-1
746,人物二/本名/侨务/人物一/之女,.*人物二.*本名.*侨务.*人物一.*之女.*,5,-1
747,人物二/本名/侨务/委员会/人物一,.*人物二.*本名.*侨务.*委员会.*人物一.*,5,-1
748,人物二/本名/侨务/委员会/人物一/之女,.*人物二.*本名.*侨务.*委员会.*人物一.*之女.*,5,-1
749,人物二/本名/侨务/委员会/委员长/人物一,.*人物二.*本名.*侨务.*委员会.*委员长.*人物一.*,5,-1
750,人物二/本名/侨务/委员长/人物一,.*人物二.*本名.*侨务.*委员长.*人物一.*,5,-1
751,人物二/本名/侨务/委员长/人物一/之女,.*人物二.*本名.*侨务.*委员长.*人物一.*之女.*,5,-1
752,人物二/本名/兼/中华民国/人物一,.*人物二.*本名.*兼.*中华民国.*人物一.*,5,-1
753,人物二/本名/兼/中华民国/人物一/之女,.*人物二.*本名.*兼.*中华民国.*人物一.*之女.*,5,-1
754,人物二/本名/兼/中华民国/侨务/人物一,.*人物二.*本名.*兼.*中华民国.*侨务.*人物一.*,5,-1
755,人物二/本名/兼/中华民国/委员会/人物一,.*人物二.*本名.*兼.*中华民国.*委员会.*人物一.*,5,-1
756,人物二/本名/兼/中华民国/委员长/人物一,.*人物二.*本名.*兼.*中华民国.*委员长.*人物一.*,5,-1
757,人物二/本名/兼/中华民国/行政院/人物一,.*人物二.*本名.*兼.*中华民国.*行政院.*人物一.*,5,-1
758,人物二/本名/兼/人物一,.*人物二.*本名.*兼.*人物一.*,5,-1
759,人物二/本名/兼/人物一/之女,.*人物二.*本名.*兼.*人物一.*之女.*,5,-1
760,人物二/本名/兼/侨务/人物一,.*人物二.*本名.*兼.*侨务.*人物一.*,5,-1
761,人物二/本名/兼/侨务/人物一/之女,.*人物二.*本名.*兼.*侨务.*人物一.*之女.*,5,-1
762,人物二/本名/兼/侨务/委员会/人物一,.*人物二.*本名.*兼.*侨务.*委员会.*人物一.*,5,-1
763,人物二/本名/兼/侨务/委员长/人物一,.*人物二.*本名.*兼.*侨务.*委员长.*人物一.*,5,-1
764,人物二/本名/兼/委员会/人物一,.*人物二.*本名.*兼.*委员会.*人物一.*,5,-1
765,人物二/本名/兼/委员会/人物一/之女,.*人物二.*本名.*兼.*委员会.*人物一.*之女.*,5,-1
766,人物二/本名/兼/委员会/委员长/人物一,.*人物二.*本名.*兼.*委员会.*委员长.*人物一.*,5,-1
767,人物二/本名/兼/委员长/人物一,.*人物二.*本名.*兼.*委员长.*人物一.*,5,-1
768,人物二/本名/兼/委员长/人物一/之女,.*人物二.*本名.*兼.*委员长.*人物一.*之女.*,5,-1
769,人物二/本名/兼/秘书长/中华民国/人物一,.*人物二.*本名.*兼.*秘书长.*中华民国.*人物一.*,5,-1
770,人物二/本名/兼/秘书长/人物一,.*人物二.*本名.*兼.*秘书长.*人物一.*,5,-1
771,人物二/本名/兼/秘书长/人物一/之女,.*人物二.*本名.*兼.*秘书长.*人物一.*之女.*,5,-1
772,人物二/本名/兼/秘书长/侨务/人物一,.*人物二.*本名.*兼.*秘书长.*侨务.*人物一.*,5,-1
773,人物二/本名/兼/秘书长/委员会/人物一,.*人物二.*本名.*兼.*秘书长.*委员会.*人物一.*,5,-1
774,人物二/本名/兼/秘书长/委员长/人物一,.*人物二.*本名.*兼.*秘书长.*委员长.*人物一.*,5,-1
775,人物二/本名/兼/秘书长/行政院/人物一,.*人物二.*本名.*兼.*秘书长.*行政院.*人物一.*,5,-1
776,人物二/本名/兼/行政院/人物一,.*人物二.*本名.*兼.*行政院.*人物一.*,5,-1
777,人物二/本名/兼/行政院/人物一/之女,.*人物二.*本名.*兼.*行政院.*人物一.*之女.*,5,-1
778,人物二/本名/兼/行政院/侨务/人物一,.*人物二.*本名.*兼.*行政院.*侨务.*人物一.*,5,-1
779,人物二/本名/兼/行政院/委员会/人物一,.*人物二.*本名.*兼.*行政院.*委员会.*人物一.*,5,-1
780,人物二/本名/兼/行政院/委员长/人物一,.*人物二.*本名.*兼.*行政院.*委员长.*人物一.*,5,-1
781,人物二/本名/前/中华民国/人物一,.*人物二.*本名.*前.*中华民国.*人物一.*,5,-1
782,人物二/本名/前/中华民国/人物一/之女,.*人物二.*本名.*前.*中华民国.*人物一.*之女.*,5,-1
783,人物二/本名/前/中华民国/侨务/人物一,.*人物二.*本名.*前.*中华民国.*侨务.*人物一.*,5,-1
784,人物二/本名/前/中华民国/委员会/人物一,.*人物二.*本名.*前.*中华民国.*委员会.*人物一.*,5,-1
785,人物二/本名/前/中华民国/委员长/人物一,.*人物二.*本名.*前.*中华民国.*委员长.*人物一.*,5,-1
786,人物二/本名/前/中华民国/行政院/人物一,.*人物二.*本名.*前.*中华民国.*行政院.*人物一.*,5,-1
787,人物二/本名/前/人物一,.*人物二.*本名.*前.*人物一.*,5,-1
788,人物二/本名/前/人物一/之女,.*人物二.*本名.*前.*人物一.*之女.*,5,-1
789,人物二/本名/前/侨务/人物一,.*人物二.*本名.*前.*侨务.*人物一.*,5,-1
790,人物二/本名/前/侨务/人物一/之女,.*人物二.*本名.*前.*侨务.*人物一.*之女.*,5,-1
791,人物二/本名/前/侨务/委员会/人物一,.*人物二.*本名.*前.*侨务.*委员会.*人物一.*,5,-1
792,人物二/本名/前/侨务/委员长/人物一,.*人物二.*本名.*前.*侨务.*委员长.*人物一.*,5,-1
793,人物二/本名/前/兼/中华民国/人物一,.*人物二.*本名.*前.*兼.*中华民国.*人物一.*,5,-1
794,人物二/本名/前/兼/人物一,.*人物二.*本名.*前.*兼.*人物一.*,5,-1
795,人物二/本名/前/兼/人物一/之女,.*人物二.*本名.*前.*兼.*人物一.*之女.*,5,-1
