rule_id,rule,pattern,frequence,original_label
352,人物一/人物二/父,.*人物一.*人物二.*父.*,8,-1
378,人物二/其父/人物一,.*人物二.*其父.*人物一.*,8,-1
404,三/人物一/人物二,.*三.*人物一.*人物二.*,7,-1
407,主要/人物二/人物一,.*主要.*人物二.*人物一.*,7,-1
408,人物一/一直/人物二,.*人物一.*一直.*人物二.*,7,-1
415,人物一/人物二/感情,.*人物一.*人物二.*感情.*,7,1
430,人物一/男/人物二,.*人物一.*男.*人物二.*,7,0
433,人物二/之孙/人物一,.*人物二.*之孙.*人物一.*,7,-1
434,人物二/人物一/一位,.*人物二.*人物一.*一位.*,7,-1
435,人物二/人物一/人物,.*人物二.*人物一.*人物.*,7,0
445,人物二/人物一/日本,.*人物二.*人物一.*日本.*,7,0
446,人物二/人物一/经营,.*人物二.*人物一.*经营.*,7,-1
451,人物二/便/人物一,.*人物二.*便.*人物一.*,7,0
468,信息/人物二/人物一,.*信息.*人物二.*人物一.*,7,-1
472,家庭/人物一/人物二,.*家庭.*人物一.*人物二.*,7,0
486,故事/人物一/人物二,.*故事.*人物一.*人物二.*,7,0
494,一个/人物二/人物一,.*一个.*人物二.*人物一.*,6,0
495,一年/人物二/人物一,.*一年.*人物二.*人物一.*,6,-1
496,三年/年/人物二/人物一,.*三年.*年.*人物二.*人物一.*,6,-1
497,个人/年/人物二/人物一,.*个人.*年.*人物二.*人物一.*,6,1
498,主席/人物二/夫人/人物一,.*主席.*人物二.*夫人.*人物一.*,6,1
499,人物/人物一/人物一/人物二,.*人物.*人物一.*人物一.*人物二.*,6,0
500,人物/人物一/父亲/人物二,.*人物.*人物一.*父亲.*人物二.*,6,-1
501,人物/人物二/人物二/人物一,.*人物.*人物二.*人物二.*人物一.*,6,0
502,人物/经历/人物一/人物二,.*人物.*经历.*人物一.*人物二.*,6,-1
503,人物一/个人/妻子/人物二,.*人物一.*个人.*妻子.*人物二.*,6,1
504,人物一/举行/人物二,.*人物一.*举行.*人物二.*,6,1
505,人物一/人物二/会,.*人物一.*人物二.*会.*,6,0
506,人物一/人物二/办理,.*人物一.*人物二.*办理.*,6,1
507,人物一/人物二/办理/离婚,.*人物一.*人物二.*办理.*离婚.*,6,1
508,人物一/人物二/名,.*人物一.*人物二.*名.*,6,0
509,人物一/人物二/子女,.*人物一.*人物二.*子女.*,6,-1
510,人物一/人物二/孩子,.*人物一.*人物二.*孩子.*,6,0
511,人物一/人物二/年/人物二,.*人物一.*人物二.*年.*人物二.*,6,0
512,人物一/人物二/恋爱,.*人物一.*人物二.*恋爱.*,6,1
513,人物一/人物二/曝光,.*人物一.*人物二.*曝光.*,6,1
514,人物一/人物二/更,.*人物一.*人物二.*更.*,6,-1
516,人物一/人物二/结婚/人物二,.*人物一.*人物二.*结婚.*人物二.*,6,1
517,人物一/人物二/结婚/年,.*人物一.*人物二.*结婚.*年.*,6,1
518,人物一/人物二/著名,.*人物一.*人物二.*著名.*,6,0
519,人物一/人物二/长,.*人物一.*人物二.*长.*,6,-1
520,人物一/人物二/非常,.*人物一.*人物二.*非常.*,6,0
521,人物一/写/人物二,.*人物一.*写.*人物二.*,6,-1
523,人物一/去世/人物二,.*人物一.*去世.*人物二.*,6,-1
524,人物一/妻子/人物二/人物二,.*人物一.*妻子.*人物二.*人物二.*,6,1
525,人物一/携/人物二,.*人物一.*携.*人物二.*,6,1
526,人物一/携/夫人/人物二,.*人物一.*携.*夫人.*人物二.*,6,1
527,人物一/月/人物二/人物一,.*人物一.*月.*人物二.*人物一.*,6,1
528,人物一/没有/人物二,.*人物一.*没有.*人物二.*,6,-1
529,人物一/父亲/人物二/母亲,.*人物一.*父亲.*人物二.*母亲.*,6,-1
530,人物一/经历/人物一/人物二,.*人物一.*经历.*人物一.*人物二.*,6,-1
531,人物一/结婚/人物一/人物二,.*人物一.*结婚.*人物一.*人物二.*,6,1
532,人物一/辅佐/人物二,.*人物一.*辅佐.*人物二.*,6,-1
533,人物一/香港/人物二,.*人物一.*香港.*人物二.*,6,0
534,人物二/丈夫/人物一/人物二,.*人物二.*丈夫.*人物一.*人物二.*,6,1
535,人物二/三子/人物一,.*人物二.*三子.*人物一.*,6,0
536,人物二/上海/人物一,.*人物二.*上海.*人物一.*,6,0
537,人物二/两人/人物一,.*人物二.*两人.*人物一.*,6,1
538,人物二/个人/生活/人物二/人物一,.*人物二.*个人.*生活.*人物二.*人物一.*,6,0
539,人物二/中华民国/人物一,.*人物二.*中华民国.*人物一.*,6,-1
540,人物二/为妻/人物一,.*人物二.*为妻.*人物一.*,6,0
541,人物二/之后/人物一,.*人物二.*之后.*人物一.*,6,0
542,人物二/之子/人物一/人物二,.*人物二.*之子.*人物一.*人物二.*,6,-1
543,人物二/人物/人物二/人物一,.*人物二.*人物.*人物二.*人物一.*,6,0
544,人物二/人物一/一直,.*人物二.*人物一.*一直.*,6,1
545,人物二/人物一/事,.*人物二.*人物一.*事.*,6,0
546,人物二/人物一/作,.*人物二.*人物一.*作.*,6,0
547,人物二/人物一/便,.*人物二.*人物一.*便.*,6,0
548,人物二/人物一/出,.*人物二.*人物一.*出.*,6,0
549,人物二/人物一/夫妇,.*人物二.*人物一.*夫妇.*,6,1
550,人物二/人物一/年/结婚,.*人物二.*人物一.*年.*结婚.*,6,1
551,人物二/人物一/恋爱,.*人物二.*人物一.*恋爱.*,6,1
552,人物二/人物一/成,.*人物二.*人物一.*成.*,6,0
553,人物二/人物一/故事,.*人物二.*人物一.*故事.*,6,0
554,人物二/人物一/新婚,.*人物二.*人物一.*新婚.*,6,1
