rule_id,rule,pattern,frequence,original_label
434,人物一/子/人物二,.*人物一.*子.*人物二.*,7,0
520,人物一/中/人物二/之妻,.*人物一.*中.*人物二.*之妻.*,6,0
522,人物一/人物/人物二/之妻,.*人物一.*人物.*人物二.*之妻.*,6,0
526,人物一/人物二/娶,.*人物一.*人物二.*娶.*,6,0
529,人物一/人物二/封,.*人物一.*人物二.*封.*,6,-1
533,人物一/人物二/活动,.*人物一.*人物二.*活动.*,6,0
538,人物一/人物二/诗,.*人物一.*人物二.*诗.*,6,0
539,人物一/人物二/诸葛亮,.*人物一.*人物二.*诸葛亮.*,6,-1
553,人物一/简介/人物二,.*人物一.*简介.*人物二.*,6,-1
574,人物二/人物一/工作,.*人物二.*人物一.*工作.*,6,1
585,人物二/人物一/继位,.*人物二.*人物一.*继位.*,6,-1
595,人物二/号/人物一,.*人物二.*号.*人物一.*,6,-1
596,人物二/名叫/人物一,.*人物二.*名叫.*人物一.*,6,-1
603,人物二/家庭/人物一,.*人物二.*家庭.*人物一.*,6,0
635,受/人物二/人物一,.*受.*人物二.*人物一.*,6,0
640,女/人物二/人物一,.*女.*人物二.*人物一.*,6,0
641,娶/人物二/人物一,.*娶.*人物二.*人物一.*,6,-1
665,时/人物二/夫人/人物一,.*时.*人物二.*夫人.*人物一.*,6,0
678,朝鲜/人物二/人物一,.*朝鲜.*人物二.*人物一.*,6,-1
687,记载/人物二/人物一,.*记载.*人物二.*人物一.*,6,-1
690,人物二/本名/海基会/中华民国/委员会/人物一,.*人物二.*本名.*海基会.*中华民国.*委员会.*人物一.*,5,-1
691,人物二/本名/海基会/中华民国/委员长/人物一,.*人物二.*本名.*海基会.*中华民国.*委员长.*人物一.*,5,-1
692,人物二/本名/海基会/中华民国/行政院/人物一,.*人物二.*本名.*海基会.*中华民国.*行政院.*人物一.*,5,-1
693,人物二/本名/海基会/人物一,.*人物二.*本名.*海基会.*人物一.*,5,-1
694,人物二/本名/海基会/人物一/之女,.*人物二.*本名.*海基会.*人物一.*之女.*,5,-1
695,人物二/本名/海基会/侨务/人物一,.*人物二.*本名.*海基会.*侨务.*人物一.*,5,-1
696,人物二/本名/海基会/侨务/人物一/之女,.*人物二.*本名.*海基会.*侨务.*人物一.*之女.*,5,-1
697,人物二/本名/海基会/侨务/委员会/人物一,.*人物二.*本名.*海基会.*侨务.*委员会.*人物一.*,5,-1
698,人物二/本名/海基会/侨务/委员长/人物一,.*人物二.*本名.*海基会.*侨务.*委员长.*人物一.*,5,-1
