rule_id,rule,pattern,frequence,original_label
521,人物一/人物二/年/人物一,.*人物一.*人物二.*年.*人物一.*,6,0
532,人物一/北京/人物二,.*人物一.*北京.*人物二.*,6,0
533,人物一/太子/人物二,.*人物一.*太子.*人物二.*,6,-1
535,人物一/娶/人物二/为妻,.*人物一.*娶.*人物二.*为妻.*,6,0
539,人物一/武侠小说/人物二,.*人物一.*武侠小说.*人物二.*,6,-1
545,人物一/金庸/人物二,.*人物一.*金庸.*人物二.*,6,-1
558,人物二/人物一/中国,.*人物二.*人物一.*中国.*,6,-1
588,人物二/孙/人物一,.*人物二.*孙.*人物一.*,6,-1
669,辅佐/人物一/人物二,.*辅佐.*人物一.*人物二.*,6,-1
671,人物二/本名/海基会/副董事长/秘书长/人物一,.*人物二.*本名.*海基会.*副董事长.*秘书长.*人物一.*,5,-1
672,人物二/本名/海基会/副董事长/行政院/人物一,.*人物二.*本名.*海基会.*副董事长.*行政院.*人物一.*,5,-1
673,人物二/本名/海基会/秘书长/中华民国/人物一,.*人物二.*本名.*海基会.*秘书长.*中华民国.*人物一.*,5,-1
674,人物二/本名/海基会/秘书长/人物一,.*人物二.*本名.*海基会.*秘书长.*人物一.*,5,-1
675,人物二/本名/海基会/秘书长/人物一/之女,.*人物二.*本名.*海基会.*秘书长.*人物一.*之女.*,5,-1
676,人物二/本名/海基会/秘书长/侨务/人物一,.*人物二.*本名.*海基会.*秘书长.*侨务.*人物一.*,5,-1
677,人物二/本名/海基会/秘书长/委员会/人物一,.*人物二.*本名.*海基会.*秘书长.*委员会.*人物一.*,5,-1
678,人物二/本名/海基会/秘书长/委员长/人物一,.*人物二.*本名.*海基会.*秘书长.*委员长.*人物一.*,5,-1
679,人物二/本名/海基会/秘书长/行政院/人物一,.*人物二.*本名.*海基会.*秘书长.*行政院.*人物一.*,5,-1
680,人物二/本名/焦安溥/中华民国/人物一,.*人物二.*本名.*焦安溥.*中华民国.*人物一.*,5,-1
681,人物二/本名/焦安溥/中华民国/人物一/之女,.*人物二.*本名.*焦安溥.*中华民国.*人物一.*之女.*,5,-1
682,人物二/本名/焦安溥/中华民国/侨务/人物一,.*人物二.*本名.*焦安溥.*中华民国.*侨务.*人物一.*,5,-1
683,人物二/本名/焦安溥/中华民国/委员会/人物一,.*人物二.*本名.*焦安溥.*中华民国.*委员会.*人物一.*,5,-1
684,人物二/本名/焦安溥/中华民国/委员长/人物一,.*人物二.*本名.*焦安溥.*中华民国.*委员长.*人物一.*,5,-1
685,人物二/本名/焦安溥/中华民国/行政院/人物一,.*人物二.*本名.*焦安溥.*中华民国.*行政院.*人物一.*,5,-1
686,人物二/本名/焦安溥/人物一,.*人物二.*本名.*焦安溥.*人物一.*,5,-1
687,人物二/本名/焦安溥/人物一/之女,.*人物二.*本名.*焦安溥.*人物一.*之女.*,5,-1
688,人物二/本名/焦安溥/侨务/人物一,.*人物二.*本名.*焦安溥.*侨务.*人物一.*,5,-1
689,人物二/本名/焦安溥/侨务/人物一/之女,.*人物二.*本名.*焦安溥.*侨务.*人物一.*之女.*,5,-1
690,人物二/本名/焦安溥/侨务/委员会/人物一,.*人物二.*本名.*焦安溥.*侨务.*委员会.*人物一.*,5,-1
691,人物二/本名/焦安溥/侨务/委员长/人物一,.*人物二.*本名.*焦安溥.*侨务.*委员长.*人物一.*,5,-1
692,人物二/本名/焦安溥/兼/中华民国/人物一,.*人物二.*本名.*焦安溥.*兼.*中华民国.*人物一.*,5,-1
693,人物二/本名/焦安溥/兼/人物一,.*人物二.*本名.*焦安溥.*兼.*人物一.*,5,-1
694,人物二/本名/焦安溥/兼/人物一/之女,.*人物二.*本名.*焦安溥.*兼.*人物一.*之女.*,5,-1
695,人物二/本名/焦安溥/兼/侨务/人物一,.*人物二.*本名.*焦安溥.*兼.*侨务.*人物一.*,5,-1
696,人物二/本名/焦安溥/兼/委员会/人物一,.*人物二.*本名.*焦安溥.*兼.*委员会.*人物一.*,5,-1
697,人物二/本名/焦安溥/兼/委员长/人物一,.*人物二.*本名.*焦安溥.*兼.*委员长.*人物一.*,5,-1
698,人物二/本名/焦安溥/兼/秘书长/人物一,.*人物二.*本名.*焦安溥.*兼.*秘书长.*人物一.*,5,-1
699,人物二/本名/焦安溥/兼/行政院/人物一,.*人物二.*本名.*焦安溥.*兼.*行政院.*人物一.*,5,-1
700,人物二/本名/焦安溥/前/中华民国/人物一,.*人物二.*本名.*焦安溥.*前.*中华民国.*人物一.*,5,-1
701,人物二/本名/焦安溥/前/人物一,.*人物二.*本名.*焦安溥.*前.*人物一.*,5,-1
702,人物二/本名/焦安溥/前/人物一/之女,.*人物二.*本名.*焦安溥.*前.*人物一.*之女.*,5,-1
703,人物二/本名/焦安溥/前/侨务/人物一,.*人物二.*本名.*焦安溥.*前.*侨务.*人物一.*,5,-1
704,人物二/本名/焦安溥/前/兼/人物一,.*人物二.*本名.*焦安溥.*前.*兼.*人物一.*,5,-1
705,人物二/本名/焦安溥/前/副董事长/人物一,.*人物二.*本名.*焦安溥.*前.*副董事长.*人物一.*,5,-1
706,人物二/本名/焦安溥/前/委员会/人物一,.*人物二.*本名.*焦安溥.*前.*委员会.*人物一.*,5,-1
707,人物二/本名/焦安溥/前/委员长/人物一,.*人物二.*本名.*焦安溥.*前.*委员长.*人物一.*,5,-1
708,人物二/本名/焦安溥/前/秘书长/人物一,.*人物二.*本名.*焦安溥.*前.*秘书长.*人物一.*,5,-1
709,人物二/本名/焦安溥/前/行政院/人物一,.*人物二.*本名.*焦安溥.*前.*行政院.*人物一.*,5,-1
710,人物二/本名/焦安溥/副董事长/中华民国/人物一,.*人物二.*本名.*焦安溥.*副董事长.*中华民国.*人物一.*,5,-1
711,人物二/本名/焦安溥/副董事长/人物一,.*人物二.*本名.*焦安溥.*副董事长.*人物一.*,5,-1
712,人物二/本名/焦安溥/副董事长/人物一/之女,.*人物二.*本名.*焦安溥.*副董事长.*人物一.*之女.*,5,-1
713,人物二/本名/焦安溥/副董事长/侨务/人物一,.*人物二.*本名.*焦安溥.*副董事长.*侨务.*人物一.*,5,-1
714,人物二/本名/焦安溥/副董事长/兼/人物一,.*人物二.*本名.*焦安溥.*副董事长.*兼.*人物一.*,5,-1
715,人物二/本名/焦安溥/副董事长/委员会/人物一,.*人物二.*本名.*焦安溥.*副董事长.*委员会.*人物一.*,5,-1
716,人物二/本名/焦安溥/副董事长/委员长/人物一,.*人物二.*本名.*焦安溥.*副董事长.*委员长.*人物一.*,5,-1
717,人物二/本名/焦安溥/副董事长/秘书长/人物一,.*人物二.*本名.*焦安溥.*副董事长.*秘书长.*人物一.*,5,-1
718,人物二/本名/焦安溥/副董事长/行政院/人物一,.*人物二.*本名.*焦安溥.*副董事长.*行政院.*人物一.*,5,-1
719,人物二/本名/焦安溥/委员会/人物一,.*人物二.*本名.*焦安溥.*委员会.*人物一.*,5,-1
720,人物二/本名/焦安溥/委员会/人物一/之女,.*人物二.*本名.*焦安溥.*委员会.*人物一.*之女.*,5,-1
721,人物二/本名/焦安溥/委员会/委员长/人物一,.*人物二.*本名.*焦安溥.*委员会.*委员长.*人物一.*,5,-1
722,人物二/本名/焦安溥/委员长/人物一,.*人物二.*本名.*焦安溥.*委员长.*人物一.*,5,-1
723,人物二/本名/焦安溥/委员长/人物一/之女,.*人物二.*本名.*焦安溥.*委员长.*人物一.*之女.*,5,-1
724,人物二/本名/焦安溥/海基会/中华民国/人物一,.*人物二.*本名.*焦安溥.*海基会.*中华民国.*人物一.*,5,-1
725,人物二/本名/焦安溥/海基会/人物一,.*人物二.*本名.*焦安溥.*海基会.*人物一.*,5,-1
726,人物二/本名/焦安溥/海基会/人物一/之女,.*人物二.*本名.*焦安溥.*海基会.*人物一.*之女.*,5,-1
727,人物二/本名/焦安溥/海基会/侨务/人物一,.*人物二.*本名.*焦安溥.*海基会.*侨务.*人物一.*,5,-1
728,人物二/本名/焦安溥/海基会/兼/人物一,.*人物二.*本名.*焦安溥.*海基会.*兼.*人物一.*,5,-1
729,人物二/本名/焦安溥/海基会/前/人物一,.*人物二.*本名.*焦安溥.*海基会.*前.*人物一.*,5,-1
730,人物二/本名/焦安溥/海基会/副董事长/人物一,.*人物二.*本名.*焦安溥.*海基会.*副董事长.*人物一.*,5,-1
731,人物二/本名/焦安溥/海基会/委员会/人物一,.*人物二.*本名.*焦安溥.*海基会.*委员会.*人物一.*,5,-1
732,人物二/本名/焦安溥/海基会/委员长/人物一,.*人物二.*本名.*焦安溥.*海基会.*委员长.*人物一.*,5,-1
750,人物二/父母/人物一,.*人物二.*父母.*人物一.*,5,-1
753,人物二/老婆/人物一,.*人物二.*老婆.*人物一.*,5,0
