,rule_id,rule,frequence,label
517,517,简介/人物一/人物二,17,0
527,527,人物一/人物二/一起,16,0
532,532,人物一/学/讴于/人物二/未穷/自谓,16,0
533,533,人物一/学/讴于/人物二/自谓,16,0
534,534,人物一/学/讴于/人物二/自谓/辞,16,0
535,535,人物一/学/讴于/人物二/自谓/遂,16,0
536,536,人物一/学/讴于/人物二/青之技/自谓,16,0
537,537,人物一/日/人物二,16,0
540,540,人物一/讴于/人物二/未穷/自谓,16,0
541,541,人物一/讴于/人物二/未穷/自谓/辞,16,0
542,542,人物一/讴于/人物二/未穷/自谓/遂,16,0
543,543,人物一/讴于/人物二/未穷/青之技/自谓,16,0
544,544,人物一/讴于/人物二/自谓,16,0
545,545,人物一/讴于/人物二/自谓/辞,16,0
546,546,人物一/讴于/人物二/自谓/遂,16,0
547,547,人物一/讴于/人物二/自谓/遂/辞,16,0
548,548,人物一/讴于/人物二/青之技/自谓,16,0
549,549,人物一/讴于/人物二/青之技/自谓/辞,16,0
550,550,人物一/讴于/人物二/青之技/自谓/遂,16,0
551,551,人物二/人物一/参,16,0
555,555,人物二/儿子/人物一,16,0
564,564,人物二/曰/人物一,16,0
579,579,后来/人物二/人物一,16,0
581,581,年/月/人物一/人物二,16,0
595,595,张果老/人物一/人物二/何仙姑,15,0
596,596,张果老/蓝采和/人物一/人物二/曹国舅,15,0
597,597,汉/人物一/人物二/何仙姑,15,0
598,598,汉/蓝采和/人物一/人物二/曹国舅,15,0
599,599,汉/钟离/人物一/人物二/何仙姑,15,0
600,600,汉/钟离/蓝采和/人物一/人物二/曹国舅,15,0
