,rule_id,rule,frequence,label
105,105,人物一/学/人物二,26,0
240,240,人物一/人物二/遂,18,0
260,260,人物一/人物二/之弟,17,0
263,263,人物一/人物二/死,17,0
264,264,人物一/学/讴于/人物二,17,0
267,267,人物一/讴于/人物二,17,0
291,291,施耐庵/二取/人物一/人物二,17,0
292,292,施耐庵/二取/人物一/李逵/人物二,17,0
293,293,施耐庵/二取/人物一/李逵/独劈/人物二,17,0
294,294,施耐庵/二取/人物一/独劈/人物二,17,0
295,295,施耐庵/人物一/人物二,17,0
296,296,施耐庵/人物一/李逵/人物二,17,0
297,297,施耐庵/人物一/李逵/独劈/人物二,17,0
298,298,施耐庵/人物一/独劈/人物二,17,0
299,299,施耐庵/戴宗/二取/人物一/人物二,17,0
300,300,施耐庵/戴宗/二取/人物一/李逵/人物二,17,0
301,301,施耐庵/戴宗/二取/人物一/独劈/人物二,17,0
302,302,施耐庵/戴宗/人物一/人物二,17,0
303,303,施耐庵/戴宗/人物一/李逵/人物二,17,0
304,304,施耐庵/戴宗/人物一/李逵/独劈/人物二,17,0
305,305,施耐庵/戴宗/人物一/独劈/人物二,17,0
306,306,施耐庵/水浒/二取/人物一/人物二,17,0
307,307,施耐庵/水浒/二取/人物一/李逵/人物二,17,0
308,308,施耐庵/水浒/二取/人物一/独劈/人物二,17,0
309,309,施耐庵/水浒/人物一/人物二,17,0
310,310,施耐庵/水浒/人物一/李逵/人物二,17,0
311,311,施耐庵/水浒/人物一/李逵/独劈/人物二,17,0
312,312,施耐庵/水浒/人物一/独劈/人物二,17,0
313,313,施耐庵/水浒/戴宗/二取/人物一/人物二,17,0
314,314,施耐庵/水浒/戴宗/人物一/人物二,17,0
315,315,施耐庵/水浒/戴宗/人物一/李逵/人物二,17,0
316,316,施耐庵/水浒/戴宗/人物一/独劈/人物二,17,0
317,317,施耐庵/水浒/第五十三回/二取/人物一/人物二,17,0
318,318,施耐庵/水浒/第五十三回/人物一/人物二,17,0
319,319,施耐庵/水浒/第五十三回/人物一/李逵/人物二,17,0
320,320,施耐庵/水浒/第五十三回/人物一/独劈/人物二,17,0
321,321,施耐庵/水浒/第五十三回/戴宗/人物一/人物二,17,0
322,322,施耐庵/第五十三回/二取/人物一/人物二,17,0
323,323,施耐庵/第五十三回/二取/人物一/李逵/人物二,17,0
324,324,施耐庵/第五十三回/二取/人物一/独劈/人物二,17,0
325,325,施耐庵/第五十三回/人物一/人物二,17,0
326,326,施耐庵/第五十三回/人物一/李逵/人物二,17,0
327,327,施耐庵/第五十三回/人物一/李逵/独劈/人物二,17,0
328,328,施耐庵/第五十三回/人物一/独劈/人物二,17,0
329,329,施耐庵/第五十三回/戴宗/二取/人物一/人物二,17,0
330,330,施耐庵/第五十三回/戴宗/人物一/人物二,17,0
331,331,施耐庵/第五十三回/戴宗/人物一/李逵/人物二,17,0
332,332,施耐庵/第五十三回/戴宗/人物一/独劈/人物二,17,0
423,423,第五十三回/二取/人物一/人物二,17,0
424,424,第五十三回/二取/人物一/李逵/人物二,17,0
425,425,第五十三回/二取/人物一/李逵/独劈/人物二,17,0
426,426,第五十三回/二取/人物一/独劈/人物二,17,0
427,427,第五十三回/人物一/李逵/独劈/人物二,17,0
428,428,第五十三回/人物一/独劈/人物二,17,0
