sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_273506,殷素素,张翠山,第七回 女孩 必读 ： 看 殷素素 如何 顺利 拿下 张翠山,第七回 女孩 必读  人物一 顺利 拿下 人物二,-1
TRAIN_SENT_ID_268651,潘金莲,武大郎,但 潘金莲 毫不犹豫 地 选择 了 带有 很大 风险 的 后 一种 选择 ， 终于 ， 她 在 王婆 、 西门庆 的 教唆 下 ， 残忍 毒死 了 武大郎 。,人物一 毫不犹豫 选择 带有 很大 风险 一种 选择  终于  王婆  西门庆 教唆  残忍 毒死 人物二,-1
TRAIN_SENT_ID_284320,薛葵,薛刚,薛刚 为报 国仇家恨 ， 凉 借兵 ， 薛葵 、 薛蛟 二 小将 出世 。,人物二 为报 国仇家恨  凉 借兵  人物一  薛蛟 二 小将 出世,-1
TRAIN_SENT_ID_271736,石厚,石碏,石碏 （ 卫 大夫 也 ， 石厚 之父 也 。,人物二  卫 大夫  人物一 之父,-1
TRAIN_SENT_ID_282350,滕华涛,滕文骥,（ 监制 ： 滕华涛 导演 ： 滕文骥 主演 ： 王雷 、 车晓 ）,监制  人物一 导演  人物二 主演  王雷  车晓,-1
TRAIN_SENT_ID_260272,穆桂英,杨宗保,"相传 北宋 名将 杨宗保 , 穆桂英 的 儿女 杨文广 、 杨金花 曾 在 此 平定 南蛮 第十八 洞 而 得名 。",相传 北宋 名将 人物二  人物一 儿女 杨文广  杨金花 平定 南蛮 第十八 洞 得名,-1
TRAIN_SENT_ID_274464,潘汉年,董慧,待 到 潘汉年 走出 秦城 ， 到 了 团河 农场 后 ， 董慧 也 来到 了 他 的 身边 。,人物一 走出 秦城  团河 农场  人物二 来到 身边,-1
TRAIN_SENT_ID_273282,秦香莲,陈世美,秦香莲 告到 包府 ， 包文正 铁面无私 ， 公正 断案 ， 铡 死 陈世美 。,人物一 告到 包府  包文正 铁面无私  公正 断案  铡 死 人物二,-1
TRAIN_SENT_ID_253706,申雪,赵宏博,赵宏博 和 申雪 曾 为了 克服 艺术 表现力 上 的 不足 ， 观摩 了 大量 国外 的 艺术 演出 ， 国家队 也 费尽周折 请来 国外 艺术 编导 为 队员 进行 培训 。,人物二 人物一 克服 艺术 表现力 不足  观摩 大量 国外 艺术 演出  国家队 费尽周折 请来 国外 艺术 编导 队员 进行 培训,-1
TRAIN_SENT_ID_282540,关谷健次郎,关谷神奇,关谷奇迹 ， 关谷神奇 的 曾祖父 ， 关谷 神秘 的 高祖父 ， 关谷健次郎 的 祖父 。,关谷奇迹  人物二 曾祖父  关谷 神秘 高祖父  人物一 祖父,-1
TRAIN_SENT_ID_267377,许志安,郑秀文,歌手 包括 许志安 、 郑秀文 、 何韵诗 、 郑融 、 麦浚龙 、 何超仪 、 方皓玟 、 吴克群 、 许茹芸 及 王浩信 。,歌手 包括 人物一  人物二  何韵诗  郑融  麦浚龙  何超仪  方皓玟  吴克群  许茹芸 王浩信,-1
TRAIN_SENT_ID_274552,薛丁山,薛仁贵,《 薛仁贵 征东 》 饰 陈丽霞 、 薛丁山,人物二 征东  饰 陈丽霞  人物一,-1
TRAIN_SENT_ID_269319,陆雪琪,张小凡,张小凡 、 陆雪琪 、 曾书书 和 齐昊 被 派 往 空桑 山 历练 ， 小凡 在 客栈 山海 苑 遇见 绿衣 少女 碧瑶 。,人物二  人物一  曾书书 齐昊 派 空桑 山 历练  小凡 客栈 山海 苑 遇见 绿衣 少女 碧瑶,-1
TRAIN_SENT_ID_265307,贾琏,贾赦,第六回 揪 话柄 贾赦 欲立 威辨 是非 贾琏 耍无赖 〔 捉虫 〕,第六回 揪 话柄 人物二 欲立 威辨 是非 人物一 耍无赖  捉虫,-1
TRAIN_SENT_ID_255990,蒋介石,宋美龄,其实 蒋介石 的 丧事 已经 结束 ， 宋美龄 准备 赴美国 安居 。,其实 人物一 丧事 已经 结束  人物二 准备 赴美国 安居,-1
TRAIN_SENT_ID_259178,刘备,刘禅,” 刘备 又 要 刘禅 视 诸葛亮 为父 。,人物一 人物二 视 诸葛亮 为父,-1
TRAIN_SENT_ID_283340,施妙妙,谷缜,虞照 看看 施妙妙 ， 又 瞧瞧 谷缜 ， 忽而 哈哈笑 道 ： “ 原来如此 … … ”,虞照 看看 人物一  瞧瞧 人物二  忽而 哈哈笑 道   原来如此,-1
TRAIN_SENT_ID_279636,窦仙童,薛丁山,第十八回 薛丁山 领兵 救父 窦仙童 擒捉 丁山,第十八回 人物二 领兵 救父 人物一 擒捉 丁山,-1
