sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_274564,薛丁山,薛仁贵,这 类 剧目 有 《 东周 十二 国 全卷 》 、 薛仁贵 征东 》 、 《 薛丁山 征西 》 、 《 飞龙 记 》 、 《 万 花楼 》 、 《 粉妆 楼 》 等 共 十余种 。,类 剧目  东周 十二 国 全卷   人物二 征东    人物一 征西    飞龙 记    万 花楼    粉妆 楼  共 十余种,-1
TRAIN_SENT_ID_262010,王明华,梅兰芳,当 王明华 病重 以后 ， 梅兰芳 和 福芝芳 决定 在 香山 附近 为 她 选择 适宜 的 墓地 。,人物一 病重 以后  人物二 福芝芳 决定 香山 附近 选择 适宜 墓地,-1
TRAIN_SENT_ID_258983,王熙凤,贾琏,并 用药 将 二姐 的 身孕 堕下 ， 待 贾琏 回来 要 与 二姐 相见 ， 被 王熙凤 阻拦 。,用药 二姐 身孕 堕下  人物二 回来 二姐 相见  人物一 阻拦,-1
TRAIN_SENT_ID_251357,廖仲恺,何香凝,廖仲恺 何香凝 墓,人物一 人物二 墓,-1
TRAIN_SENT_ID_265163,尤二姐,贾琏,（ 十二 ） 贾琏 与 尤二姐 、 多 姑娘 和 鲍二家的,十二  人物二 人物一  姑娘 鲍二家的,-1
TRAIN_SENT_ID_258667,刘禅,刘备,刘备 逝世 于 白帝城 后 ， 丞相 诸葛亮 受 托孤 重任 辅助 后主 刘禅 ， 蜀汉 国力 慢慢 恢复 。,人物二 逝世 白帝城  丞相 诸葛亮 受 托孤 重任 辅助 后主 人物一  蜀汉 国力 慢慢 恢复,-1
TRAIN_SENT_ID_261054,岳不群,岳灵珊,而 令狐冲 和 岳灵珊 的 关系 却成 了 岳不群 实现 第二步 战略 的 障碍 。,令狐冲 人物二 关系 却成 人物一 实现 第二步 战略 障碍,-1
TRAIN_SENT_ID_276325,岳灵珊,林平之,岳灵珊 与 师弟 林平之 相恋 ， 令狐冲 伤心 至极 ， 但 无可奈何 。,人物一 师弟 人物二 相恋  令狐冲 伤心 至极  无可奈何,-1
TRAIN_SENT_ID_269235,陆雪琪,张小凡,而 对 张小凡 、 陆雪琪 等 人 表示 不屑 。,人物二  人物一 表示 不屑,-1
TRAIN_SENT_ID_249367,后稷,姜嫄,或 以为 后稷 之母 姜嫄 云 。 ”,人物一 之母 人物二 云,-1
TRAIN_SENT_ID_284855,程瑶迦,陆冠英,第二十九章 陆冠英 程瑶迦 藏 宝剑,第二十九章 人物二 人物一 藏 宝剑,-1
TRAIN_SENT_ID_248934,阮星竹,段正淳,拖长 了 声音 叫 道 ： “ 一 — — 二 — — ” 段正淳 回过头来 ， 向 阮星竹 望去 ， 脸上 万般 柔情 ， 却 实是 无可奈何 。,拖长 声音 道     二    人物二 回过头来  人物一 望去  脸上 万般 柔情  实是 无可奈何,-1
TRAIN_SENT_ID_258634,刘禅,刘备,8 蜀汉 ： 汉昭烈 帝 刘备 ， 后主 刘禅 。,蜀汉  汉昭烈 帝 人物二  后主 人物一,-1
TRAIN_SENT_ID_258736,刘禅,刘备,刘备 逝世 于 白帝城 后 ， 丞相 诸葛亮 受 托孤 辅助 后主 刘禅 ， 蜀汉 国力 慢慢 恢复 。,人物二 逝世 白帝城  丞相 诸葛亮 受 托孤 辅助 后主 人物一  蜀汉 国力 慢慢 恢复,-1
TRAIN_SENT_ID_273102,谭蓓蓓,白云江,白云江 、 谭蓓蓓 当庭 表示 后悔 ， 并 对 遇害 家庭 表示 对不起 。,人物二  人物一 当庭 表示 后悔  遇害 家庭 表示 对不起,-1
TRAIN_SENT_ID_265712,贾环,贾政,十二 贾氏 ： 贾敬 、 贾赦 、 贾政 、 贾宝玉 、 贾琏 、 贾珍 、 贾环 、 贾蓉 、 贾兰 、 贾芸 、 贾蔷 、 贾芹 。,十二 贾氏  贾敬  贾赦  人物二  贾宝玉  贾琏  贾珍  人物一  贾蓉  贾兰  贾芸  贾蔷  贾芹,-1
TRAIN_SENT_ID_251374,李安琪,李小鹏,（ 第一季 第二名 ） 李小鹏 李安琪,第一季 第二名  人物二 人物一,-1
TRAIN_SENT_ID_273918,江冬秀,胡适,江冬秀 的 外祖父 曾位 至 翰林 ， 其 舅母 是 胡适 的 姑婆 。,人物一 外祖父 曾位 翰林  舅母 人物二 姑婆,-1
TRAIN_SENT_ID_266621,许晋亨,李嘉欣,签字 结束 后 ， 李嘉欣 许晋亨 委托 发言人 表示 很 感谢 媒体 对于 他们 大婚 的 关注 ， 同时 他们 的 亲友 也 去 到 晚餐 现场 。,签字 结束  人物二 人物一 委托 发言人 表示 感谢 媒体 大婚 关注  亲友 晚餐 现场,-1
TRAIN_SENT_ID_264306,贾环,赵姨娘,弟弟 ： 贾环 （ 同父异母 ， 与 贾探春 同母 赵姨娘 ）,弟弟  人物一  同父异母  贾探春 同母 人物二,-1
TRAIN_SENT_ID_258696,刘禅,刘备,做个 有心人 — — 先帝 刘备 给 后主 刘禅 的 一封信,做个 有心人   先帝 人物二 后主 人物一 一封信,-1
TRAIN_SENT_ID_251264,廖仲恺,何香凝,戴笠 墓 廖仲恺 何香凝 墓 : 位于 紫金山天文台 所在 的 西峰 南麓 ， 坐北朝南 ， 东 毗 明孝陵 ， 西接 古 城垣 ， 面临 琵琶湖 ， 背依天堡 城 。,戴笠 墓 人物一 人物二 墓  位于 紫金山天文台 西峰 南麓  坐北朝南  东 毗 明孝陵  西接 古 城垣  面临 琵琶湖  背依天堡 城,-1
TRAIN_SENT_ID_249407,后稷,姜嫄,褚 先生 认为 ， 后稷 之所以 被 抛弃 ， 是因为 他 无父 ， 其母 姜嫄 “ 贱而弃 之 ” 。,褚 先生 认为  人物一 抛弃  是因为 无父  其母 人物二  贱而弃,-1
TRAIN_SENT_ID_276377,岳灵珊,林平之,令狐冲 在 华山 面壁 期间 发生 了 很多 事情 ， 他 的 心上人 ， 青梅竹马 的 小 师妹 岳灵珊 爱上 了 新入 华山 门下 的 林平之 。,令狐冲 华山 面壁 期间 发生 很多 事情  心上人  青梅竹马 师妹 人物一 爱上 新入 华山 门下 人物二,-1
TRAIN_SENT_ID_265287,贾琏,贾赦,十二 贾氏 ： 贾敬 、 贾赦 、 贾政 、 贾宝玉 、 贾琏 、 贾珍 、 贾环 、 贾蓉 、 贾兰 、 贾芸 、 贾蔷 、 贾芹 。,十二 贾氏  贾敬  人物二  贾政  贾宝玉  人物一  贾珍  贾环  贾蓉  贾兰  贾芸  贾蔷  贾芹,-1
TRAIN_SENT_ID_283309,李俐,满文军,有 了 李俐 的 理解 和 支持 ， 满文军 在 事业 上 的 发展 越来越 顺利 。,人物一 理解 支持  人物二 事业 发展 越来越 顺利,-1
TRAIN_SENT_ID_278152,赵姨娘,贾政,赵姨娘 肯定 不是 贾母 给 贾政 的 ， 贾母 很 讨厌 她 ， 整个 贾府 都 没人 喜欢 她 。,人物一 肯定 贾母 人物二  贾母 讨厌  整个 贾府 没人 喜欢,-1
TRAIN_SENT_ID_272760,徐天宏,周绮,周绮 下嫁 徐天宏 ， 最 高兴 的 还是 周仲英 老 英雄 。,人物二 下嫁 人物一  高兴 周仲英 老 英雄,-1
TRAIN_SENT_ID_258438,张兆和,沈从文,“ 三 三 ” 则 为 “ 二哥 ” （ 沈从文 “ 沈 二哥 ” ） 对 张兆和 的 称呼 。,三 三   二哥   人物二  沈 二哥   人物一 称呼,-1
TRAIN_SENT_ID_258452,刘禅,刘备,则 是 写 刘备 过世 后 ， 诸葛亮 辅佐 后主 刘禅 ， 为 蜀国 竭尽全力 。,写 人物二 过世  诸葛亮 辅佐 后主 人物一  蜀国 竭尽全力,-1
TRAIN_SENT_ID_275432,董祀,蔡文姬,类似 的 情况 如 蔡文姬 初嫁 匈奴 河东 卫仲道 ， 再嫁 匈奴 左贤王 ， 曹操 用 金璧 赎回 来 后 又 允嫁 董祀 ， 虽 三次 改嫁 却 不减 身价 。,类似 情况 人物二 初嫁 匈奴 河东 卫仲道  再嫁 匈奴 左贤王  曹操 金璧 赎回 允嫁 人物一  三次 改嫁 不减 身价,-1
TRAIN_SENT_ID_279071,公孙绿萼,裘千尺,第二百 一 十二章 裘千尺 和 公孙绿萼,第二百 十二章 人物二 人物一,-1
