sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_265140,尤二姐,贾琏,贾琏 出于 独专 ， 才 将 尤二姐 娶 进 ， 也 不是 可以 托付 终身 的 人 。,人物二 独专  人物一 娶 进  托付 终身,-1
TRAIN_SENT_ID_262404,汪精卫,陈璧君,在 吴世荣 家里 ， 陈璧君 见到 了 汪精卫 。,吴世荣 家里  人物二 见到 人物一,-1
TRAIN_SENT_ID_273054,杨铁心,包惜弱,郭啸天 战死 在 牛家村 ， 杨铁心 、 包惜弱 、 和 李萍 带 着 身孕 分别 逃走 。,郭啸天 战死 牛家村  人物一  人物二  李萍 带 身孕 逃走,-1
TRAIN_SENT_ID_268173,樊梨花,薛丁山,杨藩 用 计 害死 梨山 老母 ， 更 叫 金定 挑拨 薛丁山 和 樊梨花 之间 的 关系 ， 为的是 可以 吸取 梨花 的 内力 … …,杨藩 计 害死 梨山 老母  更 金定 挑拨 人物二 人物一 之间 关系  为的是 吸取 梨花 内力,-1
TRAIN_SENT_ID_279195,安琪,齐远,古堡 外来 了 许多 的 记者 和 电视台 的 采访 车 ， 他们 要 采访 死而复生 的 安琪 ， 齐远 带 叶凡 齐 飞去 迎接 采访 的 记者 。,古堡 外来 记者 电视台 采访 车  采访 死而复生 人物一  人物二 带 叶凡 齐 飞去 迎接 采访 记者,-1
TRAIN_SENT_ID_269180,陆雪琪,张小凡,想 知道 张小凡 、 陆雪琪 和 碧瑶 三个 人 最终 的 感情纠葛 吗 ？,想 知道 人物二  人物一 碧瑶 三个 最终 感情纠葛,-1
TRAIN_SENT_ID_278929,汪涵,杨乐乐,5 明星阵容 : 主持 团队 : 《 越 淘越 开心 》 先后 由 汪涵 、 杨乐乐 、 李斯 羽 、 李慧玲 、 柯豆 等 担任 主持人 ， 现任 主持人 为 魏巍 、 潘丹 。,明星阵容  主持 团队   越 淘越 开心  先后 人物一  人物二  李斯 羽  李慧玲  柯豆 担任 主持人  现任 主持人 魏巍  潘丹,-1
TRAIN_SENT_ID_259154,刘备,刘禅,如果 主公 是 刘备 、 刘禅 ， 则 更 能 发挥 丁奉 的 实力 。,主公 人物一  人物二  更 发挥 丁奉 实力,-1
TRAIN_SENT_ID_277014,萧玉嬛,郗徽,永康 公主 萧玉嬛 ， 母 郗徽,永康 公主 人物一  母 人物二,-1
TRAIN_SENT_ID_281601,白岩松,朱宏钧,在 家里 ， 朱宏钧 也 尽量 为 白岩松 营造 一种 轻松 氛围 。,家里  人物二 尽量 人物一 营造 一种 轻松 氛围,-1
TRAIN_SENT_ID_277253,王惠,郭德纲,王惠 在 医院 里 住 了 两天 ， 郭德纲 形影不离 地守护 了 两天 。,人物一 医院 里 住 两天  人物二 形影不离 地守护 两天,-1
TRAIN_SENT_ID_269187,陆雪琪,张小凡,认识 ： 张小凡 、 陆雪琪 、 小白 、 鬼王 、 道 玄,认识  人物二  人物一  小白  鬼王  道 玄,-1
TRAIN_SENT_ID_277547,柴绍,平阳公主,唐高祖 第三 女 平阳公主 嫁 柴绍 ， 并 在 长安 。,唐高祖 第三 女 人物二 嫁 人物一  长安,-1
TRAIN_SENT_ID_259597,冯小刚,徐帆,（ 电影 ） : 《 我 是 你 爸爸 》 是 由 冯小刚 、 徐帆 主演 的 喜剧电影 。,电影    爸爸  人物一  人物二 主演 喜剧电影,-1
TRAIN_SENT_ID_252299,文姜,鲁桓公,酒过三巡 之后 ， 文姜 对 鲁桓公 灿灿地 一笑 ：,酒过三巡 之后  人物一 人物二 灿灿地 一笑,-1
TRAIN_SENT_ID_257273,纪晓芙,殷梨亭,客观 而言 ， 殷梨亭 对 纪晓芙 究竟 有 多少 感情 ， 是 值得 怀疑 的 。,客观  人物二 人物一 究竟 感情  值得 怀疑,-1
TRAIN_SENT_ID_277673,曾叔常,曾书书,曾书书 ： 青云 门风 回峰 首座 曾叔常 独子 ， 性子 活泼 机灵 ， 喜欢 收集 奇珍异宝 。,人物二  青云 门风 回峰 首座 人物一 独子  性子 活泼 机灵  喜欢 收集 奇珍异宝,-1
TRAIN_SENT_ID_254176,邢夫人,贾赦,⒉ 贾赦 、 邢夫人 ： 秋桐 、 费婆子 、 王善保 家 的 （ 陪房 ） 。,⒉ 人物二  人物一  秋桐  费婆子  王善保 家  陪房,-1
