,rule_id,rule,frequence,label
235,235,人物一/家庭/人物二,10,0
249,249,人物二/立/人物一,10,0
250,250,年/人物一/人物一/人物二,10,0
259,259,简介/人物一/人物二,10,0
262,262,中国/人物一/人物二,9,0
267,267,人物一/人物二/做,9,0
268,268,人物一/人物二/出生,9,0
274,274,人物一/家族/人物二,9,0
277,277,人物一/经历/人物二,9,0
278,278,人物一/著名/人物二,9,0
279,279,人物一/诸葛亮/人物二,9,0
283,283,人物二/人物一/即位,9,0
287,287,人物二/人物一/长子,9,0
292,292,人物二/离婚/人物一,9,0
293,293,介绍/人物一/人物二,9,0
294,294,国家/人物二/人物一,9,0
295,295,夫人/人物一/人物二,9,0
296,296,年/人物二/人物二/人物一,9,0
300,300,一个/人物一/人物二,8,0
301,301,个人/人物一/人物二/结婚,8,0
302,302,个人/年/人物一/人物二,8,0
303,303,个人/生活/人物一/人物二/结婚,8,0
304,304,个人/生活/人物一/妻子/人物二,8,0
305,305,个人/生活/年/人物一/人物二,8,0
306,306,之后/人物二/人物一,8,0
307,307,之子/人物一/人物二,8,0
308,308,人物一/个人/人物一/人物二,8,0
309,309,人物一/人物二/一女,8,0
310,310,人物一/人物二/一起,8,0
311,311,人物一/人物二/便,8,0
312,312,人物一/人物二/夫妇,8,0
313,313,人物一/人物二/女,8,0
314,314,人物一/人物二/婚后,8,0
315,315,人物一/人物二/婚姻,8,0
316,316,人物一/人物二/完婚,8,0
317,317,人物一/人物二/已经,8,0
318,318,人物一/人物二/皇后,8,0
320,320,人物一/女/人物二,8,0
321,321,人物一/娶/人物二,8,0
322,322,人物一/字/人物二,8,0
323,323,人物一/年/人物二/人物一,8,0
324,324,人物一/成为/人物二,8,0
326,326,人物二/个人/人物二/人物一,8,0
327,327,人物二/人物一/之妻,8,0
328,328,人物二/人物一/二人,8,0
329,329,人物二/人物一/做,8,0
330,330,人物二/人物一/孩子,8,0
331,331,人物二/人物一/已经,8,0
333,333,人物二/人物一/月/日,8,0
334,334,人物二/人物一/求婚,8,0
335,335,人物二/人物一/父,8,0
336,336,人物二/人物一/继承,8,0
337,337,人物二/杀/人物一,8,0
340,340,年/人物一/人物二/婚礼,8,0
341,341,年/日/人物一/人物二/人物一,8,0
342,342,年/月/日/人物一/人物二/人物一,8,0
343,343,日/人物一/人物二/人物一,8,0
344,344,日/人物一/夫人/人物二,8,0
350,350,歌手/简介/人物二/人物一,8,0
351,351,没有/人物二/人物一,8,0
352,352,生活/人物一/人物二/结婚,8,0
353,353,生活/人物一/妻子/人物二,8,0
354,354,生活/年/人物一/人物二,8,0
356,356,人物一/人物二/号,7,0
357,357,人物一/人物二/成为,7,0
358,358,人物一/人物二/最后,7,0
359,359,人物一/人物二/死,7,0
360,360,人物一/人物二/没有,7,0
361,361,人物一/人物二/注册,7,0
362,362,人物一/人物二/注册/结婚,7,0
363,363,人物一/人物二/父子,7,0
364,364,人物一/人物二/生活,7,0
365,365,人物一/人物二/结婚/人物一,7,0
367,367,人物一/介绍/人物二,7,0
368,368,人物一/先生/人物二,7,0
369,369,人物一/出/生于/人物二,7,0
370,370,人物一/前/人物二,7,0
371,371,人物一/妻/人物二,7,0
372,372,人物一/妻子/人物二/人物一,7,0
373,373,人物一/婚礼/人物二,7,0
374,374,人物一/带/人物二,7,0
375,375,人物一/年/人物二/女儿,7,0
376,376,人物一/年/年/人物二,7,0
377,377,人物一/当时/人物二,7,0
378,378,人物一/月/人物一/人物二,7,0
379,379,人物一/演员/人物二,7,0
380,380,人物一/父母/人物二,7,0
381,381,人物一/生活/人物一/人物二,7,0
382,382,人物二/个人/生活/人物一,7,0
383,383,人物二/人物一/丞相,7,0
384,384,人物二/人物一/之后,7,0
385,385,人物二/人物一/兄弟,7,0
386,386,人物二/人物一/关注,7,0
387,387,人物二/人物一/关系,7,0
388,388,人物二/人物一/北京,7,0
389,389,人物二/人物一/周仓,7,0
390,390,人物二/人物一/想,7,0
391,391,人物二/人物一/最后,7,0
392,392,人物二/人物一/杀,7,0
393,393,人物二/人物一/诸葛亮,7,0
394,394,人物二/人物一/里,7,0
395,395,人物二/人物二/人物一/年,7,0
396,396,人物二/人物二/儿子/人物一,7,0
397,397,人物二/会/人物一,7,0
398,398,人物二/先生/人物一,7,0
399,399,人物二/公主/人物一,7,0
400,400,人物二/即位/人物一,7,0
401,401,人物二/嫁给/人物一,7,0
402,402,人物二/小儿子/人物一,7,0
403,403,人物二/年/月/生于/人物一,7,0
404,404,人物二/年/生于/人物一,7,0
405,405,人物二/成为/人物一,7,0
406,406,人物二/月/生于/人物一,7,0
407,407,人物二/母/人物一,7,0
409,409,人物二/香港/人物一,7,0
410,410,婚姻/人物二/人物一,7,0
411,411,婚礼/人物一/人物二,7,0
412,412,家庭/人物二/人物一,7,0
413,413,年/人物一/人物二/上海,7,0
414,414,年/人物一/人物二/举行,7,0
415,415,年/人物一/人物二/年,7,0
416,416,年/人物二/人物一/离婚,7,0
417,417,年/日/人物一/夫人/人物二,7,0
418,418,年/月/人物一/人物二/婚礼,7,0
419,419,年/月/人物一/夫人/人物二,7,0
420,420,年/月/人物二/人物一/年,7,0
421,421,年/月/人物二/妻子/人物一,7,0
422,422,年/月/日/人物一/夫人/人物二,7,0
423,423,日/人物一/人物二/婚礼,7,0
424,424,月/人物二/人物一/人物二,7,0
425,425,月/人物二/人物一/年,7,0
426,426,月/日/人物一/人物二/婚礼,7,0
427,427,母亲/人物二/人物一,7,0
428,428,说/人物一/人物二,7,0
