rule_id,rule,pattern,frequence,original_label
293,人物二/派/人物一,.*人物二.*派.*人物一.*,10,-1
314,人物一/人物二/成为,.*人物一.*人物二.*成为.*,9,0
318,人物一/人物二/赵高,.*人物一.*人物二.*赵高.*,9,-1
330,人物一/诸葛亮/人物二,.*人物一.*诸葛亮.*人物二.*,9,-1
335,人物二/人物一/里,.*人物二.*人物一.*里.*,9,0
338,人物二/香港/人物一,.*人物二.*香港.*人物一.*,9,-1
351,主要/人物二/人物一,.*主要.*人物二.*人物一.*,8,-1
358,人物一/人物二/号,.*人物一.*人物二.*号.*,8,0
364,人物一/人物二/死,.*人物一.*人物二.*死.*,8,-1
366,人物一/人物二/蒙恬,.*人物一.*人物二.*蒙恬.*,8,-1
368,人物一/先生/人物二,.*人物一.*先生.*人物二.*,8,0
369,人物一/公子/人物二,.*人物一.*公子.*人物二.*,8,-1
370,人物一/关系/人物二,.*人物一.*关系.*人物二.*,8,-1
371,人物一/其父/人物二,.*人物一.*其父.*人物二.*,8,-1
372,人物一/前/人物二,.*人物一.*前.*人物二.*,8,0
374,人物一/妻/人物二,.*人物一.*妻.*人物二.*,8,1
376,人物一/字/人物二,.*人物一.*字.*人物二.*,8,-1
381,人物二/人物一/会,.*人物二.*人物一.*会.*,8,0
384,人物二/人物一/写,.*人物二.*人物一.*写.*,8,0
385,人物二/人物一/娶,.*人物二.*人物一.*娶.*,8,0
386,人物二/人物一/子女,.*人物二.*人物一.*子女.*,8,0
389,人物二/人物一/想,.*人物二.*人物一.*想.*,8,0
390,人物二/人物一/改嫁,.*人物二.*人物一.*改嫁.*,8,0
392,人物二/人物一/父,.*人物二.*人物一.*父.*,8,-1
393,人物二/人物一/皇帝,.*人物二.*人物一.*皇帝.*,8,-1
394,人物二/人物一/诸葛亮,.*人物二.*人物一.*诸葛亮.*,8,-1
396,人物二/即位/人物一,.*人物二.*即位.*人物一.*,8,0
398,人物二/年/月/生于/人物一,.*人物二.*年.*月.*生于.*人物一.*,8,-1
399,人物二/年/生于/人物一,.*人物二.*年.*生于.*人物一.*,8,-1
400,人物二/月/生于/人物一,.*人物二.*月.*生于.*人物一.*,8,-1
401,剧情/人物一/人物二,.*剧情.*人物一.*人物二.*,8,0
418,生平/人物一/人物二,.*生平.*人物一.*人物二.*,8,-1
422,角色/人物一/人物二,.*角色.*人物一.*人物二.*,8,-1
423,一年/人物二/人物一,.*一年.*人物二.*人物一.*,7,-1
424,三/人物一/人物二,.*三.*人物一.*人物二.*,7,0
425,个人/人物二/人物一/年,.*个人.*人物二.*人物一.*年.*,7,1
426,个人/月/人物一/人物二,.*个人.*月.*人物一.*人物二.*,7,1
427,个人/生活/月/人物一/人物二,.*个人.*生活.*月.*人物一.*人物二.*,7,1
428,主席/人物二/人物一,.*主席.*人物二.*人物一.*,7,1
429,人物/生平/人物一/人物二,.*人物.*生平.*人物一.*人物二.*,7,-1
430,人物一/人物一/人物二/两人,.*人物一.*人物一.*人物二.*两人.*,7,1
431,人物一/人物一/人物二/儿子,.*人物一.*人物一.*人物二.*儿子.*,7,-1
432,人物一/人物一/人物二/年,.*人物一.*人物一.*人物二.*年.*,7,0
433,人物一/人物二/一位,.*人物一.*人物二.*一位.*,7,-1
434,人物一/人物二/二人,.*人物一.*人物二.*二人.*,7,0
437,人物一/人物二/前妻,.*人物一.*人物二.*前妻.*,7,0
438,人物一/人物二/年/人物一,.*人物一.*人物二.*年.*人物一.*,7,0
439,人物一/人物二/恋爱,.*人物一.*人物二.*恋爱.*,7,1
440,人物一/人物二/最后,.*人物一.*人物二.*最后.*,7,-1
441,人物一/人物二/注册,.*人物一.*人物二.*注册.*,7,1
442,人物一/人物二/注册/结婚,.*人物一.*人物二.*注册.*结婚.*,7,1
443,人物一/人物二/活动,.*人物一.*人物二.*活动.*,7,0
445,人物一/人物二/结婚/人物一,.*人物一.*人物二.*结婚.*人物一.*,7,1
446,人物一/人物二/结婚/人物二,.*人物一.*人物二.*结婚.*人物二.*,7,1
447,人物一/人物二/结婚/年,.*人物一.*人物二.*结婚.*年.*,7,1
448,人物一/人物二/著名,.*人物一.*人物二.*著名.*,7,1
450,人物一/人物二/诸葛亮,.*人物一.*人物二.*诸葛亮.*,7,-1
451,人物一/人物二/非常,.*人物一.*人物二.*非常.*,7,0
452,人物一/北京/人物二,.*人物一.*北京.*人物二.*,7,0
453,人物一/去世/人物二,.*人物一.*去世.*人物二.*,7,-1
454,人物一/年/月/人物一/人物二,.*人物一.*年.*月.*人物一.*人物二.*,7,0
455,人物一/当时/人物二,.*人物一.*当时.*人物二.*,7,0
456,人物一/携/人物二,.*人物一.*携.*人物二.*,7,0
457,人物一/月/人物二/人物一,.*人物一.*月.*人物二.*人物一.*,7,0
458,人物一/演员/人物二,.*人物一.*演员.*人物二.*,7,0
459,人物一/男/人物二,.*人物一.*男.*人物二.*,7,0
460,人物二/中国/人物一,.*人物二.*中国.*人物一.*,7,0
461,人物二/人物一/一直,.*人物二.*人物一.*一直.*,7,0
462,人物二/人物一/人物二/中,.*人物二.*人物一.*人物二.*中.*,7,0
463,人物二/人物一/人物二/妻子,.*人物二.*人物一.*人物二.*妻子.*,7,0
