rule_id,rule,pattern,frequence,original_label
380,人物一/人物二/父,.*人物一.*人物二.*父.*,8,-1
556,个人/年/人物二/人物一,.*个人.*年.*人物二.*人物一.*,6,1
557,个人/年/月/人物一/人物二,.*个人.*年.*月.*人物一.*人物二.*,6,0
558,个人/生活/年/月/人物一/人物二,.*个人.*生活.*年.*月.*人物一.*人物二.*,6,0
559,主席/人物二/夫人/人物一,.*主席.*人物二.*夫人.*人物一.*,6,1
560,事件/人物一/人物二,.*事件.*人物一.*人物二.*,6,0
561,人物/人物一/人物一/人物二,.*人物.*人物一.*人物一.*人物二.*,6,-1
562,人物/人物一/父亲/人物二,.*人物.*人物一.*父亲.*人物二.*,6,-1
563,人物/人物二/人物二/人物一,.*人物.*人物二.*人物二.*人物一.*,6,0
564,人物/简介/人物一/人物二,.*人物.*简介.*人物一.*人物二.*,6,-1
565,人物一/个人/人物二/年,.*人物一.*个人.*人物二.*年.*,6,1
566,人物一/个人/妻子/人物二,.*人物一.*个人.*妻子.*人物二.*,6,0
567,人物一/中/人物二/之妻,.*人物一.*中.*人物二.*之妻.*,6,1
568,人物一/举行/人物二,.*人物一.*举行.*人物二.*,6,1
569,人物一/人物/人物二/之妻,.*人物一.*人物.*人物二.*之妻.*,6,0
570,人物一/人物/年/人物二,.*人物一.*人物.*年.*人物二.*,6,-1
571,人物一/人物/简介/人物二,.*人物一.*人物.*简介.*人物二.*,6,-1
572,人物一/人物一/人物二/之妻,.*人物一.*人物一.*人物二.*之妻.*,6,0
573,人物一/人物二/一子,.*人物一.*人物二.*一子.*,6,1
575,人物一/人物二/作,.*人物一.*人物二.*作.*,6,0
576,人物一/人物二/办理,.*人物一.*人物二.*办理.*,6,1
577,人物一/人物二/办理/离婚,.*人物一.*人物二.*办理.*离婚.*,6,1
578,人物一/人物二/即位,.*人物一.*人物二.*即位.*,6,-1
579,人物一/人物二/名,.*人物一.*人物二.*名.*,6,0
580,人物一/人物二/娶,.*人物一.*人物二.*娶.*,6,0
581,人物一/人物二/子女,.*人物一.*人物二.*子女.*,6,-1
582,人物一/人物二/孩子,.*人物一.*人物二.*孩子.*,6,0
583,人物一/人物二/封,.*人物一.*人物二.*封.*,6,-1
584,人物一/人物二/成,.*人物一.*人物二.*成.*,6,0
585,人物一/人物二/曝光,.*人物一.*人物二.*曝光.*,6,1
586,人物一/人物二/更,.*人物一.*人物二.*更.*,6,-1
587,人物一/人物二/演员,.*人物一.*人物二.*演员.*,6,0
588,人物一/人物二/照片,.*人物一.*人物二.*照片.*,6,1
589,人物一/人物二/第七,.*人物一.*人物二.*第七.*,6,-1
590,人物一/人物二/美国,.*人物一.*人物二.*美国.*,6,0
591,人物一/人物二/诗,.*人物一.*人物二.*诗.*,6,0
592,人物一/人物二/长,.*人物一.*人物二.*长.*,6,-1
593,人物一/写/人物二,.*人物一.*写.*人物二.*,6,0
594,人物一/出/生于/人物二,.*人物一.*出.*生于.*人物二.*,6,-1
595,人物一/出生/人物二,.*人物一.*出生.*人物二.*,6,-1
596,人物一/太子/人物二,.*人物一.*太子.*人物二.*,6,-1
597,人物一/妻子/人物二/人物二,.*人物一.*妻子.*人物二.*人物二.*,6,0
598,人物一/妻子/人物二/张,.*人物一.*妻子.*人物二.*张.*,6,1
599,人物一/嫁/人物二,.*人物一.*嫁.*人物二.*,6,1
600,人物一/嫁给/人物二,.*人物一.*嫁给.*人物二.*,6,1
601,人物一/子/人物二,.*人物一.*子.*人物二.*,6,-1
602,人物一/带/人物二,.*人物一.*带.*人物二.*,6,-1
603,人物一/携/夫人/人物二,.*人物一.*携.*夫人.*人物二.*,6,1
604,人物一/月/人物二/女儿,.*人物一.*月.*人物二.*女儿.*,6,-1
605,人物一/武侠小说/人物二,.*人物一.*武侠小说.*人物二.*,6,0
606,人物一/死/人物二,.*人物一.*死.*人物二.*,6,-1
607,人物一/没有/人物二,.*人物一.*没有.*人物二.*,6,-1
608,人物一/父亲/人物二/母亲,.*人物一.*父亲.*人物二.*母亲.*,6,-1
609,人物一/生日/人物二,.*人物一.*生日.*人物二.*,6,0
646,人物二/人物一/赵高,.*人物二.*人物一.*赵高.*,6,-1
649,人物二/人物一/非常,.*人物二.*人物一.*非常.*,6,0
690,倚天/人物二/人物一,.*倚天.*人物二.*人物一.*,6,-1
691,倚天/屠龙记/人物二/人物一,.*倚天.*屠龙记.*人物二.*人物一.*,6,-1
692,关系/人物二/人物一,.*关系.*人物二.*人物一.*,6,-1
693,出生/人物二/人物一,.*出生.*人物二.*人物一.*,6,0
694,前秦/人物一/人物二,.*前秦.*人物一.*人物二.*,6,1
695,同年/人物一/人物二,.*同年.*人物一.*人物二.*,6,0
696,四年/人物二/人物一,.*四年.*人物二.*人物一.*,6,-1
697,国家/主席/人物二/夫人/人物一,.*国家.*主席.*人物二.*夫人.*人物一.*,6,1
698,国家/人物二/夫人/人物一,.*国家.*人物二.*夫人.*人物一.*,6,1
700,女/人物二/人物一,.*女.*人物二.*人物一.*,6,-1
701,娶/人物二/人物一,.*娶.*人物二.*人物一.*,6,-1
702,孙权/人物二/人物一,.*孙权.*人物二.*人物一.*,6,-1
703,屠龙记/人物二/人物一,.*屠龙记.*人物二.*人物一.*,6,-1
719,建安/人物二/人物一,.*建安.*人物二.*人物一.*,6,-1
720,当年/人物二/人物一,.*当年.*人物二.*人物一.*,6,-1
721,指/人物一/人物二,.*指.*人物一.*人物二.*,6,0
727,时期/人物二/人物一,.*时期.*人物二.*人物一.*,6,-1
739,朝鲜/人物二/人物一,.*朝鲜.*人物二.*人物一.*,6,-1
740,杀/人物二/人物一,.*杀.*人物二.*人物一.*,6,-1
741,母/人物一/人物二,.*母.*人物一.*人物二.*,6,-1
742,演员/人物一/人物二,.*演员.*人物一.*人物二.*,6,1
743,演员/人物二/人物一,.*演员.*人物二.*人物一.*,6,-1
744,父/人物一/人物二,.*父.*人物一.*人物二.*,6,-1
746,皇后/人物一/人物二,.*皇后.*人物一.*人物二.*,6,0
747,红楼梦/人物一/人物二,.*红楼梦.*人物一.*人物二.*,6,-1
749,艺人/人物一/人物二,.*艺人.*人物一.*人物二.*,6,1
750,著名/人物一/人物二,.*著名.*人物一.*人物二.*,6,-1
