rule_id,rule,pattern,frequence,original_label
296,内容简介/人物一/人物二,.*内容简介.*人物一.*人物二.*,41,1
315,人物一/人物二/前,.*人物一.*人物二.*前.*,39,1
316,人物二/之后/人物一,.*人物二.*之后.*人物一.*,39,1
318,个人/生活/年/人物一/人物二,.*个人.*生活.*年.*人物一.*人物二.*,38,1
319,人物一/人物二/为妻,.*人物一.*人物二.*为妻.*,38,1
320,人物一/人物二/先生,.*人物一.*人物二.*先生.*,38,1
321,人物一/人物二/离婚,.*人物一.*人物二.*离婚.*,38,1
322,人物一/人物二/诸葛亮,.*人物一.*人物二.*诸葛亮.*,38,-1
323,人物一/出/人物二,.*人物一.*出.*人物二.*,38,1
324,人物一/名/人物二,.*人物一.*名.*人物二.*,38,-1
325,人物一/带/人物二,.*人物一.*带.*人物二.*,38,1
326,人物一/简介/人物二,.*人物一.*简介.*人物二.*,38,1
327,人物二/中国/人物一,.*人物二.*中国.*人物一.*,38,1
328,人物二/人物一/人物,.*人物二.*人物一.*人物.*,38,1
329,人物二/人物一/出生,.*人物二.*人物一.*出生.*,38,1
330,人物二/人物一/长子,.*人物二.*人物一.*长子.*,38,-1
331,人物二/人物一/香港,.*人物二.*人物一.*香港.*,38,1
332,人物二/会/人物一,.*人物二.*会.*人物一.*,38,1
333,人物二/已经/人物一,.*人物二.*已经.*人物一.*,38,1
334,夫人/人物二/人物一,.*夫人.*人物二.*人物一.*,38,1
335,家庭/人物二/人物一,.*家庭.*人物二.*人物一.*,38,-1
336,岁/人物一/人物二,.*岁.*人物一.*人物二.*,38,1
337,年/人物一/人物二/人物二,.*年.*人物一.*人物二.*人物二.*,38,1
338,故事/人物一/人物二,.*故事.*人物一.*人物二.*,38,1
339,月/人物二/人物一/举行,.*月.*人物二.*人物一.*举行.*,38,1
341,人物一/人物二/感情,.*人物一.*人物二.*感情.*,37,1
342,人物一/人物二/非常,.*人物一.*人物二.*非常.*,37,1
343,人物一/家庭成员/人物二,.*人物一.*家庭成员.*人物二.*,37,-1
344,人物二/人物一/生于,.*人物二.*人物一.*生于.*,37,-1
345,人物二/怒/人物一,.*人物二.*怒.*人物一.*,37,1
346,人物二/怒/杀/人物一,.*人物二.*怒.*杀.*人物一.*,37,1
347,人物二/月/人物二/人物一,.*人物二.*月.*人物二.*人物一.*,37,1
348,年/人物二/妻子/人物一,.*年.*人物二.*妻子.*人物一.*,37,1
349,人物一/人物二/之后,.*人物一.*人物二.*之后.*,36,1
350,人物一/人物二/女,.*人物一.*人物二.*女.*,36,1
351,人物一/人物二/最后,.*人物一.*人物二.*最后.*,36,1
352,人物一/人物二/香港,.*人物一.*人物二.*香港.*,36,1
353,人物一/太子/人物二,.*人物一.*太子.*人物二.*,36,-1
354,人物一/字/人物二,.*人物一.*字.*人物二.*,36,-1
355,人物一/家庭/人物二,.*人物一.*家庭.*人物二.*,36,-1
356,人物一/死/人物二,.*人物一.*死.*人物二.*,36,-1
357,人物一/没有/人物二,.*人物一.*没有.*人物二.*,36,1
358,人物一/生平/人物二,.*人物一.*生平.*人物二.*,36,-1
359,人物二/人物一/出,.*人物二.*人物一.*出.*,36,1
360,人物二/饰/人物一,.*人物二.*饰.*人物一.*,36,1
361,导演/人物一/人物二,.*导演.*人物一.*人物二.*,36,1
362,人物一/后来/人物二,.*人物一.*后来.*人物二.*,35,1
363,人物一/父母/人物二,.*人物一.*父母.*人物二.*,35,-1
364,人物二/之妻/人物一,.*人物二.*之妻.*人物一.*,35,-1
365,人物二/人物一/周仓,.*人物二.*人物一.*周仓.*,35,-1
366,人物二/人物一/父,.*人物二.*人物一.*父.*,35,-1
