,rule_id,rule,frequence,label
209,209,人物一/人物二/兄弟,19,0
210,210,人物一/人物二/妹妹,19,0
212,212,人物一/子路/季路/人物二,19,0
213,213,人物一/字/子路/季路/人物二,19,0
214,214,人物一/字/季路/人物二,19,0
215,215,人物一/李逵/人物二,19,0
238,238,中国/人物二/人物一,18,0
239,239,人物一/张果老/人物二,18,0
240,240,人物二/人物一/发/弟弟,18,0
241,241,人物二/人物一/王姬/发/弟弟,18,0
242,242,人物二/人物一/王姬/弟弟,18,0
244,244,人物二/写给/四弟/人物一,18,0
245,245,人物二/写给/四弟/人物一/家书,18,0
246,246,人物二/四弟/人物一/家书,18,0
247,247,人物二/昌/人物一/发/弟弟,18,0
248,248,人物二/昌/人物一/弟弟,18,0
249,249,人物二/昌/人物一/王姬/发/弟弟,18,0
250,250,人物二/昌/人物一/王姬/弟弟,18,0
251,251,人物二/王姬/人物一/发/弟弟,18,0
252,252,人物二/王姬/人物一/弟弟,18,0
253,253,人物二/王姬/人物一/王姬/发/弟弟,18,0
254,254,人物二/王姬/人物一/王姬/弟弟,18,0
255,255,人物二/王姬/昌/人物一/发/弟弟,18,0
256,256,人物二/王姬/昌/人物一/弟弟,18,0
257,257,人物二/王姬/昌/人物一/王姬/弟弟,18,0
260,260,戴宗/人物一/李逵/人物二,18,0
261,261,水浒/人物一/人物二,18,0
267,267,主要/人物二/人物一,17,0
268,268,人物一/人物/人物一/人物二,17,0
269,269,人物一/人物二/时,17,0
270,270,人物一/人物二/老师,17,0
271,271,人物一/子路/人物二/弟子,17,0
272,272,人物一/字/人物二/弟子,17,0
273,273,人物一/字/子路/人物二/弟子,17,0
274,274,人物一/学习/人物二,17,0
275,275,人物一/年/月/人物二,17,0
276,276,人物一/曹国舅/人物二,17,0
277,277,人物二/人物一/参,17,0
278,278,人物二/人物一/合作,17,0
279,279,人物二/人物一/子路,17,0
280,280,人物二/人物一/成为,17,0
281,281,人物二/人物一/死,17,0
282,282,人物二/子/人物一/发/弟弟,17,0
283,283,人物二/子/人物一/弟弟,17,0
284,284,人物二/子/人物一/王姬/发/弟弟,17,0
285,285,人物二/子/人物一/王姬/弟弟,17,0
286,286,人物二/昌/子/人物一/发/弟弟,17,0
287,287,人物二/昌/子/人物一/弟弟,17,0
288,288,人物二/昌/子/人物一/王姬/弟弟,17,0
289,289,人物二/王姬/子/人物一/发/弟弟,17,0
290,290,人物二/王姬/子/人物一/弟弟,17,0
291,291,人物二/王姬/子/人物一/王姬/弟弟,17,0
292,292,人物二/王姬/昌/子/人物一/弟弟,17,0
293,293,介绍/人物二/人物一,17,0
294,294,八仙/人物一/人物二/何仙姑,17,0
295,295,八仙/张果老/蓝采和/人物一/人物二,17,0
296,296,八仙/汉/蓝采和/人物一/人物二,17,0
297,297,八仙/汉/蓝采和/人物一/人物二/曹国舅,17,0
298,298,八仙/汉/钟离/蓝采和/人物一/人物二,17,0
299,299,八仙/钟离/蓝采和/人物一/人物二,17,0
300,300,八仙/钟离/蓝采和/人物一/人物二/曹国舅,17,0
301,301,八仙/铁拐李/汉/张果老/人物一/人物二,17,0
302,302,八仙/铁拐李/蓝采和/人物一/人物二,17,0
303,303,八仙/铁拐李/蓝采和/人物一/人物二/曹国舅,17,0
304,304,八仙/铁拐李/钟离/张果老/人物一/人物二,17,0
305,305,女儿/人物二/人物一,17,0
306,306,汉/张果老/蓝采和/人物一/人物二,17,0
307,307,汉/张果老/蓝采和/人物一/人物二/曹国舅,17,0
308,308,汉/钟离/张果老/蓝采和/人物一/人物二,17,0
310,310,经历/人物一/人物二,17,0
311,311,钟离/张果老/蓝采和/人物一/人物二,17,0
312,312,钟离/张果老/蓝采和/人物一/人物二/曹国舅,17,0
313,313,人物一/人物一/人物二/弟子,16,0
314,314,人物一/人物二/十分,16,0
315,315,人物一/人物二/唱歌,16,0
316,316,人物一/人物二/张,16,0
318,318,人物一/年/拜/人物二,16,0
319,319,人物一/春秋/人物二,16,0
321,321,人物二/收/人物一,16,0
322,322,人物二/王/人物一,16,0
323,323,人物二/．/人物一,16,0
324,324,八仙/张果老/蓝采和/人物一/人物二/曹国舅,16,0
325,325,学生/人物一/人物二,16,0
326,326,年/月/人物一/人物二,16,0
327,327,时/人物一/人物二,16,0
328,328,生平/人物二/人物一,16,0
329,329,第五十三回/人物一/人物二,16,0
330,330,第五十三回/人物一/李逵/人物二,16,0
331,331,第五十三回/戴宗/人物一/人物二,16,0
332,332,第五十三回/戴宗/人物一/李逵/人物二,16,0
333,333,钟离/人物一/人物二/何仙姑,16,0
334,334,铁拐李/张果老/蓝采和/人物一/人物二,16,0
335,335,铁拐李/张果老/蓝采和/人物一/人物二/曹国舅,16,0
336,336,铁拐李/汉/张果老/蓝采和/人物一/人物二,15,0
337,337,铁拐李/钟离/张果老/蓝采和/人物一/人物二,15,0
