,rule_id,rule,frequence,label
49,49,张果老/人物一/人物二/曹国舅,35,0
53,53,人物一/人物二/何仙姑,34,0
69,69,八仙/张果老/人物一/人物二,32,0
77,77,八仙/张果老/人物一/人物二/曹国舅,30,0
80,80,人物二/写给/人物一,29,0
81,81,八仙/汉/人物一/人物二,29,0
82,82,八仙/汉/钟离/人物一/人物二,29,0
85,85,八仙/铁拐李/人物一/人物二/曹国舅,28,0
86,86,弟子/人物一/人物二,28,0
90,90,人物一/人物二/得意/弟子,27,0
92,92,人物二/人物/人物一,27,0
93,93,人物二/人物一/家书,27,0
94,94,人物二/写给/人物一/家书,26,0
97,97,八仙/汉/人物一/人物二/曹国舅,26,0
98,98,八仙/汉/钟离/人物一/人物二/曹国舅,26,0
99,99,八仙/钟离/人物一/人物二/曹国舅,26,0
100,100,人物一/蓝采和/人物二,25,0
102,102,八仙/铁拐李/汉/人物一/人物二,25,0
103,103,八仙/铁拐李/汉/钟离/人物一/人物二,25,0
104,104,八仙/铁拐李/钟离/人物一/人物二,25,0
105,105,钟离/张果老/人物一/人物二,25,0
107,107,何仙姑/人物一/人物二,24,0
108,108,张果老/何仙姑/人物一/人物二,24,0
112,112,何仙姑/人物一/人物二/曹国舅,23,0
113,113,张果老/何仙姑/人物一/人物二/曹国舅,23,0
114,114,铁拐李/张果老/人物一/人物二,23,0
115,115,铁拐李/张果老/人物一/人物二/曹国舅,23,0
118,118,人物一/鲁国/人物二,22,0
119,119,人物二/人物一/王,22,0
120,120,人物二/子/人物一/王姬,22,0
121,121,人物二/昌/子/人物一,22,0
122,122,人物二/昌/子/人物一/王姬,22,0
123,123,人物二/王姬/子/人物一,22,0
124,124,人物二/王姬/子/人物一/王姬,22,0
125,125,人物二/王姬/昌/子/人物一,22,0
126,126,人物二/王姬/昌/子/人物一/王姬,22,0
127,127,八仙/何仙姑/人物一/人物二,22,0
128,128,八仙/张果老/何仙姑/人物一/人物二,22,0
129,129,八仙/铁拐李/汉/人物一/人物二/曹国舅,22,0
130,130,八仙/铁拐李/钟离/人物一/人物二/曹国舅,22,0
131,131,汉/张果老/人物一/人物二,22,0
132,132,汉/钟离/张果老/人物一/人物二,22,0
133,133,经历/人物二/人物一,22,0
134,134,蓝采和/人物一/人物二,22,0
135,135,钟离/张果老/人物一/人物二/曹国舅,22,0
137,137,人物一/字子渊/人物二,21,0
138,138,人物二/人物一/学生,21,0
139,139,人物二/家语/人物一,21,0
140,140,八仙/何仙姑/人物一/人物二/曹国舅,21,0
141,141,八仙/张果老/何仙姑/人物一/人物二/曹国舅,21,0
143,143,汉/张果老/人物一/人物二/曹国舅,21,0
144,144,汉/钟离/张果老/人物一/人物二/曹国舅,21,0
145,145,简介/人物一/人物二,21,0
146,146,铁拐李/何仙姑/人物一/人物二,21,0
147,147,铁拐李/何仙姑/人物一/人物二/曹国舅,21,0
149,149,汉/何仙姑/人物一/人物二,20,0
150,150,汉/何仙姑/人物一/人物二/曹国舅,20,0
151,151,汉/钟离/何仙姑/人物一/人物二,20,0
152,152,汉/钟离/何仙姑/人物一/人物二/曹国舅,20,0
153,153,蓝采和/人物一/人物二/曹国舅,20,0
154,154,钟离/何仙姑/人物一/人物二,20,0
155,155,钟离/何仙姑/人物一/人物二/曹国舅,20,0
156,156,铁拐李/张果老/何仙姑/人物一/人物二,20,0
157,157,铁拐李/张果老/何仙姑/人物一/人物二/曹国舅,20,0
