rule_id,rule,pattern,frequence,original_label
314,第五十三回/人物一/人物二,.*第五十三回.*人物一.*人物二.*,18,-1
315,第五十三回/人物一/李逵/人物二,.*第五十三回.*人物一.*李逵.*人物二.*,18,-1
316,第五十三回/戴宗/人物一/人物二,.*第五十三回.*戴宗.*人物一.*人物二.*,18,-1
317,第五十三回/戴宗/人物一/李逵/人物二,.*第五十三回.*戴宗.*人物一.*李逵.*人物二.*,18,-1
366,二取/人物一/人物二,.*二取.*人物一.*人物二.*,16,-1
367,二取/人物一/李逵/人物二,.*二取.*人物一.*李逵.*人物二.*,16,-1
368,人物一/人物二/之弟,.*人物一.*人物二.*之弟.*,16,1
384,戴宗/二取/人物一/人物二,.*戴宗.*二取.*人物一.*人物二.*,16,-1
385,戴宗/二取/人物一/李逵/人物二,.*戴宗.*二取.*人物一.*李逵.*人物二.*,16,-1
392,二取/人物一/李逵/独劈/人物二,.*二取.*人物一.*李逵.*独劈.*人物二.*,15,-1
393,二取/人物一/独劈/人物二,.*二取.*人物一.*独劈.*人物二.*,15,-1
421,戴宗/二取/人物一/李逵/独劈/人物二,.*戴宗.*二取.*人物一.*李逵.*独劈.*人物二.*,15,-1
422,戴宗/二取/人物一/独劈/人物二,.*戴宗.*二取.*人物一.*独劈.*人物二.*,15,-1
423,戴宗/人物一/李逵/独劈/人物二,.*戴宗.*人物一.*李逵.*独劈.*人物二.*,15,-1
424,戴宗/人物一/独劈/人物二,.*戴宗.*人物一.*独劈.*人物二.*,15,-1
426,第五十三回/二取/人物一/人物二,.*第五十三回.*二取.*人物一.*人物二.*,15,-1
427,第五十三回/二取/人物一/李逵/人物二,.*第五十三回.*二取.*人物一.*李逵.*人物二.*,15,-1
428,第五十三回/戴宗/二取/人物一/人物二,.*第五十三回.*戴宗.*二取.*人物一.*人物二.*,15,-1
429,第五十三回/戴宗/二取/人物一/李逵/人物二,.*第五十三回.*戴宗.*二取.*人物一.*李逵.*人物二.*,15,-1
448,人物一/介绍/人物二,.*人物一.*介绍.*人物二.*,14,1
454,人物二/人物一/子,.*人物二.*人物一.*子.*,14,-1
455,人物二/人物一/道,.*人物二.*人物一.*道.*,14,-1
459,人物二/听/人物一,.*人物二.*听.*人物一.*,14,-1
461,人物二/．/人物一,.*人物二.*．.*人物一.*,14,1
470,明/人物一/人物二,.*明.*人物一.*人物二.*,14,-1
471,明/人物一/李逵/人物二,.*明.*人物一.*李逵.*人物二.*,14,-1
472,明/人物一/李逵/独劈/人物二,.*明.*人物一.*李逵.*独劈.*人物二.*,14,-1
473,明/人物一/独劈/人物二,.*明.*人物一.*独劈.*人物二.*,14,-1
