,rule_id,rule,frequence,label
511,511,人物一/人物二/便,16,0
520,520,人物一/学/讴于/人物二/未穷/自谓,16,0
521,521,人物一/学/讴于/人物二/自谓,16,0
522,522,人物一/学/讴于/人物二/自谓/辞,16,0
523,523,人物一/学/讴于/人物二/自谓/遂,16,0
524,524,人物一/学/讴于/人物二/青之技/自谓,16,0
527,527,人物一/月/日/人物二,16,0
528,528,人物一/讴于/人物二/未穷/自谓,16,0
529,529,人物一/讴于/人物二/未穷/自谓/辞,16,0
530,530,人物一/讴于/人物二/未穷/自谓/遂,16,0
531,531,人物一/讴于/人物二/未穷/青之技/自谓,16,0
532,532,人物一/讴于/人物二/自谓,16,0
533,533,人物一/讴于/人物二/自谓/辞,16,0
534,534,人物一/讴于/人物二/自谓/遂,16,0
535,535,人物一/讴于/人物二/自谓/遂/辞,16,0
536,536,人物一/讴于/人物二/青之技/自谓,16,0
537,537,人物一/讴于/人物二/青之技/自谓/辞,16,0
538,538,人物一/讴于/人物二/青之技/自谓/遂,16,0
540,540,人物二/人物一/参,16,0
549,549,人物二/曰/人物一,16,0
580,580,人物二/题/人物一/笔阵,15,0
594,594,注释/人物一/人物二,15,0
595,595,简介/人物一/人物二,15,0
