,rule_id,rule,frequence,label
55,55,张果老/人物一/人物二/曹国舅,33,0
68,68,八仙/张果老/人物一/人物二,30,0
83,83,人物二/人物一/弟弟,27,0
84,84,八仙/张果老/人物一/人物二/曹国舅,27,0
89,89,八仙/铁拐李/人物一/人物二/曹国舅,26,0
92,92,人物一/人物二/蓝采和,25,0
93,93,人物二/人物/人物一,25,0
95,95,何仙姑/人物一/人物二,24,0
96,96,八仙/钟离/人物一/人物二/曹国舅,24,0
97,97,八仙/铁拐李/汉/人物一/人物二,24,0
98,98,八仙/铁拐李/汉/钟离/人物一/人物二,24,0
99,99,八仙/铁拐李/钟离/人物一/人物二,24,0
102,102,经历/人物二/人物一,24,0
103,103,人物一/哥哥/人物二,23,0
104,104,人物一/子路/人物二/弟子,23,0
105,105,人物一/字子渊/人物二,23,0
106,106,人物一/张果老/人物二,23,0
108,108,八仙/汉/人物一/人物二/曹国舅,23,0
109,109,八仙/汉/钟离/人物一/人物二/曹国舅,23,0
110,110,女儿/人物二/人物一,23,0
111,111,张果老/何仙姑/人物一/人物二,23,0
112,112,钟离/张果老/人物一/人物二,23,0
113,113,人物一/人物二/哥哥,22,0
114,114,人物一/曹国舅/人物二,22,0
116,116,人物二/子/人物一/王姬,22,0
117,117,人物二/昌/子/人物一,22,0
118,118,人物二/昌/子/人物一/王姬,22,0
119,119,人物二/王姬/子/人物一,22,0
120,120,人物二/王姬/子/人物一/王姬,22,0
121,121,人物二/王姬/昌/子/人物一,22,0
122,122,人物二/王姬/昌/子/人物一/王姬,22,0
123,123,何仙姑/人物一/人物二/曹国舅,22,0
124,124,张果老/何仙姑/人物一/人物二/曹国舅,22,0
126,126,人物一/字/人物二/弟子,21,0
127,127,人物一/字/子路/人物二/弟子,21,0
128,128,人物二/人物一/张,21,0
130,130,蓝采和/人物一/人物二,21,0
131,131,铁拐李/何仙姑/人物一/人物二,21,0
132,132,铁拐李/张果老/人物一/人物二,21,0
133,133,铁拐李/张果老/人物一/人物二/曹国舅,21,0
135,135,人物一/人物二/没有,20,0
136,136,人物一/子路/季路/人物二,20,0
137,137,人物一/字/子路/季路/人物二,20,0
138,138,人物一/字/季路/人物二,20,0
139,139,人物一/季路/人物二,20,0
140,140,人物一/弟弟/人物二,20,0
141,141,人物一/著名/人物二,20,0
142,142,人物一/蓝采和/人物二/曹国舅,20,0
144,144,人物二/人物一/学习,20,0
145,145,八仙/人物一/人物二/何仙姑,20,0
146,146,八仙/何仙姑/人物一/人物二,20,0
147,147,八仙/张果老/何仙姑/人物一/人物二,20,0
148,148,八仙/铁拐李/汉/人物一/人物二/曹国舅,20,0
149,149,八仙/铁拐李/钟离/人物一/人物二/曹国舅,20,0
150,150,钟离/张果老/人物一/人物二/曹国舅,20,0
151,151,铁拐李/何仙姑/人物一/人物二/曹国舅,20,0
152,152,铁拐李/张果老/何仙姑/人物一/人物二,19,0
153,153,铁拐李/张果老/何仙姑/人物一/人物二/曹国舅,19,0
