sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_261646,宋小宝,赵本山,"赵本山 收徒 , 组建 “ 赵家 班 ” 红 、 董三毛 、 宋小宝 、 小 鹏飞 、 田娃 、 红孩 。",人物二 收徒  组建  赵家 班  红  董三毛  人物一  鹏飞  田娃  红孩,-1
TRAIN_SENT_ID_252702,颜回,孔子,李翱 认为 道统 自先 王传圣 人 ( 孔子 ) ， 再 经 颜回 、 子路 、 曾皙 三人 传子思 ， 子思传 孟子 ， 孟子 传 公孙丑 、 万章 等 。,李翱 认为 道统 自先 王传圣  人物二   人物一  子路  曾皙 三人 传子思  子思传 孟子  孟子 传 公孙丑  万章,-1
TRAIN_SENT_ID_257773,林平之,岳不群,适逢 福州 福威 镖局 大难 ， 岳不群 收 福威 镖局 少镖头 林平之 为徒 。,适逢 福州 福威 镖局 大难  人物二 收 福威 镖局 少镖头 人物一 为徒,-1
TRAIN_SENT_ID_252530,颜回,孔子,傅 教授 引用 孔子 、 颜回 、 子路 和 自己 的 人生 体悟 ， 认为 ， 儒家 的 人 知道 自己 为什么 而活 ， 自己 的 人生 使命 是 什么 ， 所以 很 快乐 。,傅 教授 引用 人物二  人物一  子路 人生 体悟  认为  儒家 知道 而活  人生 使命  快乐,-1
TRAIN_SENT_ID_265420,薛谭,秦青,据 《 列子 · 汤问 》 记载 ， 秦青 具有 很 高 的 歌唱 技巧 ， 曾收 薛谭 为徒 。,列子  汤问  记载  人物二 具有 高 歌唱 技巧  曾收 人物一 为徒,-1
TRAIN_SENT_ID_252918,颜回,孔子,这时 ， 跟着 孔子 的 颜回 有点 纳闷 ， 就 问 ： “ 夫子 尚未 见到 子路 就 三次 称赞 其善 ， 不亦逾乎 ？ ”,跟着 人物二 人物一 有点 纳闷  问   夫子 尚未 见到 子路 三次 称赞 其善  不亦逾乎,-1
TRAIN_SENT_ID_253856,赵合德,赵飞燕,刘骜 不愿 去 招惹 赵飞燕 ， 便 向 赵合德 打听 原因 。,刘骜 不愿 招惹 人物二  便 人物一 打听 原因,-1
TRAIN_SENT_ID_252544,颜回,孔子,孔子 便 让 颜回 和 端木赐 （ 字 子贡 ） 返回 去向 采桑女 求教 。,人物二 便 人物一 端木赐  字 子贡  返回 去向 采桑女 求教,-1
TRAIN_SENT_ID_281536,于佑福,高德明,高德明 收徒 于佑福 ， 健在 。,人物二 收徒 人物一  健在,-1
TRAIN_SENT_ID_282517,红孩,赵本山,"赵本山 收徒 , 组建 “ 赵家 班 ” 红 、 董三毛 、 宋小宝 、 小 鹏飞 、 田娃 、 红孩 。",人物二 收徒  组建  赵家 班  红  董三毛  宋小宝  鹏飞  田娃  人物一,-1
TRAIN_SENT_ID_275836,陆无双,李莫愁,去 程瑛 居 ， 打 李莫愁 ， 收 程瑛 、 陆无双 ， 得 五毒 秘传 、 玉 萧剑 谱 。,程瑛 居  人物二  收 程瑛  人物一  五毒 秘传  玉 萧剑 谱,-1
TRAIN_SENT_ID_279088,程英,黄药师,其实 追究 起来 ， 黄药师 收 程英 为徒 ， 还是 因为 她 服侍 得 体贴入微 ， 不似 黄蓉般 跳脱 顽皮 。,其实 追究 起来  人物二 收 人物一 为徒  服侍 体贴入微  不似 黄蓉般 跳脱 顽皮,-1
