sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_273676,姜子牙,元始天尊,封 神台 是 元始天尊 命 姜子牙 在 岐山 修建 ， 上 张挂 封神榜 。,封 神台 人物二 命 人物一 岐山 修建  张挂 封神榜,-1
TRAIN_SENT_ID_257437,姜昆,马季,马季 、 姜昆 、 张喻 、 朱苑宜 （ 台湾 ） 、 斑斑 （ 香港 ）,人物二  人物一  张喻  朱苑宜  台湾   斑斑  香港,-1
TRAIN_SENT_ID_252824,颜回,孔子,孔子 的 高足 颜回 、 子贡 ， 真正 有 出息 ， 不 枉费 老师 一番 心血 的 还是 子贡 。,人物二 高足 人物一  子贡  真正 出息  枉费 老师 一番 心血 子贡,-1
TRAIN_SENT_ID_259733,李偲菘,李伟菘,◎ 李伟菘 李偲菘 在 马来西亚 学校 成立 后 ， 第一位 发行 专辑 的 学生 ！,◎ 人物二 人物一 马来西亚 学校 成立  第一位 发行 专辑 学生,-1
TRAIN_SENT_ID_259808,李偲菘,李伟菘,王识贤 在 制作 人 潘协庆 和 李偲菘 、 李伟菘 的 协助 之下 ， 靠 意志力 和 努力 ， 拼出 了 这张 专辑 。,王识贤 制作 潘协庆 人物一  人物二 协助 之下  意志力 努力  拼出 这张 专辑,-1
TRAIN_SENT_ID_265112,杨志刚,郭靖宇,杨志刚 、 郭靖宇 ( 7 张 ),人物一  人物二   张,-1
TRAIN_SENT_ID_251589,穆春,穆弘,穆弘 、 穆春 、 张横 这才 得知 宋江 的 身份 ， 都 是 纳头 便 拜 ， 请罪 不已 。,人物二  人物一  张横 这才 得知 宋江 身份  纳头 便 拜  请罪 不已,-1
TRAIN_SENT_ID_255307,卫夫人,王羲之,王羲之 一边 听 着 卫夫人 讲述 张芝 的 故事 ， 一边 心里 在 想 ： 张芝 为了 练好 字 ， 洗 笔砚 的 水竟 把 池塘 都 染黑 了 ， 他 下 的 工夫 多么 大 啊 ！,人物二 一边 听 人物一 讲述 张芝 故事  一边 心里 想  张芝 练好 字  洗 笔砚 水竟 池塘 染黑  工夫,-1
TRAIN_SENT_ID_252589,颜回,孔子,孔子 赞叹 颜回 吃 的 是 一 竹筐 饭 ， 喝 的 是 一瓢 水 ， 住 在 陋巷 ， 是 一个 大 贤人 。,人物二 赞叹 人物一 吃 竹筐 饭  喝 一瓢 水  住 陋巷  一个 贤人,-1
TRAIN_SENT_ID_269005,韩非,荀子,以 墨家 、 道家 以及 荀子 和 韩非 为 代表 的 朴素 唯物主义 哲学 对 科学 的 发展 有 较大 的 影响 。,墨家  道家 人物二 人物一 代表 朴素 唯物主义 哲学 科学 发展 较大 影响,-1
