sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_270801,伍天锡,伍云召,6 伍天锡 伍云召 族弟,人物一 人物二 族弟,-1
TRAIN_SENT_ID_277565,袁承志,穆人清,其子 袁承志 幸 被 部下 冒死 救出 ， 送往 华山 穆人清 门下 学艺 。,其子 人物一 幸 部下 冒死 救出  送往 华山 人物二 门下 学艺,-1
TRAIN_SENT_ID_253052,颜回,孔子,他 是 颜回 ( 颜渊 ) 的 父亲 ， 父子俩 曾 先后 在 孔子 门下 求学 。,人物一  颜渊  父亲  父子俩 先后 人物二 门下 求学,-1
TRAIN_SENT_ID_275922,钱学渠,钱学森,钱学渠 ， 他 是 钱学森 的 堂弟 。,人物一  人物二 堂弟,-1
TRAIN_SENT_ID_274699,张卫彝,张卫健,对于 张卫健 每个 月 给 他 3 万元 的 生活费 ， 张卫彝 表示 此举 令 他 “ 失去 尊严 ” 。,人物二 每个 月  万元 生活费  人物一 表示 此举 令  失去 尊严,-1
TRAIN_SENT_ID_266217,蓝提斯,谢加图,锡菲罗上 最高 法力 的 魔导师 ， 是 谢加图 、 蓝提斯 、 爱尔希 欧蕾 等 人 的 师父 。,锡菲罗上 最高 法力 魔导师  人物二  人物一  爱尔希 欧蕾 师父,-1
TRAIN_SENT_ID_261564,南宫敬叔,孟懿子,即 南宫敬叔 ， 孟懿子 之弟 。,人物一  人物二 之弟,-1
TRAIN_SENT_ID_265502,薛蝌,薛蟠,但 与 他们 同时 到 贾家 的 薛蝌 兄妹 明明白白 地写 着 “ 薛蟠 之 从弟 ” ， 为何 不 把 邢夫人 兄嫂 写明 。,贾家 人物一 兄妹 明明白白 地写  人物二 从弟   邢夫人 兄嫂 写明,-1
TRAIN_SENT_ID_252616,颜回,孔子,孔子 告 颜回 曰 ： “ 端 而 真 ， 勉而 一 。,人物二 告 人物一 曰   端 真  勉而,-1
TRAIN_SENT_ID_252629,颜回,孔子,颜路 ， 是 颜回 的 父亲 ， 父子俩 曾 先后 在 孔子 门下 求学 。,颜路  人物一 父亲  父子俩 先后 人物二 门下 求学,-1
TRAIN_SENT_ID_257234,艾欧里亚,艾俄洛斯,圣域 志 狮子 列传 第八 : 艾欧里亚 ， 希腊人 也 ， 射手 县侯 艾俄洛斯 弟 。,圣域 志 狮子 列传 第八  人物一  希腊人  射手 县侯 人物二 弟,-1
TRAIN_SENT_ID_266061,张学思,张学良,至此 ， 周恩来 总理 和 张学铭 、 张学思 的 三 封信 ， 才 辗转 送到 张学良 的 手里 。,至此  周恩来 总理 张学铭  人物一 三 封信  辗转 送到 人物二 手里,-1
TRAIN_SENT_ID_256549,周武,周文,周武 王封 叔叔 姬仲在 东 虢 ； 周文 王之弟 亦 封 在 虢 ， 周平 王 又 封 姬仲 后裔 在 此 虢 ， 故今 陕地 有北 虢 、 东虢 、 西虢 。,人物一 王封 叔叔 姬仲在 东 虢  人物二 王之弟 封 虢  周平 王 封 姬仲 后裔 虢  故今 陕地 有北 虢  东虢  西虢,-1
TRAIN_SENT_ID_249190,皮皮鲁,鲁西西,在 笑声 的 指引 下 ， 皮皮鲁 和 鲁西西 来到 了 魔方 里 的 瓜国 。,笑声 指引  人物一 人物二 来到 魔方 里 瓜国,-1
TRAIN_SENT_ID_270043,楚寒镜,楚碧痕,楚碧痕 ： 长久 居于 月 之 幽境 的 梭罗树 仙 ， 和 姐姐 楚寒镜 出于 同一 精魂 。,人物二  长久 居于 月 幽境 梭罗树 仙  姐姐 人物一 同一 精魂,-1
TRAIN_SENT_ID_260958,杨露禅,陈长兴,杨露禅 素知 师傅 陈长兴 极爱 洁净 ， 每天 早晨 必亲持 扫帚 ， 从 院里 扫 到 门口 ， 从 门口 扫 到 街心 ， 连 一片 落叶 、 纸屑 也 不肯 漏下 。,人物一 素知 师傅 人物二 极爱 洁净  每天 早晨 必亲持 扫帚  院里 扫 门口  门口 扫 街心  一片 落叶  纸屑 不肯 漏下,-1
TRAIN_SENT_ID_257601,毛泽民,毛泽东,毛泽民 （ 1896 - 1943 ） 毛泽东 的 大弟 。,人物一      人物二 大弟,-1
TRAIN_SENT_ID_249558,李蔡,李广,李蔡 是 李广 堂弟 。,人物一 人物二 堂弟,-1
TRAIN_SENT_ID_258149,刘星,夏雪,刘星 身份 ： 刘梅 的 儿子 ， 夏雨 之兄 ， 夏雪 之弟 。,人物一 身份  刘梅 儿子  夏雨 之兄  人物二 之弟,-1
TRAIN_SENT_ID_264582,凌波,凌音,当 凌波 助 龙溟 盗鼎 一事 发生 后 ， 凌音 对 姐姐 的 行为 百思不解 ， 把 她 的 事 都 藏 在 心里 面 ， 不再 对人 提起 。,人物一 助 龙溟 盗鼎 一事 发生  人物二 姐姐 行为 百思不解  事 藏 心里 面  不再 对人 提起,-1
