sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_279326,陈玄风,黄药师,陈玄风 、 梅超风 互生 爱慕 ， 恐 黄药师 性格 怪癖 不予 应允 ， 决定 窃取 了 师父 的 《 九阴真经 》 下卷 。,人物一  梅超风 互生 爱慕  恐 人物二 性格 怪癖 不予 应允  决定 窃取 师父  九阴真经  下卷,-1
TRAIN_SENT_ID_265113,杨志刚,郭靖宇,《 天下第一 军 》 导演 ： 郭靖宇 主演 ： 杨志刚 ， 杜若溪 。,天下第一 军  导演  人物二 主演  人物一  杜若溪,-1
TRAIN_SENT_ID_271243,马季,侯宝林,在此之前 ， 侯宝林 、 马季 曾 分别 应邀 出访 日本 。,在此之前  人物二  人物一 应邀 出访 日本,-1
TRAIN_SENT_ID_269726,薛洋,薛之荔,楚牧 的 母亲 ， 薛洋 、 薛之荔 的 继母 ， 性格 大大咧咧 ， 是 一位 宽容 善良 的 女性 。,楚牧 母亲  人物一  人物二 继母  性格 大大咧咧  一位 宽容 善良 女性,-1
TRAIN_SENT_ID_271507,孟优,孟获,却说 孟获 与 祝融 夫人 并 孟优 、 带来 洞主 、 一切 宗党 在 别 帐 饮酒 。,却说 人物二 祝融 夫人 人物一  带来 洞主  宗党 帐 饮酒,-1
TRAIN_SENT_ID_275158,孙立荣,赵本山,赵本山 同意 了 ， 并 嘱咐 孙立荣 ， “ 好好 带 一带 这 孩子 ， 将来 他 能 有 出息 。 ”,人物二 同意  嘱咐 人物一   好好 带 一带 孩子  将来 出息,-1
TRAIN_SENT_ID_257495,姜昆,马季,相声 ： 李金斗 、 陈涌泉 、 冯巩 、 牛群 、 姜昆 、 唐杰忠 、 笑林 （ 已故 ） 、 李国盛 、 刘伟 、 马季 （ 已故 ） 、 师胜杰 。,相声  李金斗  陈涌泉  冯巩  牛群  人物一  唐杰忠  笑林  已故   李国盛  刘伟  人物二  已故   师胜杰,-1
TRAIN_SENT_ID_283978,柳云飞,柳云龙,柳 大山 带 着 三个 他 收养 来 的 孤儿 柳云龙 （ 焦恩俊 饰 ） 、 柳云飞 和 柳 如 月 一直 是 靠 卖艺 为生 ， 后 因 生计 艰难 ， 便 回老家 去 了 。,柳 大山 带 三个 收养 孤儿 人物二  焦恩俊 饰   人物一 柳 月 一直 卖艺 为生  生计 艰难  便 回老家,-1
TRAIN_SENT_ID_271281,马季,侯宝林,相声 ： 赵炎 、 马季 （ 已故 ） 、 李文华 （ 已故 ） 、 姜昆 、 侯耀文 （ 已故 ） 、 石富宽 、 侯宝林 （ 已故 ） 、 郭全宝 （ 已故 ） 。,相声  赵炎  人物一  已故   李文华  已故   姜昆  侯耀文  已故   石富宽  人物二  已故   郭全宝  已故,-1
TRAIN_SENT_ID_252859,颜回,孔子,殿内 ， 供奉 着 孔子 冕旒 坐像 和 颜回 、 孔伋 、 曾 参 、 孟子 的 四圣 坐像 。,殿内  供奉 人物二 冕旒 坐像 人物一  孔伋  参  孟子 四圣 坐像,-1
TRAIN_SENT_ID_255362,贾午,贾南风,贾南风 最初 曾经 假装 有孕 ， 实则 取 来 贾午 与 韩寿 之子 韩慰 祖 ， 宣称 这 是 她 在 晋武帝 丧 期内 所 生之子 ， 不曾 公开 。,人物二 最初 曾经 假装 有孕  实则 取 人物一 韩寿 之子 韩慰 祖  宣称 晋武帝 丧 期内 生之子  不曾 公开,-1
TRAIN_SENT_ID_257812,林平之,岳不群,"令狐冲 自幼 与 岳不群 之女 岳灵珊 情投意合 , 岂料 林平之 的 出现 , 令 岳灵珊 转 投其 怀抱 。",令狐冲 自幼 人物二 之女 岳灵珊 情投意合  岂料 人物一 出现  令 岳灵珊 转 投其 怀抱,-1
TRAIN_SENT_ID_250692,鲁西西,皮皮鲁,描述 一只 绒 玩具 熊猫 被 皮皮鲁 和 鲁西西 注射 了 桔子 汁 以后 变成 活 熊猫 的 事 。,描述 一只 绒 玩具 熊猫 人物二 人物一 注射 桔子 汁 以后 变成 活 熊猫 事,-1
TRAIN_SENT_ID_257785,林平之,岳不群,人们 总是 说 岳不群 利用 岳灵珊 接近 林平之 ， 害 了 女儿 。,总是 说 人物二 利用 岳灵珊 接近 人物一  害 女儿,-1
TRAIN_SENT_ID_270582,全真七子,王重阳,相关 传说 : 相传 王重阳 在 此 闭关 成功 ， 继而 发展 处 全真教 ， 出现 全真七子 。,相关 传说  相传 人物二 闭关 成功  发展 处 全真教  出现 人物一,-1
