rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
414,人物二/人物一/参,.*人物二.*人物一.*参.*,15,-1,1388,1321,1
460,人物二/人物一/师父,.*人物二.*人物一.*师父.*,14,1,1424,1244,1
473,明/二取/人物一/人物二,.*明.*二取.*人物一.*人物二.*,14,-1,898,886,1
474,明/二取/人物一/李逵/人物二,.*明.*二取.*人物一.*李逵.*人物二.*,14,-1,649,716,-1
475,明/二取/人物一/李逵/独劈/人物二,.*明.*二取.*人物一.*李逵.*独劈.*人物二.*,14,-1,503,591,-1
476,明/二取/人物一/独劈/人物二,.*明.*二取.*人物一.*独劈.*人物二.*,14,-1,748,785,-1
481,明/戴宗/二取/人物一/人物二,.*明.*戴宗.*二取.*人物一.*人物二.*,14,-1,606,650,-1
482,明/戴宗/二取/人物一/李逵/人物二,.*明.*戴宗.*二取.*人物一.*李逵.*人物二.*,14,-1,404,499,-1
483,明/戴宗/二取/人物一/独劈/人物二,.*明.*戴宗.*二取.*人物一.*独劈.*人物二.*,14,-1,478,556,-1
484,明/戴宗/人物一/人物二,.*明.*戴宗.*人物一.*人物二.*,14,-1,848,802,1
485,明/戴宗/人物一/李逵/人物二,.*明.*戴宗.*人物一.*李逵.*人物二.*,14,-1,599,632,-1
486,明/戴宗/人物一/李逵/独劈/人物二,.*明.*戴宗.*人物一.*李逵.*独劈.*人物二.*,14,-1,454,548,-1
487,明/戴宗/人物一/独劈/人物二,.*明.*戴宗.*人物一.*独劈.*人物二.*,14,-1,693,734,-1
510,明/水浒/二取/人物一/人物二,.*明.*水浒.*二取.*人物一.*人物二.*,14,-1,544,626,-1
511,明/水浒/二取/人物一/李逵/人物二,.*明.*水浒.*二取.*人物一.*李逵.*人物二.*,14,-1,380,496,-1
512,明/水浒/二取/人物一/独劈/人物二,.*明.*水浒.*二取.*人物一.*独劈.*人物二.*,14,-1,428,550,-1
513,明/水浒/人物一/人物二,.*明.*水浒.*人物一.*人物二.*,14,-1,720,755,-1
514,明/水浒/人物一/李逵/人物二,.*明.*水浒.*人物一.*李逵.*人物二.*,14,-1,540,636,-1
515,明/水浒/人物一/李逵/独劈/人物二,.*明.*水浒.*人物一.*李逵.*独劈.*人物二.*,14,-1,421,542,-1
516,明/水浒/人物一/独劈/人物二,.*明.*水浒.*人物一.*独劈.*人物二.*,14,-1,615,709,-1
