sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_275642,邢一诚,邢大业,该剧 讲述 了 在 大学 就读 的 平凡 女孩 胡小风 与 邢大业 、 邢一诚 这 对 堂兄弟 之间 的 爱情故事 。,该剧 讲述 大学 就读 平凡 女孩 胡小风 人物二  人物一 堂兄弟 之间 爱情故事,-1
TRAIN_SENT_ID_256933,仲由,孔子,（ 颜回 是 孔子 最 得意 的 门生 ， 为 人 安贫乐道 ， 可惜 有才 无寿 ， 英年早逝 ， 孔子 对此 非常 难过 ； 仲由 字 子路 ， 以 政事 见称 。 ）,颜回 人物二 得意 门生  安贫乐道  可惜 有才 无寿  英年早逝  人物二 对此 非常 难过  人物一 字 子路  政事 见称,1
TRAIN_SENT_ID_265103,杨志刚,郭靖宇,由 郭靖宇 编剧 并 执导 ， 巍子 、 岳丽娜 、 黑子 、 杨志刚 、 于毅 等 联合 主演 。,人物二 编剧 执导  巍子  岳丽娜  黑子  人物一  于毅 联合 主演,-1
TRAIN_SENT_ID_251881,曹薰铉,李昌镐,曹薰铉 和 李昌镐 围棋 教室 ： 中级 篇 作者简介 : 作者 ： （ 韩国 ） 曹薰铉 { mljj },人物一 人物二 围棋 教室  中级 篇 作者简介  作者   韩国  人物一,-1
TRAIN_SENT_ID_265096,杨志刚,郭靖宇,同年 出演 郭靖宇 导演 ， 黄海波 、 杨志刚 等 主演 的 悬疑剧 《 追 》 ， 在 剧中 饰演 肖 小春 。,同年 出演 人物二 导演  黄海波  人物一 主演 悬疑剧  追   剧中 饰演 肖 小春,-1
TRAIN_SENT_ID_257837,吕素,吕雉,吕素 : 吕素 是 吕雉 的 妹妹 ， 温柔 美丽 、 品性 善良 ， 与 姐姐 吕雉 完全 不同 。,人物一  人物一 人物二 妹妹  温柔 美丽  品性 善良  姐姐 人物二 完全 不同,-1
TRAIN_SENT_ID_267793,万剑一,林惊羽,在此期间 ， 掩护 道 玄 真人 前往 幻月 洞府 的 林惊羽 偶遇 万剑一 ， 为 二人 的 师徒 之缘 埋下 伏笔 。,在此期间  掩护 道 玄 真人 前往 幻月 洞府 人物二 偶遇 人物一  二人 师徒 之缘 埋下 伏笔,1
TRAIN_SENT_ID_260745,薛丁山,薛金莲,苏军 来 大营 偷袭 ， 薛仁贵 亲自 出手 ， 薛丁山 的 妹妹 薛金莲 来 和 苏凤 的 儿子 交手 ， 薛丁山 看到 父亲 这边 受敌 ， 只好 出手 。,苏军 大营 偷袭  薛仁贵 亲自 出手  人物一 妹妹 人物二 苏凤 儿子 交手  人物一 看到 父亲 受敌  只好 出手,-1
TRAIN_SENT_ID_281781,黄俊英,罗品超,届时 黄俊英 的 师傅 著名 粤剧 大师 罗品超 以及 著名 相声 演员 马季 将会 亲临现场 并 同台 献艺 ， 而 黄俊英 也 会 施展 自己 的 拿手 佳作 。,届时 人物一 师傅 著名 粤剧 大师 人物二 著名 相声 演员 马季 将会 亲临现场 同台 献艺  人物一 会 施展 拿手 佳作,1
TRAIN_SENT_ID_259627,季布,季心,季布 的 弟弟 季心 也好 任侠 ， 方圆 千里 的士 争着 为 他 而 死 ， 当地 的 少年 经常 借 他 的 名义 行侠 ， 在 当时 ， 季心 以勇 ， 季布 以诺 闻名 关中 。,人物一 弟弟 人物二 任侠  方圆 千里 的士 争着 死  少年 经常 名义 行侠  当时  人物二 以勇  人物一 以诺 闻名 关中,-1
