sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_251823,梅超风,黄药师,后 江南七怪 赶到 ， 黄药师 决心 为 梅超风 报仇 而 准备 杀死 江南七怪 。,江南七怪 赶到  人物二 决心 人物一 报仇 准备 杀死 江南七怪,-1
TRAIN_SENT_ID_269925,沈春阳,赵本山,7 影片 制作 : 演员 挑选 : 赵本山 ： 沈春阳 是 个 很 懂事 的 孩子 为 小 沈阳 付出 很多,影片 制作  演员 挑选  人物二  人物一 懂事 孩子 沈阳 付出 很多,-1
TRAIN_SENT_ID_261667,程英,陆无双,一直 到 《 神雕侠侣 》 ， 杨过 、 程英 、 陆无双 等 人 被 「 赤练 仙子 」 李莫愁 追赶 至 北方 之 时 ， 冯默风 才 正式 登场 。,一直  神雕侠侣   杨过  人物一  人物二  赤练 仙子  李莫愁 追赶 北方 时  冯默风 正式 登场,-1
TRAIN_SENT_ID_276857,薄智云,林超岱,薄智云 亲传 弟子 : 林超岱 。,人物一 亲传 弟子  人物二,-1
TRAIN_SENT_ID_261686,程英,陆无双,后来 程英 、 杨过 、 陆无双 遭遇 李莫愁 ， 黄药师 便 帮助 解围 。,后来 人物一  杨过  人物二 遭遇 李莫愁  黄药师 便 帮助 解围,-1
TRAIN_SENT_ID_264248,陈真,霍元甲,电影 《 富贵逼人 》 系列 、 《 警察故事 》 系列 等 影片 及 电视剧 《 霍元甲 》 、 《 陈真 》 、 《 再 向 虎山行 》 等剧 至今 脍炙人口 。,电影  富贵逼人  系列   警察故事  系列 影片 电视剧  人物二    人物一    虎山行  等剧 脍炙人口,-1
TRAIN_SENT_ID_256839,仲由,孔子,明代 吴宽 认为 其 书法 “ 猛厉 奇伟 ， 终 堕 一 偏之失 ” ； 《 宣和书 谱 》 谓 “ 其字 神峰 太峻 ， 有如 强弩射 三十里 ， 又 如 仲由 未见 孔子 时 风气 ” 。,明代 吴宽 认为 书法  猛厉 奇伟  终 堕 偏之失    宣和书 谱  谓  其字 神峰 太峻  有如 强弩射 三十里  人物一 未见 人物二 时 风气,-1
TRAIN_SENT_ID_268917,司徒静,司徒剑南,司徒静 被 发现 藏 在 司徒府 ， 文章 文媚儿 联手 上 司徒府 要 人 ， 司徒剑南 出面 为 妹妹 顶罪 入狱 。,人物一 发现 藏 司徒府  文章 文媚儿 联手 司徒府  人物二 出面 妹妹 顶罪 入狱,-1
TRAIN_SENT_ID_266004,王恬,王洽,他 出身 于 书法 世家 ， 伯父 王翼 、 王导 ， 堂兄弟 王恬 、 王洽 等 都 是 当时 的 书法 名手 。,出身 书法 世家  伯父 王翼  王导  堂兄弟 人物一  人物二 当时 书法 名手,-1
TRAIN_SENT_ID_267699,柳承范,柳承莞,基本 信息 : 《 柏林 》 是 由 柳承莞 执导 ， 河正宇 、 韩石圭 、 柳承范 、 全智贤 主演 的 一部 韩国 谍战 动作片 。,基本 信息   柏林  人物二 执导  河正宇  韩石圭  人物一  全智贤 主演 一部 韩国 谍战 动作片,-1
TRAIN_SENT_ID_262195,陈靖仇,陈辅,不久 ， 陈国 后裔 陈靖仇 在 想 办法 救 师父 陈辅 之 时 ， 在 月 河村 认识 被 村人 歧视 的 白发 少女 于 小雪 ， 于 黑 山镇 结识 拓跋 部落 二 小姐 拓跋 玉儿 。,不久  陈国 后裔 人物一 想 办法 救 师父 人物二 时  月 河村 认识 村人 歧视 白发 少女 小雪  黑 山镇 结识 拓跋 部落 二 小姐 拓跋 玉儿,-1
TRAIN_SENT_ID_274183,田虎,田猛,蚩尤 堂堂 主 田虎 为 人 冲动 ， 一 见到 兄长 田猛 的 尸身 便 断定 是 出现 在 现场 又 急忙 逃走 的 盖聂 、 卫庄 所 为 ， 欲集 农家 上下 之力 杀死 二人 。,蚩尤 堂堂 主 人物一 冲动  见到 兄长 人物二 尸身 便 断定 出现 现场 急忙 逃走 盖聂  卫庄  欲集 农家 之力 杀死 二人,-1
TRAIN_SENT_ID_250356,赵飞燕,赵合德,赵飞燕 一听 妹妹 还 不认账 ， 气得 抓起 桌上 的 酒杯 就 向 赵合德 砸 了 过去 ： “ 老鼠 还 想 咬 人 了 吗 ？ ”,人物一 一听 妹妹 不认账  气得 抓起 桌上 酒杯 人物二 砸 过去   老鼠 想 咬,-1
TRAIN_SENT_ID_276142,贾惜春,贾珍,贾惜春 - - - - 贾珍 的 妹妹 。,人物一     人物二 妹妹,-1
TRAIN_SENT_ID_257818,林平之,岳不群,林平之 一心 雪恨 ， 并 在 岳不群 的 迫害 下 与其 争锋 相对 ， 处处 提防 ， 几番 死里逃生 。,人物一 一心 雪恨  人物二 迫害 争锋 相对  处处 提防  几番 死里逃生,-1
TRAIN_SENT_ID_261606,宋小宝,赵本山,赵本山 、 小 沈阳 、 宋小宝 等 人 主演 的 民国 传奇 电视剧 。,人物二  沈阳  人物一 主演 民国 传奇 电视剧,-1
TRAIN_SENT_ID_264215,陈真,霍元甲,35 岁 的 唐宇 则 对 一系列 香港 武侠 电视剧 印象 深刻 ： “ 什么 《 霍元甲 》 、 《 霍东阁 》 、 《 陈真 传 》 、 《 再 向 虎山行 》 ， 看 得 特别 过瘾 。,岁 唐宇 一系列 香港 武侠 电视剧 印象 深刻    人物二    霍东阁    人物一 传    虎山行   特别 过瘾,-1
TRAIN_SENT_ID_262267,尤二姐,尤三姐,当然 ， 贾珍 仍然 是 个 坏 男人 ， 这 从 他 后来 对 尤二姐 、 尤三姐 的 态度 上 可以 印证 。,贾珍 仍然 坏 男人  后来 人物一  人物二 态度 印证,-1
TRAIN_SENT_ID_256895,仲由,孔子,二 、 然亦似 仲由 未见 孔子 时 风气 耳,二  然亦似 人物一 未见 人物二 时 风气 耳,-1
TRAIN_SENT_ID_277654,关彝,关统,庶子 ： 关彝 ， 关统 死后 袭爵 汉寿 亭 侯 。,庶子  人物一  人物二 死后 袭爵 汉寿 亭 侯,-1
TRAIN_SENT_ID_254284,张顺,张横,张顺 死后 ， 还 把 灵魂 附在 张横 身上 杀死 了 方天定 。,人物一 死后  灵魂 附在 人物二 身上 杀死 方天定,-1
TRAIN_SENT_ID_270978,李易霏,李昂融,姐姐 ： 李易霏 （ 朵朵 ） 妹妹 ： 李昂融 （ 果果 ）,姐姐  人物一  朵朵  妹妹  人物二  果果,-1
TRAIN_SENT_ID_264556,胡青牛,张无忌,胡青牛 在 看见 常遇春 后 即 为 他 把脉 观病 ， 当 他 看见 张无忌 时 询问 常遇春 这 孩子 是 谁 。,人物一 看见 常遇春 把脉 观病  看见 人物二 时 询问 常遇春 孩子,-1
TRAIN_SENT_ID_269558,步鹰,燕双鹰,另外 ， 在 电视剧 《 英雄 》 中 ， 燕双鹰 的 师父 步鹰 也 使用 这 把 刀 。,电视剧  英雄  中  人物二 师父 人物一 使用 刀,-1
TRAIN_SENT_ID_255397,罗成,秦琼,罗成 与 秦琼 表兄弟 在 后花园 传枪 递锏 。,人物一 人物二 表兄弟 后花园 传枪 递锏,-1
TRAIN_SENT_ID_278218,张恭庆,张怡,回去 后 ， 张恭庆 和 弟弟 张恭 慈 经过 认真 讨论 达成 共识 ， 又 得到 胞妹 张怡 的 同意 ， 太太 和 弟媳 也 支持 “ 无偿 捐赠 ” 这一 倡议 。,回去  人物一 弟弟 张恭 慈 认真 讨论 达成 共识  得到 胞妹 人物二 同意  太太 弟媳 支持  无偿 捐赠  这一 倡议,-1
TRAIN_SENT_ID_250343,赵飞燕,赵合德,四 、 赵飞燕 为 什麼 要 向 成帝 引荐 孪生 妹妹 赵合德 ？,四  人物一 什麼 成帝 引荐 孪生 妹妹 人物二,-1
TRAIN_SENT_ID_277656,关彝,关统,关彝 ， 关兴 的 庶子 ， 关统 死后 承袭 其位 。,人物一  关兴 庶子  人物二 死后 承袭 其位,-1
TRAIN_SENT_ID_266148,李昌镐,曹薰铉,李昌镐 现象 的 深思 （ 代序 ） 第一章 师 出名门 ― ― 师徒 大战 第一节 谢师礼 ― ― 第一个 冠军 第二节 冲击 曹薰铉 时代 … …,人物一 现象 深思  代序  第一章 师 出名门 ― ― 师徒 大战 第一节 谢师礼 ― ― 第一个 冠军 第二节 冲击 人物二 时代,-1
TRAIN_SENT_ID_256823,孙周,孙淳,倪以临 作品 : 倪以临 参演 电视剧 : 2006 相思树 饰演 : 惠兰 导演 : 孙周 合作 演员 : 吴秀波 浦蒲 孙淳 陈树,倪以临 作品  倪以临 参演 电视剧   相思树 饰演  惠兰 导演  人物一 合作 演员  吴秀波 浦蒲 人物二 陈树,-1
TRAIN_SENT_ID_270825,伍天锡,伍云召,伍云召 和 伍天锡 都 死 在 扬州 玉玺 会上 ， 留下 独生子 伍登 过继 给 朱灿 。,人物二 人物一 死 扬州 玉玺 会上  留下 独生子 伍登 过继 朱灿,-1
TRAIN_SENT_ID_267704,柳承范,柳承莞,柳承莞 ， 柳承范 主演 。,人物二  人物一 主演,-1
TRAIN_SENT_ID_261616,宋小宝,赵本山,20 . 小品 《 相亲 2 》 演员 ： 赵本山 、 宋小宝 、 赵海燕 、 李琳 相亲 2,小品  相亲   演员  人物二  人物一  赵海燕  李琳 相亲,-1
TRAIN_SENT_ID_252997,颜回,孔子,“ 孔子 对 曰 ： ” 有 颜回 者 好学 ， 不幸 短命 死 矣 ， 今 也 则 亡 。,人物二 曰   人物一 好学  不幸 短命 死  亡,-1
TRAIN_SENT_ID_250391,赵飞燕,赵合德,这里 用典 ： 赵飞燕 赵合德 姊妹 东 汉成帝 时 官人 ， 成阳 侯 赵临 之女 ， 善 歌舞 。,用典  人物一 人物二 姊妹 东 汉成帝 时 官人  成阳 侯 赵临 之女  善 歌舞,-1
TRAIN_SENT_ID_270816,伍天锡,伍云召,后来 ， 在 江南 四明山 ， 与 雄阔海 、 伍云召 、 伍天锡 大战 ， 破 之 ； 再 与 裴元庆 大战 ， 因 力竭 而败 。,后来  江南 四明山  雄阔海  人物二  人物一 大战  破  裴元庆 大战  力竭 而败,-1
TRAIN_SENT_ID_257504,姜昆,马季,值得一提的是 ， 姜昆 、 马季 等 著名演员 并非 小品 演员 而是 相声 演员 。,值得一提的是  人物一  人物二 著名演员 小品 演员 相声 演员,-1
TRAIN_SENT_ID_275828,陆无双,李莫愁,一直 到 《 神雕侠侣 》 ， 杨过 、 程英 、 陆无双 等 人 被 「 赤练 仙子 」 李莫愁 追赶 至 北方 之 时 ， 冯默风 才 正式 登场 。,一直  神雕侠侣   杨过  程英  人物一  赤练 仙子  人物二 追赶 北方 时  冯默风 正式 登场,-1
TRAIN_SENT_ID_267703,柳承范,柳承莞,基本 信息 : 《 哭泣 的 拳头 》 是 由 柳承莞 编导 ， 崔岷植 、 柳承范 主演 的 动作 剧情片 。,基本 信息   哭泣 拳头  人物二 编导  崔岷植  人物一 主演 动作 剧情片,-1
TRAIN_SENT_ID_274990,令狐绪,令狐绹,令狐绪 ， 令孤楚 长子 ， 弟弟 令狐绹 。,人物一  令孤楚 长子  弟弟 人物二,-1
TRAIN_SENT_ID_274389,贾演,贾源,贾演 和 贾源 是 亲兄弟 俩 ， 都 是 屡建 功勋 的 开国功臣 。,人物一 人物二 亲兄弟 俩  屡建 功勋 开国功臣,-1
TRAIN_SENT_ID_267698,柳承范,柳承莞,《 柏林 》 是 由 柳承莞 执导 ， 河正宇 、 韩石圭 、 柳承范 、 全智贤 主演 的 一部 韩国 谍战 动作片 。,柏林  人物二 执导  河正宇  韩石圭  人物一  全智贤 主演 一部 韩国 谍战 动作片,-1
TRAIN_SENT_ID_255330,卫夫人,王羲之,苟氏 的 书法 虽然 不如 卫夫人 （ 卫铄 ） 、 谢道韫 （ 王羲之 之子 王凝之 之妻 ） 艺术 成就 高 、 书名 大 ， 但 在 当时 ， 也 深为 人们 所 珍重 。,苟氏 书法 人物一  卫铄   谢道韫  人物二 之子 王凝之 之妻  艺术 成就 高  书名  当时  深为 珍重,-1
TRAIN_SENT_ID_256464,周武,周文,后来 ， 苗剑秋 成为 周文 贵 的 女婿 、 周武 福 的 妹夫 。,后来  苗剑秋 成为 人物二 贵 女婿  人物一 福 妹夫,-1
TRAIN_SENT_ID_261976,郭涛,郭月,郭涛 苏醒 后 ， 郭月 就 赶回 团里 ， 因为 没 成家 ， 她 平时 都 是 吃 食堂 。,人物一 苏醒  人物二 赶回 团里  没 成家  平时 吃 食堂,-1
TRAIN_SENT_ID_251545,楚碧痕,楚寒镜,迷宫 搜索 关键词 ： 三寒器 、 炎帝 神农 、 梭罗树 、 梭罗 果 、 楚碧痕 、 楚寒镜 、 月 幽之境 、 熔岩 兽王 、 炙炎石,迷宫 搜索 关键词  三寒器  炎帝 神农  梭罗树  梭罗 果  人物一  人物二  月 幽之境  熔岩 兽王  炙炎石,-1
TRAIN_SENT_ID_269358,王中军,王中磊,曾 被 “ 伯乐 ” 王中军 发掘 ， 获 王中磊 提携 签约 华谊 兄弟 。,伯乐  人物一 发掘  获 人物二 提携 签约 华谊 兄弟,-1
TRAIN_SENT_ID_269922,沈春阳,赵本山,2013 ， 樱桃红 扮演 王云 ， 合作 演员 赵本山 ， 宋小宝 ， 沈春阳,樱桃红 扮演 王云  合作 演员 人物二  宋小宝  人物一,-1
TRAIN_SENT_ID_254279,张顺,张横,杭州 破城 ， 方天定 被 附体 了 张顺 魂魄 的 张横 杀死 。,杭州 破城  方天定 附体 人物一 魂魄 人物二 杀死,-1
